regime,cand,variant,lag,sign_IS,SR_IS,SR_OOS,SR_net,SR_of_SR,positive_years,n_years,beta,mean_exec_w
full,us_dgs5|robustz|w252,c2c,1,-1,0.2866801896538874,-0.19575442398744847,0.13167661648413406,0.1559712029419061,0.56,25,-0.07218609932680277,-0.05520090284977983
full,us_dgs5|robustz|w252,c2c,2,-1,0.3560828861246685,-0.20889217057514528,0.1742354553777924,0.194702004220349,0.56,25,-0.06828892669164412,-0.05506266264042927
full,us_dgs5|robustz|w252,o2o,1,-1,0.2886016138648007,-0.08087210563025445,0.17576125738391143,0.2081805772513948,0.56,25,-0.1077842699680276,-0.05520090284977983
full,us_dgs5|robustz|w252,o2o,2,-1,0.2948711615151156,-0.2261471953855049,0.13539625218526447,0.15600815420562453,0.56,25,-0.10915616199336228,-0.05506266264042927
full,us_dgs5|robustz|w252,day,1,-1,0.12624276911590165,0.18331174123555335,0.14088537294463274,0.1849546146816732,0.48,25,-0.12531548272241091,-0.05520090284977983
full,us_dgs5|robustz|w252,day,2,-1,0.185826399153909,0.21902578294756597,0.1940180159234177,0.26415063035743924,0.56,25,-0.12110541216718637,-0.05506266264042927
full,us_dgs5|bdtanh|w60,c2c,1,-1,-0.017691669466323414,-0.031126492892662474,-0.021592559840337915,0.0898675387722124,0.6153846153846154,26,0.08958038445965456,-0.011599103288499082
full,us_dgs5|bdtanh|w60,c2c,2,-1,0.3008798666707497,0.019569166083820998,0.21803686954052126,0.313217521233912,0.6153846153846154,26,0.10108727029587321,-0.011482743709792766
full,us_dgs5|bdtanh|w60,o2o,1,-1,0.11755350567541317,-0.027272136943746497,0.07750425501922754,0.22018842202317204,0.6538461538461539,26,0.1073221355974188,-0.011599103288499082
full,us_dgs5|bdtanh|w60,o2o,2,-1,0.07396594388258765,-0.056119563039883955,0.037912716519536815,0.18341509250867946,0.5769230769230769,26,0.11360220360978081,-0.011482743709792766
full,us_dgs5|bdtanh|w60,day,1,-1,-0.038207315744056676,0.20729039262528612,0.019342539621532914,0.08968741144057463,0.5384615384615384,26,0.056478670976823325,-0.011599103288499082
full,us_dgs5|bdtanh|w60,day,2,-1,0.23727006834176567,0.3505764401493547,0.26172403256264454,0.3627608341917338,0.6153846153846154,26,0.06635564555239312,-0.011482743709792766
full,us_dgs5|bdtanh|w120,c2c,1,-1,0.3477125478674239,-0.06961220853436302,0.2201944316656239,0.3372141078952568,0.6153846153846154,26,0.051596004971055834,-0.019798574934609604
full,us_dgs5|bdtanh|w120,c2c,2,-1,0.48200700537405233,-0.06424444616858761,0.31452932549065654,0.40058375890127873,0.6153846153846154,26,0.057808639440613804,-0.019684581792964867
full,us_dgs5|bdtanh|w120,o2o,1,-1,0.4159042121763897,-0.05137970411689878,0.28048748118904826,0.37382110684266334,0.6538461538461539,26,0.06723985378020908,-0.019798574934609604
full,us_dgs5|bdtanh|w120,o2o,2,-1,0.35419618756836974,-0.08943194499765096,0.22604159702397988,0.357036358264576,0.6538461538461539,26,0.06885107645431283,-0.019684581792964867
full,us_dgs5|bdtanh|w120,day,1,-1,0.31881427277937124,0.20372815695212504,0.2882749307320453,0.4486386999951868,0.6538461538461539,26,0.005100016287357432,-0.019798574934609604
full,us_dgs5|bdtanh|w120,day,2,-1,0.4609867692216268,0.26310065772840646,0.4089809927788482,0.5667925454248732,0.6538461538461539,26,0.010022290385012081,-0.019684581792964867
full,us_dgs5|bdtanh|w252,c2c,1,-1,0.3382268451576086,0.0789509897559519,0.253026483905481,0.3300296817555065,0.64,25,0.07418537710146977,-0.020018821581470777
full,us_dgs5|bdtanh|w252,c2c,2,-1,0.42538590112140123,0.07752521928333943,0.31022109773358053,0.3664594233696728,0.64,25,0.08078939476755594,-0.019885687542173163
full,us_dgs5|bdtanh|w252,o2o,1,-1,0.41813915126577267,0.13075908017107007,0.3270335359907399,0.39877721977095604,0.64,25,0.07501447838665068,-0.020018821581470777
full,us_dgs5|bdtanh|w252,o2o,2,-1,0.35577483781588876,0.04309614275083534,0.25615825116028124,0.3357650363641391,0.64,25,0.07805914872630691,-0.019885687542173163
full,us_dgs5|bdtanh|w252,day,1,-1,0.24222299800961197,0.4038447905979944,0.28589310158512865,0.43749628822621023,0.6,25,0.034801356765226554,-0.020018821581470777
full,us_dgs5|bdtanh|w252,day,2,-1,0.3247061174405097,0.4868801197947483,0.3686467887909194,0.510505585123186,0.6,25,0.04148064566033059,-0.019885687542173163
full,us_dgs5|rankc|w60,c2c,1,1,-0.01438083168309361,-0.06657851860609094,-0.02955772764144931,-0.14903419964660997,0.34615384615384615,26,-0.0900892189592948,0.013766928018930083
full,us_dgs5|rankc|w60,c2c,2,-1,0.24279769373399016,0.11078888990835728,0.20379495529215064,0.30991207301533075,0.6538461538461539,26,0.09945922985288126,-0.013642176105045213
full,us_dgs5|rankc|w60,o2o,1,-1,0.0771679400103652,0.055295145671503974,0.07100538516543538,0.22164100119905586,0.6923076923076923,26,0.10265938365682026,-0.013766928018930083
full,us_dgs5|rankc|w60,o2o,2,-1,0.014056589848548256,0.024480601573421728,0.016952281150934407,0.16391083122708253,0.5769230769230769,26,0.11149541270628369,-0.013642176105045213
full,us_dgs5|rankc|w60,day,1,-1,-0.06033625535167966,0.20659459768549962,0.0027109012440047946,0.057040736948685965,0.5384615384615384,26,0.05232945067937627,-0.013766928018930083
full,us_dgs5|rankc|w60,day,2,-1,0.22212945437150833,0.3708482509256408,0.25560757655641897,0.34603930694962537,0.6538461538461539,26,0.060559408042028036,-0.013642176105045213
full,us_dgs5|rankc|w120,c2c,1,-1,0.18812826380657616,-0.008245571659498723,0.12862908534558964,0.21567232868873537,0.6153846153846154,26,0.04253169075359267,-0.022441003696031084
full,us_dgs5|rankc|w120,c2c,2,-1,0.4061128673229996,0.07094383535963028,0.30386615717934795,0.3741344731012269,0.6538461538461539,26,0.04935252365055365,-0.02231903767128206
full,us_dgs5|rankc|w120,o2o,1,-1,0.3134951440182556,0.06272951471685742,0.24092632462918678,0.32661993227296815,0.6538461538461539,26,0.056024742422564694,-0.022441003696031084
full,us_dgs5|rankc|w120,o2o,2,-1,0.22235780250743523,0.01406839876717027,0.16219986542202408,0.27845514145572,0.6538461538461539,26,0.05948724166706378,-0.02231903767128206
full,us_dgs5|rankc|w120,day,1,-1,0.185663296361879,0.1796880004385391,0.1827565934908513,0.2642623690583849,0.5769230769230769,26,-0.007176190215188148,-0.022441003696031084
full,us_dgs5|rankc|w120,day,2,-1,0.4019197101550109,0.29806561610028615,0.3734783018137236,0.4896361582225781,0.6538461538461539,26,-0.0032890209244447375,-0.02231903767128206
full,us_dgs5|rankc|w252,c2c,1,-1,0.28622504299894286,0.09013218481910783,0.22375023015928278,0.29395271702588777,0.64,25,0.05336150281553956,-0.02313270902404252
full,us_dgs5|rankc|w252,c2c,2,-1,0.4547845423828271,0.11050916881461662,0.34369681778827305,0.38024927357706717,0.68,25,0.05980032316128563,-0.02299567006085987
full,us_dgs5|rankc|w252,o2o,1,-1,0.425540999161988,0.1525806974951123,0.34057996765187604,0.4137431062593563,0.64,25,0.05103560714189104,-0.02313270902404252
full,us_dgs5|rankc|w252,o2o,2,-1,0.31563670627515483,0.06467967578677161,0.23685394499571683,0.3151055259009479,0.68,25,0.05608472155561698,-0.02299567006085987
full,us_dgs5|rankc|w252,day,1,-1,0.220862812714292,0.31305663857443305,0.24480291577655025,0.39400432373974176,0.68,25,0.016706910238690326,-0.02313270902404252
full,us_dgs5|rankc|w252,day,2,-1,0.39162840111311326,0.41688411311410256,0.3972270714233755,0.5623673178916576,0.72,25,0.02201674657867088,-0.02299567006085987
full,us_dgs5|signth|w60,c2c,1,1,-0.027147355353552647,-0.1937485802082971,-0.0749871542187168,-0.19647300816458138,0.38461538461538464,26,-0.0991392417499779,0.009575910683281287
full,us_dgs5|signth|w60,c2c,2,-1,0.3629197889485132,-0.07775107045833994,0.23500676883668473,0.35050316209486215,0.6923076923076923,26,0.10988899694127022,-0.009472660698431612
full,us_dgs5|signth|w60,o2o,1,-1,0.001022296062507686,0.03508174147248883,0.010228008485999184,0.16898081552853564,0.6538461538461539,26,0.11420730552453842,-0.009575910683281287
full,us_dgs5|signth|w60,o2o,2,-1,0.07585820295841099,-0.0200893663647663,0.049763369917893145,0.21201092174814873,0.6538461538461539,26,0.12835698855614794,-0.009472660698431612
full,us_dgs5|signth|w60,day,1,-1,-0.010218827574824937,0.3597128975398446,0.0744550261028867,0.19103097251824058,0.5769230769230769,26,0.07591874564947113,-0.009575910683281287
full,us_dgs5|signth|w60,day,2,-1,0.33392775457018625,0.2921712451659604,0.3206845134792265,0.47413013102329127,0.6538461538461539,26,0.07689872110878654,-0.009472660698431612
full,us_dgs5|signth|w120,c2c,1,-1,0.36944960597947246,-0.06056441091028838,0.24280406426612874,0.33785324050333637,0.6538461538461539,26,0.09675559931248219,-0.0069440412296537316
full,us_dgs5|signth|w120,c2c,2,-1,0.3707861115714361,-0.0761401594239684,0.23889023288413702,0.34528383637034415,0.6538461538461539,26,0.101574400638106,-0.0068320738745817865
full,us_dgs5|signth|w120,o2o,1,-1,0.4477442101723433,-0.04758884205875037,0.31186206877155276,0.4033402442033173,0.6538461538461539,26,0.12044437441281944,-0.0069440412296537316
