cand,family,series,kind,periods,pub_lag_days,first_obs,transform,window,sign_IS,SR_IS,SR_OOS,SR_full,SR_full_gross,SR_full_stubcost,SR_of_SR,positive_years,n_years,beta,mean_pos,max_dd_days,max_dd_pct,turnover_ann,held_pct,tcost_pct_of_gross,gate_srsr,gate_posyr,gate_beta,gate_nyr,gate_oos,n_gates
kr_kospi_yoy|dev|w60,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,dev,60,1,0.471,0.411,0.453,0.463,0.46,0.287,0.538,26,-0.011,0.050044571187864276,2486,-37.89,8.1,99.38,2.2,False,False,True,True,True,3
kr_kospi_yoy|selfz|w120,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,selfz,120,1,0.52,0.271,0.449,0.458,0.455,0.269,0.5,26,-0.066,0.005681384025713941,3845,-44.55,6.59,99.43,1.83,False,False,True,True,True,3
igrea_level|robustz|w120,commodity,igrea,level,0,40,1968-01-01,robustz,120,1,0.304,0.816,0.446,0.454,0.452,0.433,0.64,25,-0.076,0.017589138052887903,2381,-33.55,6.14,99.21,1.75,False,False,True,True,True,3
kr_kospi_yoy|robustz|w60,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,robustz,60,1,0.58,0.077,0.426,0.438,0.434,0.345,0.577,26,-0.037,-0.0006643899308624278,1568,-45.18,7.77,98.89,2.75,False,False,True,True,True,3
igrea_level|selfz|w60,commodity,igrea,level,0,40,1968-01-01,selfz,60,1,0.43,0.403,0.422,0.437,0.432,0.272,0.615,26,-0.055,0.032100969343755004,3892,-50.71,10.85,99.35,3.47,False,False,True,True,True,3
igrea_level|rankc|w120,commodity,igrea,level,0,40,1968-01-01,rankc,120,1,0.379,0.525,0.419,0.428,0.425,0.343,0.615,26,-0.028,0.06363047797666921,1532,-31.08,7.13,99.46,2.13,False,False,True,True,True,3
igrea_level|bdtanh|w60,commodity,igrea,level,0,40,1968-01-01,bdtanh,60,1,0.428,0.306,0.393,0.405,0.401,0.284,0.615,26,-0.052,0.04910624278749402,3924,-56.35,8.75,99.68,2.77,False,False,True,True,True,3
igrea_level|robustz|w252,commodity,igrea,level,0,40,1968-01-01,robustz,252,1,0.211,0.844,0.389,0.396,0.394,0.468,0.6,25,-0.118,-0.012476431636314669,1414,-44.14,5.55,99.55,1.78,False,False,True,True,True,3
epu_global_level|selfz|w252,risk,epu_global,level,0,31,1997-01-01,selfz,252,-1,0.353,0.432,0.378,0.386,0.384,0.397,0.6,25,-0.022,0.05737222478545725,1839,-43.62,6.84,99.44,2.22,False,False,True,True,True,3
kr_kospi_yoy|robustz|w120,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,robustz,120,1,0.505,0.032,0.371,0.379,0.376,0.165,0.44,25,-0.074,-0.005418340414553178,3408,-49.87,6.59,99.42,2.27,False,False,True,True,True,3
kr_kospi_yoy|rankc|w60,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,rankc,60,1,0.4,0.29,0.368,0.38,0.376,0.282,0.577,26,-0.021,0.026183110227323763,2039,-44.44,9.67,99.66,3.17,False,False,True,True,True,3
epu_global_level|robustz|w252,risk,epu_global,level,0,31,1997-01-01,robustz,252,-1,0.374,0.347,0.365,0.373,0.371,0.398,0.64,25,-0.08,0.0061205635069101535,2837,-39.61,6.75,99.26,2.3,False,False,True,True,True,3
us_dxy_broad_level|signth|w252,fx,us_dxy_broad,level,0,0,2006-01-02,signth,252,-1,0.173,0.672,0.363,0.38,0.374,0.391,0.714,21,-0.22,0.020034283094303794,3395,-54.03,14.59,100.0,4.27,False,True,False,True,True,3
us_semi_ppi_yoy|signth|w120,semis,us_semi_ppi,yoy,12,45,1967-01-01,signth,120,-1,0.474,0.021,0.353,0.358,0.357,0.316,0.615,26,-0.109,-0.015845526571939758,1589,-58.16,4.65,99.95,1.62,False,False,True,True,True,3
kr_kospi_yoy|selfz|w60,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,selfz,60,1,0.399,0.247,0.353,0.366,0.361,0.211,0.577,26,-0.058,-0.0010496208272596792,4032,-50.35,10.15,99.66,3.63,False,False,True,True,True,3
kr_kospi_yoy|bdtanh|w60,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,bdtanh,60,1,0.32,0.394,0.342,0.351,0.348,0.208,0.577,26,-0.058,0.005639542390876719,3925,-59.89,7.76,99.72,2.73,False,False,True,True,True,3
kr_kospi_yoy|signth|w60,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,signth,60,1,0.293,0.467,0.34,0.349,0.346,0.21,0.577,26,-0.041,0.010450482221502605,3898,-64.1,6.63,99.24,2.35,False,False,True,True,True,3
us_real_10y_level|dev|w252,rates,us_real_10y,level,0,0,2003-01-02,dev,252,-1,0.45,0.109,0.335,0.358,0.35,0.221,0.542,24,-0.088,0.010496642388788419,1399,-40.3,18.78,99.59,6.25,False,False,True,True,True,3
igrea_level|dev|w120,commodity,igrea,level,0,40,1968-01-01,dev,120,1,0.224,0.621,0.334,0.342,0.34,0.164,0.538,26,-0.057,0.049602080171824346,1498,-40.5,6.25,99.45,2.29,False,False,True,True,True,3
igrea_level|signth|w60,commodity,igrea,level,0,40,1968-01-01,signth,60,1,0.303,0.41,0.333,0.342,0.339,0.28,0.538,26,-0.085,0.04157335815262343,3730,-41.51,7.73,99.69,2.77,False,False,True,True,True,3
kr_kospi_yoy|dev|w252,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,dev,252,1,0.159,0.71,0.33,0.334,0.333,0.195,0.56,25,-0.072,0.02667064338369692,3194,-68.96,3.98,99.47,1.35,False,False,True,True,True,3
us_real_10y_level|selfz|w252,rates,us_real_10y,level,0,0,2003-01-02,selfz,252,-1,0.479,0.005,0.316,0.342,0.334,0.218,0.542,24,-0.069,0.030827732485258733,1365,-42.84,21.24,99.5,7.55,False,False,True,True,True,3
epu_global_level|rankc|w60,risk,epu_global,level,0,31,1997-01-01,rankc,60,-1,0.394,0.114,0.315,0.331,0.326,0.237,0.577,26,-0.1,-0.0012605254495532117,2344,-34.77,12.39,99.27,4.86,False,False,True,True,True,3
us_dxy_broad_level|robustz|w60,fx,us_dxy_broad,level,0,0,2006-01-02,robustz,60,-1,0.345,0.263,0.312,0.342,0.332,0.246,0.571,21,-0.116,0.027123587558588017,1368,-38.83,23.52,99.19,8.73,False,False,True,True,True,3
us_dgs5_level|bdtanh|w252,rates,us_dgs5,level,0,0,1962-01-02,bdtanh,252,-1,0.425,0.078,0.31,0.335,0.327,0.366,0.64,25,0.081,-0.019885687542173177,1381,-43.2,18.5,99.27,7.31,False,False,True,True,True,3
kr_kospi_yoy|rankc|w252,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,rankc,252,1,0.208,0.55,0.307,0.313,0.311,0.149,0.56,25,-0.119,-0.005255556361691799,3820,-67.27,4.89,99.54,1.89,False,False,True,True,True,3
us_philly_fed_level|rankc|w60,us_survey,us_philly_fed,level,0,21,1968-05-01,rankc,60,1,0.371,0.14,0.302,0.319,0.313,0.3,0.615,26,-0.005,0.018191352854019315,4584,-50.06,12.95,99.43,5.3,False,False,True,True,True,3
us_dxy_broad_level|robustz|w252,fx,us_dxy_broad,level,0,0,2006-01-02,robustz,252,-1,0.244,0.378,0.296,0.308,0.304,0.368,0.65,20,-0.283,-0.023073327247976307,2810,-44.97,12.63,99.37,4.12,False,True,False,True,True,3
us_dgs5_level|dev|w252,rates,us_dgs5,level,0,0,1962-01-02,dev,252,-1,0.361,0.148,0.291,0.311,0.305,0.31,0.64,25,-0.0,-0.024524567403358736,1584,-44.45,16.16,99.55,6.61,False,False,True,True,True,3
us_semi_ip_yoy|rankc|w60,semis,us_semi_ip,yoy,12,46,1972-01-01,rankc,60,1,0.406,0.012,0.29,0.3,0.297,0.3,0.615,26,-0.043,0.03199880015129598,1384,-48.1,8.54,99.71,3.42,False,False,True,True,True,3
epu_global_level|rankc|w120,risk,epu_global,level,0,31,1997-01-01,rankc,120,-1,0.307,0.228,0.284,0.295,0.291,0.165,0.615,26,-0.093,0.016015259728837234,882,-42.67,9.06,99.36,3.87,False,False,True,True,True,3
epu_global_level|signth|w60,risk,epu_global,level,0,31,1997-01-01,signth,60,-1,0.345,0.129,0.284,0.297,0.293,0.271,0.5,26,-0.064,0.01639749342992732,3882,-41.93,10.65,99.11,4.41,False,False,True,True,True,3
copper_yoy|dev|w60,commodity,copper,yoy,12,35,1992-01-01,dev,60,1,0.289,0.269,0.283,0.292,0.289,0.304,0.5,26,0.013,0.0721161429948859,2277,-64.93,7.46,99.4,3.21,False,False,True,True,True,3
kr_kospi_yoy|selfz|w252,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,selfz,252,1,0.219,0.431,0.279,0.285,0.283,0.136,0.56,25,-0.146,-0.028666807919502737,3849,-66.19,4.65,99.42,1.99,False,False,True,True,True,3
kr_exports_yoy|dev|w60,kr_tech_demand,kr_exports,yoy,12,60,1957-01-01,dev,60,1,0.168,0.573,0.275,0.288,0.284,0.322,0.577,26,0.103,0.05312660587285419,5655,-70.87,9.97,99.29,4.58,False,False,True,True,True,3
kr_kospi_yoy|robustz|w252,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,robustz,252,1,0.219,0.402,0.274,0.279,0.278,0.183,0.56,25,-0.137,-0.010435778866301058,3820,-64.0,4.42,99.88,1.81,False,False,True,True,True,3
epu_global_level|selfz|w60,risk,epu_global,level,0,31,1997-01-01,selfz,60,-1,0.371,0.04,0.274,0.289,0.284,0.242,0.577,26,-0.076,0.02549941275060125,3867,-36.75,11.42,99.46,5.35,False,False,True,True,True,3
copper_yoy|rankc|w60,commodity,copper,yoy,12,35,1992-01-01,rankc,60,1,0.331,0.127,0.274,0.286,0.282,0.257,0.577,26,-0.009,0.04598138489479817,2414,-53.2,9.1,99.71,4.19,False,False,True,True,True,3
epu_global_level|rankc|w252,risk,epu_global,level,0,31,1997-01-01,rankc,252,-1,0.239,0.332,0.268,0.277,0.274,0.315,0.64,25,-0.058,0.03545766719517708,3695,-47.89,7.23,99.85,3.13,False,False,True,True,True,3
us_semi_ip_nsa_yoy|selfz|w60,semis,us_semi_ip_nsa,yoy,12,46,1972-01-01,selfz,60,1,0.383,-0.061,0.26,0.274,0.27,0.201,0.692,26,-0.002,0.0151327505966991,2500,-56.02,10.48,99.55,4.98,False,True,True,True,False,3
kr_kospi_yoy|bdtanh|w252,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,bdtanh,252,1,0.14,0.551,0.257,0.261,0.26,0.148,0.52,25,-0.104,-0.011577535310025264,3835,-72.43,4.05,99.6,1.87,False,False,True,True,True,3
epu_global_level|dev|w120,risk,epu_global,level,0,31,1997-01-01,dev,120,-1,0.284,0.189,0.256,0.266,0.263,0.213,0.577,26,-0.093,-0.0032351753606074556,3203,-46.26,7.59,99.3,3.71,False,False,True,True,True,3
us_semi_ip_nsa_yoy|dev|w60,semis,us_semi_ip_nsa,yoy,12,46,1972-01-01,dev,60,1,0.408,-0.158,0.255,0.265,0.262,0.186,0.654,26,0.017,0.03226112007020662,2499,-64.62,8.68,99.51,3.94,False,True,True,True,False,3
epu_global_level|dev|w60,risk,epu_global,level,0,31,1997-01-01,dev,60,-1,0.318,0.097,0.255,0.268,0.264,0.306,0.615,26,-0.083,-0.00016382495264143378,2498,-40.03,9.63,99.35,4.85,False,False,True,True,True,3
copper_yoy|bdtanh|w60,commodity,copper,yoy,12,35,1992-01-01,bdtanh,60,1,0.335,0.046,0.254,0.264,0.26,0.195,0.577,26,-0.003,0.03286663159743228,2405,-59.25,7.79,99.81,3.73,False,False,True,True,True,3
us_dgs5_level|selfz|w120,rates,us_dgs5,level,0,0,1962-01-02,selfz,120,-1,0.373,-0.062,0.239,0.27,0.26,0.32,0.654,26,0.048,-0.016167970156794866,1486,-51.0,23.77,99.33,11.47,False,True,True,True,False,3
us_dgs5_level|signth|w120,rates,us_dgs5,level,0,0,1962-01-02,signth,120,-1,0.371,-0.076,0.239,0.267,0.258,0.345,0.654,26,0.102,-0.0068320738745817995,1517,-46.81,21.58,99.66,10.51,False,True,True,True,False,3
epu_global_level|dev|w252,risk,epu_global,level,0,31,1997-01-01,dev,252,-1,0.217,0.281,0.237,0.245,0.242,0.287,0.56,25,-0.075,0.0022689752120585984,3308,-52.46,6.56,99.44,3.25,False,False,True,True,True,3
us_dgs5_level|signth|w60,rates,us_dgs5,level,0,0,1962-01-02,signth,60,-1,0.363,-0.078,0.235,0.27,0.259,0.351,0.692,26,0.11,-0.009472660698431612,1546,-54.61,27.2,99.77,13.08,False,True,True,True,False,3
kr_exports_sa_yoy|dev|w60,kr_tech_demand,kr_exports_sa,yoy,12,60,1957-01-01,dev,60,1,0.089,0.605,0.233,0.246,0.242,0.241,0.615,26,0.067,0.043619004480673254,5931,-102.51,10.3,99.19,5.52,False,False,True,True,True,3
copper_yoy|selfz|w60,commodity,copper,yoy,12,35,1992-01-01,selfz,60,1,0.316,0.012,0.232,0.245,0.241,0.179,0.577,26,-0.012,0.02535081569399393,2404,-61.59,9.86,99.59,5.38,False,False,True,True,True,3
us_breakeven_5y5y_level|signth|w60,rates,us_breakeven_5y5y,level,0,0,2003-01-02,signth,60,-1,0.342,-0.043,0.22,0.271,0.254,0.403,0.708,24,0.014,-0.011648066005509205,1739,-48.76,40.04,98.98,18.95,False,True,True,True,False,3
us_term_premium_10y_level|selfz|w120,rates,us_term_premium_10y,level,0,0,1990-01-02,selfz,120,-1,0.413,-0.251,0.219,0.244,0.236,0.23,0.692,26,0.028,0.003583278600590426,1477,-59.32,18.26,99.51,10.05,False,True,True,True,False,3
us_dgs5_level|bdtanh|w60,rates,us_dgs5,level,0,0,1962-01-02,bdtanh,60,-1,0.301,0.02,0.218,0.256,0.243,0.313,0.615,26,0.101,-0.011482743709792768,1906,-57.58,29.17,99.55,14.73,False,False,True,True,True,3
igrea_level|robustz|w60,commodity,igrea,level,0,40,1968-01-01,robustz,60,1,0.171,0.341,0.218,0.23,0.226,0.08,0.5,26,-0.064,0.002046328453566338,4074,-60.53,8.22,99.25,5.16,False,False,True,True,True,3
kr_exports_yoy|bdtanh|w60,kr_tech_demand,kr_exports,yoy,12,60,1957-01-01,bdtanh,60,1,0.094,0.538,0.215,0.228,0.224,0.242,0.538,26,0.081,0.026541571186784445,5796,-73.75,10.96,99.74,6.06,False,False,True,True,True,3
us_semi_ip_nsa_yoy|robustz|w60,semis,us_semi_ip_nsa,yoy,12,46,1972-01-01,robustz,60,1,0.288,0.024,0.214,0.229,0.224,0.173,0.615,26,-0.016,0.016674118030761048,2586,-45.96,9.39,99.33,6.42,False,False,True,True,True,3
cn_shanghai_comp_yoy|rankc|w60,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,rankc,60,1,0.219,0.202,0.214,0.226,0.222,0.179,0.538,26,-0.092,0.028402610511235805,1853,-66.75,9.44,99.85,5.21,False,False,True,True,True,3
epu_global_level|bdtanh|w252,risk,epu_global,level,0,31,1997-01-01,bdtanh,252,-1,0.226,0.189,0.214,0.222,0.22,0.243,0.6,25,-0.044,0.03647321497518315,4224,-59.82,6.62,99.54,3.62,False,False,True,True,True,3
us_semi_ip_nsa_yoy|dev|w120,semis,us_semi_ip_nsa,yoy,12,46,1972-01-01,dev,120,1,0.411,-0.341,0.209,0.215,0.213,0.195,0.654,26,0.011,0.03798368104506676,1728,-78.31,6.05,99.36,3.17,False,True,True,True,False,3
twd_usd_level|robustz|w60,fx,twd_usd,level,0,0,1983-10-03,robustz,60,-1,0.24,0.113,0.203,0.234,0.224,0.109,0.615,26,-0.078,-0.010901737043096075,4137,-59.04,20.69,98.73,13.32,False,False,True,True,True,3
us_stlfsi_level|bdtanh|w252,risk,us_stlfsi,level,0,7,1993-12-31,bdtanh,252,-1,0.089,0.466,0.202,0.219,0.214,0.121,0.52,25,-0.07,0.07263493378431925,3473,-68.55,14.35,99.59,7.98,False,False,True,True,True,3
us_semi_ip_nsa_yoy|rankc|w60,semis,us_semi_ip_nsa,yoy,12,46,1972-01-01,rankc,60,1,0.293,-0.031,0.201,0.214,0.209,0.165,0.692,26,-0.017,0.02249243774766584,2389,-62.34,10.08,99.71,5.81,False,True,True,True,False,3
us_term_premium_10y_level|robustz|w120,rates,us_term_premium_10y,level,0,0,1990-01-02,robustz,120,-1,0.438,-0.32,0.201,0.223,0.216,0.286,0.76,25,0.065,0.003902055181499258,1695,-50.44,16.02,99.24,9.98,False,True,True,True,False,3
us_stlfsi_level|selfz|w252,risk,us_stlfsi,level,0,7,1993-12-31,selfz,252,-1,0.064,0.52,0.196,0.214,0.208,0.132,0.56,25,-0.033,0.08526086956892533,3473,-62.8,14.4,99.42,8.63,False,False,True,True,True,3
cn_exports_yoy|robustz|w60,cn_cycle,cn_exports,yoy,12,60,1992-01-01,robustz,60,1,0.238,0.093,0.194,0.211,0.206,0.118,0.462,26,-0.022,0.0011855535166057408,1831,-38.1,10.05,98.8,8.01,False,False,True,True,True,3
cn_shanghai_comp_yoy|bdtanh|w60,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,bdtanh,60,1,0.171,0.238,0.191,0.2,0.197,0.121,0.5,26,-0.106,0.019738520341486574,1849,-54.01,7.62,99.81,4.64,False,False,True,True,True,3
cn_shanghai_comp_yoy|signth|w60,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,signth,60,1,0.161,0.261,0.191,0.199,0.196,0.133,0.5,26,-0.137,0.01336214279386753,1870,-53.94,6.34,99.61,3.77,False,False,True,True,True,3
us_freight_tsi_yoy|bdtanh|w120,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,bdtanh,120,-1,0.252,0.028,0.191,0.2,0.197,0.185,0.462,26,-0.041,0.011952308966217531,3595,-72.5,7.58,99.46,4.45,False,False,True,True,True,3
us_empire_state_level|robustz|w120,us_survey,us_empire_state,level,0,16,2001-07-01,robustz,120,1,0.169,0.245,0.191,0.203,0.199,0.244,0.64,25,-0.117,-0.0029711027673883297,5494,-73.68,8.45,99.17,5.67,False,False,True,True,True,3
us_empire_state_level|robustz|w252,us_survey,us_empire_state,level,0,16,2001-07-01,robustz,252,1,0.111,0.354,0.187,0.198,0.194,0.156,0.56,25,-0.018,0.012432506515841043,4980,-73.89,7.85,99.52,5.29,False,False,True,True,True,3
us_stlfsi_level|rankc|w252,risk,us_stlfsi,level,0,7,1993-12-31,rankc,252,-1,0.069,0.45,0.184,0.204,0.197,0.111,0.56,25,-0.084,0.04465111915083564,3473,-66.26,15.81,99.49,9.65,False,False,True,True,True,3
us_cfnai_level|rankc|w60,us_cycle,us_cfnai,level,0,56,1967-03-01,rankc,60,-1,0.079,0.441,0.182,0.201,0.194,0.187,0.538,26,-0.055,-0.007803920903603097,2888,-56.97,14.31,99.22,9.43,False,False,True,True,True,3
copper_yoy|selfz|w120,commodity,copper,yoy,12,35,1992-01-01,selfz,120,1,0.118,0.341,0.178,0.186,0.183,0.197,0.538,26,-0.008,0.03226927385865732,2406,-77.66,6.28,99.59,4.29,False,False,True,True,True,3
us_freight_tsi_yoy|signth|w252,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,signth,252,-1,0.205,0.108,0.177,0.183,0.181,0.193,0.5,26,-0.049,0.024895115571273906,4091,-75.91,5.54,100.0,3.48,False,False,True,True,True,3
cn_shanghai_comp_yoy|selfz|w60,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,selfz,60,1,0.166,0.189,0.173,0.187,0.182,0.129,0.577,26,-0.1,0.006974151627430399,1857,-63.55,10.37,99.43,7.33,False,False,True,True,True,3
kr_exports_sa_yoy|selfz|w60,kr_tech_demand,kr_exports_sa,yoy,12,60,1957-01-01,selfz,60,1,0.122,0.3,0.172,0.188,0.183,0.191,0.615,26,0.05,0.02030311188195526,5995,-99.5,11.79,99.29,8.68,False,False,True,True,True,3
copper_yoy|bdtanh|w120,commodity,copper,yoy,12,35,1992-01-01,bdtanh,120,1,0.123,0.289,0.169,0.175,0.173,0.18,0.5,26,-0.005,0.023524521929642554,3190,-73.59,5.3,99.79,3.66,False,False,True,True,True,3
us_empire_state_level|selfz|w252,us_survey,us_empire_state,level,0,16,2001-07-01,selfz,252,1,0.113,0.287,0.168,0.177,0.174,0.16,0.6,25,-0.137,-0.020453104903564213,5429,-80.42,7.76,99.67,5.35,False,False,True,True,True,3
kr_kospi_yoy|signth|w252,kr_tech_demand,kr_kospi,yoy,12,31,1981-01-01,signth,252,1,0.091,0.371,0.167,0.172,0.17,0.168,0.462,26,-0.019,0.0170226160233787,3915,-79.31,4.06,98.66,2.98,False,False,True,True,True,3
cn_shanghai_comp_yoy|signth|w120,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,signth,120,1,0.231,0.004,0.167,0.173,0.171,0.136,0.5,26,-0.127,0.012148053021841852,2403,-62.6,5.09,99.14,3.56,False,False,True,True,True,3
kr_exports_sa_yoy|robustz|w60,kr_tech_demand,kr_exports_sa,yoy,12,60,1957-01-01,robustz,60,1,0.158,0.185,0.166,0.182,0.177,0.228,0.538,26,-0.029,-0.009442950565512523,5638,-57.02,9.66,99.43,8.7,False,False,True,True,True,3
us_mfg_new_orders_yoy|selfz|w120,us_cycle,us_mfg_new_orders,yoy,12,65,1992-02-01,selfz,120,1,0.171,0.153,0.166,0.177,0.173,0.033,0.462,26,0.05,0.01833058071644974,2562,-64.89,8.92,99.3,6.41,False,False,True,True,True,3
cn_leading_idx_level|robustz|w60,cn_cycle,cn_leading_idx,level,0,45,1992-05-01,robustz,60,1,0.151,0.195,0.164,0.177,0.172,0.07,0.5,26,0.027,0.015423208471920375,4424,-100.08,9.39,98.94,7.47,False,False,True,True,True,3
kr_exports_yoy|robustz|w60,kr_tech_demand,kr_exports,yoy,12,60,1957-01-01,robustz,60,1,0.09,0.36,0.163,0.178,0.173,0.258,0.538,26,-0.002,0.03745907928230633,5546,-59.21,8.67,98.58,8.71,False,False,True,True,True,3
us_stlfsi_level|bdtanh|w120,risk,us_stlfsi,level,0,7,1993-12-31,bdtanh,120,-1,0.087,0.348,0.163,0.185,0.178,0.04,0.538,26,-0.079,0.05952720936762383,2998,-51.96,17.1,99.53,11.58,False,False,True,True,True,3
cn_shanghai_comp_yoy|rankc|w120,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,rankc,120,1,0.205,0.049,0.161,0.17,0.167,0.126,0.5,26,-0.049,0.04070433791917047,1827,-62.86,6.89,99.77,5.2,False,False,True,True,True,3
us_philly_fed_level|rankc|w120,us_survey,us_philly_fed,level,0,21,1968-05-01,rankc,120,1,0.186,0.097,0.16,0.173,0.168,0.19,0.5,26,0.004,0.016224981041445565,5300,-69.58,10.11,99.51,7.72,False,False,True,True,True,3
twd_usd_level|selfz|w120,fx,twd_usd,level,0,0,1983-10-03,selfz,120,-1,0.132,0.243,0.16,0.183,0.176,0.076,0.538,26,-0.11,0.014961407773028563,3759,-56.79,18.99,99.4,12.72,False,False,True,True,True,3
twd_usd_level|selfz|w60,fx,twd_usd,level,0,0,1983-10-03,selfz,60,-1,0.145,0.199,0.159,0.194,0.183,0.031,0.538,26,-0.111,0.006516697211277796,4382,-61.81,27.44,99.48,17.83,False,False,True,True,True,3
kr_exports_sa_yoy|signth|w60,kr_tech_demand,kr_exports_sa,yoy,12,60,1957-01-01,signth,60,1,0.009,0.517,0.154,0.167,0.163,0.196,0.577,26,0.07,0.026654599118066936,5936,-117.67,10.2,99.5,7.67,False,False,True,True,True,3
us_retail_inv_sales_level|robustz|w60,us_cycle,us_retail_inv_sales,level,0,75,1992-01-01,robustz,60,-1,0.154,0.136,0.148,0.164,0.159,-0.043,0.5,26,-0.047,0.011305885092056498,2134,-45.06,11.1,99.33,9.89,False,False,True,True,True,3
us_stlfsi_level|signth|w252,risk,us_stlfsi,level,0,7,1993-12-31,signth,252,-1,-0.011,0.511,0.147,0.165,0.159,0.052,0.385,26,-0.043,0.07613669121463973,3343,-61.47,13.31,99.45,10.47,False,False,True,True,True,3
us_cfnai_level|signth|w60,us_cycle,us_cfnai,level,0,56,1967-03-01,signth,60,-1,0.161,0.107,0.146,0.163,0.157,0.201,0.538,26,-0.047,0.006433580906887626,2531,-54.94,13.0,98.66,10.25,False,False,True,True,True,3
twd_usd_level|rankc|w120,fx,twd_usd,level,0,0,1983-10-03,rankc,120,-1,0.149,0.14,0.146,0.173,0.164,0.076,0.538,26,-0.12,0.016344824291062925,4107,-56.93,22.55,99.69,15.59,False,False,True,True,True,3
us_semi_ip_yoy|robustz|w120,semis,us_semi_ip,yoy,12,46,1972-01-01,robustz,120,1,0.186,0.022,0.144,0.152,0.149,0.064,0.48,25,-0.121,-0.02852198271827774,3978,-59.53,5.61,99.37,4.78,False,False,True,True,True,3
epu_global_level|signth|w252,risk,epu_global,level,0,31,1997-01-01,signth,252,-1,0.163,0.098,0.143,0.151,0.148,0.117,0.577,26,-0.081,0.023658505700968925,4438,-57.67,6.7,99.85,5.15,False,False,True,True,True,3
copper_yoy|dev|w120,commodity,copper,yoy,12,35,1992-01-01,dev,120,1,0.002,0.52,0.143,0.149,0.147,0.167,0.462,26,0.028,0.08720653199182082,2367,-79.72,5.05,99.72,3.95,False,False,True,True,True,3
kr_exports_yoy|selfz|w60,kr_tech_demand,kr_exports,yoy,12,60,1957-01-01,selfz,60,1,0.044,0.405,0.139,0.155,0.15,0.193,0.5,26,0.059,0.023351832799549506,6001,-83.89,11.66,99.5,10.5,False,False,True,True,True,3
krw_usd_level|signth|w120,fx,krw_usd,level,0,0,1981-04-13,signth,120,1,0.173,0.045,0.138,0.166,0.157,0.136,0.5,26,0.078,-0.0016685512148800284,4494,-79.64,20.86,99.89,16.82,False,False,True,True,True,3
us_stlfsi_level|selfz|w120,risk,us_stlfsi,level,0,7,1993-12-31,selfz,120,-1,0.029,0.395,0.136,0.16,0.152,0.046,0.5,26,-0.042,0.06901311089775145,3044,-62.33,17.75,99.27,15.05,False,False,True,True,True,3
us_cfnai_level|bdtanh|w60,us_cycle,us_cfnai,level,0,56,1967-03-01,bdtanh,60,-1,0.109,0.197,0.134,0.151,0.145,0.185,0.538,26,-0.034,0.008608785556734786,2557,-54.01,13.4,99.66,11.31,False,False,True,True,True,3
us_term_premium_10y_level|dev|w120,rates,us_term_premium_10y,level,0,0,1990-01-02,dev,120,-1,0.268,-0.194,0.131,0.152,0.145,0.185,0.692,26,0.01,-0.008909959338701152,1479,-68.56,15.74,99.36,13.57,False,True,True,True,False,3
cn_shanghai_comp_yoy|dev|w60,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,dev,60,1,0.109,0.184,0.129,0.139,0.136,0.095,0.5,26,-0.007,0.06402729461783707,2484,-64.38,8.12,99.06,7.66,False,False,True,True,True,3
cn_leading_idx_level|signth|w252,cn_cycle,cn_leading_idx,level,0,45,1992-05-01,signth,252,-1,0.102,0.192,0.128,0.131,0.13,0.046,0.52,25,0.115,0.017472466228084495,4510,-106.19,2.01,94.93,1.89,False,False,True,True,True,3
us_freight_tsi_yoy|signth|w60,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,signth,60,-1,0.083,0.237,0.125,0.137,0.133,0.161,0.538,26,-0.03,0.002259948270792257,4975,-74.12,9.72,99.29,8.53,False,False,True,True,True,3
twd_usd_level|bdtanh|w120,fx,twd_usd,level,0,0,1983-10-03,bdtanh,120,-1,0.125,0.127,0.125,0.145,0.138,0.053,0.577,26,-0.102,0.021309712463807272,4106,-52.42,16.68,99.76,13.6,False,False,True,True,True,3
cn_leading_idx_level|robustz|w252,cn_cycle,cn_leading_idx,level,0,45,1992-05-01,robustz,252,1,0.142,0.083,0.124,0.128,0.126,0.114,0.52,25,-0.056,-0.007524998276883957,2402,-75.37,3.19,99.83,2.89,False,False,True,True,True,3
