cell,SR_IS,SR_net,SR_of_SR,positive_years,n_years,beta,mean_abs_w,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes
all|call_cog_chg|rankc|w60|o2o,-0.6714251543217521,-0.3037227257348392,-0.35851419425360637,0.4444444444444444,18,-0.08544845324094222,0.49831900224649517,-0.171,False,False,True,False,True,1,False
all|call_cog_chg|rankc|w120|o2o,-0.6138214925699984,-0.3477422067131228,-0.37941022297720994,0.3888888888888889,18,-0.06940817884454407,0.49832280209064717,-0.139,False,False,True,True,True,2,False
all|call_cog_chg|rankc|w252|o2o,-0.6501482791751433,-0.3521345353229736,-0.3431412796056137,0.3888888888888889,18,-0.07772076456585543,0.5001999690613901,-0.155,False,False,True,False,True,1,False
all|call_cog_chg|signth|w20|o2o,-0.3704783611916306,-0.2378061845925243,-0.3399139768216164,0.5555555555555556,18,-0.03597349845734224,0.3984649824112568,-0.09,False,False,True,True,True,2,False
all|call_cog_chg|signth|w60|o2o,-0.36354165447610176,-0.2874390482037468,-0.4369455583812098,0.3888888888888889,18,-0.03330975472007487,0.3898305084745763,-0.085,False,False,True,True,True,2,False
all|call_cog_chg|signth|w120|o2o,-0.3977674454507764,-0.2517610777711938,-0.3689076680364475,0.3888888888888889,18,-0.039634428121941734,0.37304125359769746,-0.106,False,False,True,True,True,2,False
all|call_cog_chg|signth|w252|o2o,-0.3441546180547206,-0.28418664664879556,-0.3980300505586085,0.3333333333333333,18,-0.03644019390385688,0.3552926127278542,-0.103,False,False,True,True,True,2,False
all|call_cog_chg|dev|w20|o2o,-0.49198099997963346,-0.00033355996873324497,-0.19973681602749307,0.5,18,-0.0003318773681866197,0.00755827019296908,,False,False,True,False,True,1,False
all|call_cog_chg|dev|w60|o2o,-0.5747309951750276,0.03832993029459937,-0.16758621232971083,0.5,18,-0.0007046312576424079,0.0076467986174049325,,False,False,True,False,True,1,False
all|call_cog_chg|dev|w120|o2o,-0.5553812844863801,0.027180403566538926,-0.16931200606989,0.5,18,-0.0008798581346899226,0.007622913605898648,,False,False,True,False,True,1,False
all|call_cog_chg|dev|w252|o2o,-0.5682690097777886,-0.05164138155864708,-0.21071264117883365,0.4444444444444444,18,-0.0013419065766517462,0.0075205274302529435,,False,False,True,False,True,1,False
all|call_far_chg|selfz|w20|o2o,-0.9587196630081842,-0.12858180776622066,-0.25926001762038303,0.4444444444444444,18,-0.07116056296545643,0.7241398638674552,-0.098,False,False,True,True,True,2,False
all|call_far_chg|selfz|w60|o2o,-1.0374999174568147,-0.06776002621044033,-0.18895055514083509,0.4444444444444444,18,-0.08018981948491874,0.720879393740162,-0.111,False,False,True,True,True,2,False
all|call_far_chg|selfz|w120|o2o,-0.9402291517087762,-0.10358743771674504,-0.19916178203446822,0.4444444444444444,18,-0.09562326834101638,0.7132474812957583,-0.134,False,False,True,True,True,2,False
all|call_far_chg|selfz|w252|o2o,-0.9397374617316119,-0.12872367661832274,-0.23540869724774405,0.3888888888888889,18,-0.13858511280877311,0.7068201085983544,-0.196,False,False,True,False,True,1,False
all|call_far_chg|robustz|w20|o2o,-0.6464358043225836,-0.21866981093010476,-0.5314501119786924,0.3333333333333333,18,-0.18852376795483852,1.1886902688885812,-0.189,False,False,True,False,False,1,False
all|call_far_chg|robustz|w60|o2o,-0.8751656847589389,-0.16991826282761383,-0.29523894428147024,0.3888888888888889,18,-0.2511807042960357,1.1637138042358257,-0.251,False,False,True,False,False,1,False
all|call_far_chg|robustz|w120|o2o,-0.7461826859311181,-0.23978735324881983,-0.3659785611393502,0.4444444444444444,18,-0.33298356274817903,1.151945548500398,-0.333,False,False,True,False,False,1,False
all|call_far_chg|robustz|w252|o2o,-0.7774829895186048,-0.22178053756501317,-0.34951702678226343,0.4117647058823529,17,-0.37605861181083067,1.1277085914423886,-0.376,False,False,True,False,False,1,False
all|call_far_chg|bdtanh|w20|o2o,-0.9231207726887821,-0.23178945602503218,-0.3323231654882212,0.3888888888888889,18,-0.035562584890748886,0.49493795563497134,-0.072,False,False,True,True,True,2,False
all|call_far_chg|bdtanh|w60|o2o,-0.9802619837099068,-0.15685912456876508,-0.25503219778407504,0.3888888888888889,18,-0.04446865919641057,0.482454837435901,-0.092,False,False,True,True,True,2,False
all|call_far_chg|bdtanh|w120|o2o,-0.8644559089016693,-0.19397798092992954,-0.2939340115379144,0.4444444444444444,18,-0.05260446798962309,0.4759467507165156,-0.111,False,False,True,True,True,2,False
all|call_far_chg|bdtanh|w252|o2o,-0.8827693491108538,-0.22297365753203113,-0.32236393486055154,0.3888888888888889,18,-0.0558988561926802,0.4711051041286905,-0.119,False,False,True,True,True,2,False
all|call_far_chg|rankc|w20|o2o,-0.8027841302601406,-0.39626548218391805,-0.4807202521812063,0.2777777777777778,18,-0.10423309821552855,0.5030996992829059,-0.207,False,False,True,False,True,1,False
all|call_far_chg|rankc|w60|o2o,-0.9924633766848858,-0.22470220683908101,-0.3131219574800402,0.3888888888888889,18,-0.07510393543126537,0.5015880393523903,-0.15,False,False,True,True,True,2,False
all|call_far_chg|rankc|w120|o2o,-0.9233666438175167,-0.25075855141359005,-0.31809360777026285,0.5,18,-0.05840830931478399,0.5001248147281374,-0.117,False,False,True,True,True,2,False
all|call_far_chg|rankc|w252|o2o,-0.880863036842856,-0.28563088186418406,-0.3110883141269323,0.4444444444444444,18,-0.06441773322562393,0.5008338332559852,-0.129,False,False,True,True,True,2,False
all|call_far_chg|signth|w20|o2o,-0.7456149619971112,-0.23018608640751725,-0.3313952879813394,0.3888888888888889,18,-0.018809657368770657,0.354972817396866,-0.053,False,False,True,True,True,2,False
all|call_far_chg|signth|w60|o2o,-0.699231511329119,-0.1548762386259667,-0.27243589980167876,0.3888888888888889,18,-0.027685003893119432,0.34362008314678605,-0.081,False,False,True,True,True,2,False
all|call_far_chg|signth|w120|o2o,-0.596074782409353,-0.19117134779798833,-0.2912976431937005,0.4444444444444444,18,-0.03211632297288878,0.33674448353054043,-0.095,False,False,True,True,True,2,False
all|call_far_chg|signth|w252|o2o,-0.5794702616871534,-0.17232459177379725,-0.31228615254558467,0.3333333333333333,18,-0.033754299388739924,0.3279501119283659,-0.103,False,False,True,True,True,2,False
all|call_far_chg|dev|w20|o2o,-0.896287302516472,-0.007943233923853,-0.13837605993299557,0.4444444444444444,18,-0.0032338840329463737,0.05355131839478184,-0.06,False,False,True,True,True,2,False
all|call_far_chg|dev|w60|o2o,-0.9878964766362106,0.03407285674474333,-0.10390580395927237,0.4444444444444444,18,-0.0056017231931749355,0.053928072040586465,-0.104,False,False,True,True,True,2,False
all|call_far_chg|dev|w120|o2o,-0.9097255547806906,-0.0033351762726519358,-0.11736977119012994,0.4444444444444444,18,-0.006872601267028098,0.05373761109339859,-0.128,False,False,True,True,True,2,False
all|call_far_chg|dev|w252|o2o,-0.9268809447951741,-0.1275754020046614,-0.20074864015004987,0.3888888888888889,18,-0.010799082391642767,0.05326342177380206,-0.203,False,False,True,False,True,1,False
all|pcr_oi|selfz|w20|o2o,0.46341615374376827,0.2189486633850032,0.3706236987720905,0.7222222222222222,18,-0.2768363196626977,0.9578079666373824,-0.289,False,True,True,False,False,2,False
all|pcr_oi|selfz|w60|o2o,0.6627148363698335,0.265187494649802,0.47956361572834466,0.6666666666666666,18,-0.30387628844840275,0.907949487755913,-0.335,False,True,True,False,False,2,False
all|pcr_oi|selfz|w120|o2o,0.4906118004419406,0.2413994380401296,0.6005300528895595,0.6666666666666666,18,-0.3359460937873857,0.9005790745324096,-0.373,True,True,True,False,False,3,False
all|pcr_oi|selfz|w252|o2o,0.42213714877513414,0.2934441937611155,0.7497009663045584,0.7777777777777778,18,-0.3432404908869138,0.8800833970314866,-0.39,True,True,True,False,False,3,False
all|pcr_oi|robustz|w20|o2o,0.4460877995741914,0.23229634103265048,0.3264311372915079,0.6666666666666666,18,-0.22607061780873625,0.8544352490615406,-0.265,False,True,True,False,False,2,False
all|pcr_oi|robustz|w60|o2o,0.3856558893496883,0.18261393203207751,0.4925487571969378,0.6111111111111112,18,-0.2810258398935121,0.8435174413078719,-0.333,False,False,True,False,False,1,False
all|pcr_oi|robustz|w120|o2o,0.24781173100541196,0.17193053120831542,0.43728381503710906,0.6666666666666666,18,-0.3624991501937612,0.8133267525049268,-0.446,False,True,True,False,False,2,False
all|pcr_oi|robustz|w252|o2o,0.37068916002968577,0.34259732819281824,0.8322270213001821,0.8235294117647058,17,-0.30739905062027784,0.8341232478413996,-0.369,True,True,True,False,False,3,False
all|pcr_oi|bdtanh|w20|o2o,0.4709542478892733,0.18666945738906376,0.3767988903660893,0.7777777777777778,18,-0.17353205801749444,0.6257994124524009,-0.277,False,True,True,False,False,2,False
all|pcr_oi|bdtanh|w60|o2o,0.7611432628584271,0.2805864108235243,0.4455284211007115,0.6666666666666666,18,-0.17849631395087587,0.5944554025444743,-0.3,False,True,True,False,False,2,False
all|pcr_oi|bdtanh|w120|o2o,0.5471190757907215,0.2454066461574919,0.540738699881699,0.6666666666666666,18,-0.20058071622708518,0.593539456758787,-0.338,False,True,True,False,False,2,False
all|pcr_oi|bdtanh|w252|o2o,0.5558909808106433,0.3138082077355864,0.6228533491697952,0.7222222222222222,18,-0.21056975719386542,0.5851606126847917,-0.36,True,True,True,False,False,3,False
all|pcr_oi|rankc|w20|o2o,0.5098133060592035,0.24679433633101372,0.42608088385903153,0.7222222222222222,18,-0.10607445992550173,0.5674144310823329,-0.187,False,True,True,False,True,2,False
all|pcr_oi|rankc|w60|o2o,0.6844665459776846,0.27017094867216035,0.4964853436650682,0.7222222222222222,18,-0.15508581775287553,0.5461741016109041,-0.284,False,True,True,False,False,2,False
all|pcr_oi|rankc|w120|o2o,0.49172691083370484,0.24829243995113157,0.44292426399653123,0.6666666666666666,18,-0.19709368172406638,0.5404890032756211,-0.365,False,True,True,False,False,2,False
all|pcr_oi|rankc|w252|o2o,0.4623306277012582,0.30647543228454405,0.34760239588960257,0.7222222222222222,18,-0.19770631722685764,0.5269875218782052,-0.375,False,True,True,False,False,2,False
all|pcr_oi|signth|w20|o2o,0.38177739846999376,0.09763564927403255,0.24168039788897133,0.6666666666666666,18,-0.08962628164217189,0.48944675407739047,-0.183,False,True,True,False,True,2,False
all|pcr_oi|signth|w60|o2o,0.6863574413550518,0.3590937284491017,0.6213252621494694,0.7222222222222222,18,-0.0976374861706636,0.45219059801726896,-0.216,True,True,True,False,True,3,False
all|pcr_oi|signth|w120|o2o,0.3454437243270902,0.21558385483834097,0.5398305146907738,0.7222222222222222,18,-0.10332854432109333,0.45522865366165655,-0.227,False,True,True,False,True,2,False
all|pcr_oi|signth|w252|o2o,0.2525616649515521,0.23710321758868763,0.33315615374658886,0.5555555555555556,18,-0.1020620998186154,0.4381196034537896,-0.233,False,False,True,False,True,1,False
all|pcr_oi|dev|w20|o2o,0.3468555101245331,0.10477764316038045,0.32763719198204716,0.7222222222222222,18,-0.04397954575979769,0.1370944868554071,-0.321,False,True,True,False,True,2,False
all|pcr_oi|dev|w60|o2o,0.5203514958446464,0.13979546618906172,0.3665873234292284,0.5,18,-0.05027156498813823,0.15983349948210862,-0.315,False,False,True,False,True,1,False
all|pcr_oi|dev|w120|o2o,0.386082533953774,0.16767514084200186,0.5220711388054621,0.6666666666666666,18,-0.060454096654812786,0.17515796804180594,-0.345,False,True,True,False,True,2,False
all|pcr_oi|dev|w252|o2o,0.3692895563553719,0.22857922694048724,0.6819010813020079,0.7777777777777778,18,-0.07248467207709862,0.18792470399056224,-0.386,True,True,True,False,True,3,False
all|pcr_vol|selfz|w20|o2o,0.3049732491775108,0.03414180020299341,0.0790595837204993,0.6666666666666666,18,-0.06194875848245708,0.8100850875731825,-0.076,False,True,True,True,True,3,False
all|pcr_vol|selfz|w60|o2o,0.35905548841773505,0.09302964545897416,0.15894601936643493,0.6666666666666666,18,-0.04289439617253215,0.8178087740067348,-0.052,False,True,True,True,True,3,False
all|pcr_vol|selfz|w120|o2o,0.35443222182777084,0.09812383871749235,0.18125786687616216,0.6111111111111112,18,-0.04553769540085255,0.8178380133363649,-0.056,False,False,True,True,True,2,False
all|pcr_vol|selfz|w252|o2o,0.6256947570678179,0.16961386275097745,0.280472887480471,0.6666666666666666,18,-0.08065320056044692,0.8077915578849401,-0.1,False,True,True,True,True,3,False
all|pcr_vol|robustz|w20|o2o,0.17762058697388997,0.020041765657743953,0.09143934458695423,0.5555555555555556,18,-0.0012805760761898015,0.8283148430608315,-0.002,False,False,True,True,True,2,False
all|pcr_vol|robustz|w60|o2o,0.2529558765005976,0.02397701328185839,0.14612934619114026,0.5555555555555556,18,-0.008124327822382395,0.811892731728664,-0.01,False,False,True,True,True,2,False
all|pcr_vol|robustz|w120|o2o,0.42488877105579337,0.14640783816590455,0.19714179342090757,0.6666666666666666,18,-0.050483192446288606,0.795840372489968,-0.063,False,True,True,True,True,3,False
all|pcr_vol|robustz|w252|o2o,0.6316701022060329,0.18156766992419943,0.2913904128050674,0.6470588235294118,17,-0.05538695898169957,0.8096746073170099,-0.068,False,False,True,True,True,2,False
all|pcr_vol|bdtanh|w20|o2o,0.4795503076149833,0.09575134941781924,0.13877253412313,0.6666666666666666,18,-0.057885116417167426,0.5654391246282752,-0.102,False,True,True,True,True,3,False
all|pcr_vol|bdtanh|w60|o2o,0.4630022595002377,0.10342222359568466,0.1556160500300594,0.6666666666666666,18,-0.04901017773629011,0.5620033258397401,-0.087,False,True,True,True,True,3,False
all|pcr_vol|bdtanh|w120|o2o,0.445035575562632,0.1037073201845978,0.16860327940626468,0.6666666666666666,18,-0.05072944481668162,0.5616389505233593,-0.09,False,True,True,True,True,3,False
all|pcr_vol|bdtanh|w252|o2o,0.6517104063349661,0.16114790130782825,0.2764920910970143,0.6666666666666666,18,-0.060334534754264646,0.5560964049454322,-0.108,False,True,True,True,True,3,False
all|pcr_vol|rankc|w20|o2o,0.5178462178486151,0.23345088862806312,0.3290300978049346,0.7222222222222222,18,0.0005693256011983416,0.5112164662349682,0.001,False,True,True,True,True,3,False
all|pcr_vol|rankc|w60|o2o,0.38705335197430857,0.13329812950216893,0.21700872380796665,0.6666666666666666,18,-0.026727398282037417,0.5105173482032198,-0.052,False,True,True,True,True,3,False
all|pcr_vol|rankc|w120|o2o,0.3786919096671947,0.1029702559649304,0.1481384034200024,0.6666666666666666,18,-0.050123874715635994,0.5059195133364526,-0.099,False,True,True,True,True,3,False
all|pcr_vol|rankc|w252|o2o,0.5475162782044721,0.15535772154486296,0.1850884533524082,0.6111111111111112,18,-0.053090815572078544,0.5023330466533881,-0.106,False,False,True,True,True,2,False
all|pcr_vol|signth|w20|o2o,0.30163279700339535,0.11746442709096562,0.15095291772720212,0.6111111111111112,18,-0.026771158483106915,0.4349216501439079,-0.062,False,False,True,True,True,2,False
all|pcr_vol|signth|w60|o2o,0.24886684811318918,0.039670471758410264,0.09869496576794874,0.6111111111111112,18,-0.0336482358211086,0.4299648225135913,-0.078,False,False,True,True,True,2,False
all|pcr_vol|signth|w120|o2o,0.22049729430485307,0.04240650805509708,0.1334655986701296,0.6111111111111112,18,-0.026161265016052055,0.42244963223536935,-0.062,False,False,True,True,True,2,False
all|pcr_vol|signth|w252|o2o,0.4135445627834539,0.13101820654631313,0.279056454953757,0.7222222222222222,18,-0.029178090554844913,0.4118963863127598,-0.071,False,True,True,True,True,3,False
all|pcr_vol|dev|w20|o2o,0.22133908299102353,-0.007846747027569236,0.07172680263581684,0.6666666666666666,18,-0.008762597254411727,0.09907525937830941,-0.088,False,True,True,True,True,3,False
all|pcr_vol|dev|w60|o2o,0.3355868340912709,0.03668106165939695,0.14913276275202156,0.6666666666666666,18,-0.00709643283603863,0.1045933451648431,-0.068,False,True,True,True,True,3,False
all|pcr_vol|dev|w120|o2o,0.28315516315940675,0.026794383100288664,0.17718568566314527,0.6111111111111112,18,-0.006545341168194119,0.10703820783171848,-0.061,False,False,True,True,True,2,False
all|pcr_vol|dev|w252|o2o,0.5885086173262368,0.1105940298235159,0.2666620645346595,0.6666666666666666,18,-0.012407363586617513,0.10756019274297862,-0.115,False,True,True,True,True,3,False
all|pcr_oi_chg|selfz|w20|o2o,-0.06508414731304413,-0.19108937679062918,-0.1955984477951843,0.3888888888888889,18,0.055220235351605834,0.7273828732946216,0.076,False,False,True,True,True,2,False
all|pcr_oi_chg|selfz|w60|o2o,-0.02374799644626436,-0.20083526564170415,-0.23772089202517757,0.3888888888888889,18,0.08187587261860435,0.7221712986922405,0.113,False,False,True,True,True,2,False
all|pcr_oi_chg|selfz|w120|o2o,-0.1619602779361015,-0.13875726787720685,-0.20986798886248295,0.3888888888888889,18,0.07958613856458582,0.7256947928131615,0.11,False,False,True,True,True,2,False
all|pcr_oi_chg|selfz|w252|o2o,-0.31224488517434307,-0.09524897871137393,-0.08505035191076939,0.4444444444444444,18,0.08822642908250933,0.7366359075548571,0.12,False,False,True,True,True,2,False
all|pcr_oi_chg|robustz|w20|o2o,-0.11359373083541216,-0.17073819265693613,-0.17337640827373724,0.3333333333333333,18,0.12363248302843671,0.9522772435828744,0.13,False,False,True,True,True,2,False
all|pcr_oi_chg|robustz|w60|o2o,-0.0718759563514657,-0.19369713567485292,-0.19120994368568625,0.3888888888888889,18,0.1569684286311985,0.9399321108909265,0.167,False,False,True,False,False,1,False
all|pcr_oi_chg|robustz|w120|o2o,-0.26854624339001293,-0.13043003284278323,-0.07304887861217092,0.5,18,0.15566223436933974,0.9498877010663962,0.164,False,False,True,False,False,1,False
all|pcr_oi_chg|robustz|w252|o2o,-0.1839404571405302,-0.17158266003258688,-0.17811151960468533,0.4117647058823529,17,0.18403689790510935,0.9827576545206299,0.187,False,False,True,False,False,1,False
all|pcr_oi_chg|bdtanh|w20|o2o,-0.2670715745321175,-0.06738311531381702,-0.1573355272057674,0.3333333333333333,18,0.03333789312372337,0.5044955358647671,0.066,False,False,True,True,True,2,False
all|pcr_oi_chg|bdtanh|w60|o2o,-0.22795062752611564,-0.07769960944535073,-0.19498076922487909,0.3333333333333333,18,0.0423948580073526,0.4959281916742076,0.085,False,False,True,True,True,2,False
all|pcr_oi_chg|bdtanh|w120|o2o,-0.31497227865969696,-0.04465914236809856,-0.16923725859932148,0.3333333333333333,18,0.04824015157220747,0.49575278012326124,0.097,False,False,True,True,True,2,False
all|pcr_oi_chg|bdtanh|w252|o2o,-0.3188954555509437,-0.05015278466415447,-0.08411083983273067,0.3333333333333333,18,0.05029103700141799,0.4992490351429213,0.101,False,False,True,True,True,2,False
all|pcr_oi_chg|rankc|w20|o2o,-0.34694250023486806,-0.06033973751926044,-0.17750009205803433,0.3888888888888889,18,-0.012952925796792369,0.4979412445061302,-0.026,False,False,True,True,True,2,False
all|pcr_oi_chg|rankc|w60|o2o,-0.4136116919011757,-0.023794100444598183,-0.14266250399954936,0.3333333333333333,18,0.04527864825057591,0.5012859245487645,0.09,False,False,True,True,True,2,False
all|pcr_oi_chg|rankc|w120|o2o,-0.4738169619750753,0.015066441943076549,-0.0916528693532558,0.3333333333333333,18,0.06466757232970075,0.5040135736016861,0.128,False,False,True,True,True,2,False
all|pcr_oi_chg|rankc|w252|o2o,-0.4028672799143447,-0.016782259616029718,-0.019064876579696695,0.3333333333333333,18,0.06811559854081041,0.5099720420614163,0.134,False,False,True,True,True,2,False
all|pcr_oi_chg|signth|w20|o2o,-0.3569402895783346,0.07107037956283231,0.022548749325610053,0.5555555555555556,18,0.018839187490976673,0.36648544931244004,0.051,False,False,True,True,True,2,False
all|pcr_oi_chg|signth|w60|o2o,-0.2517483956107338,-0.022364091138426974,-0.09751763985183508,0.3888888888888889,18,0.021512643193725894,0.36120882635113527,0.06,False,False,True,True,True,2,False
all|pcr_oi_chg|signth|w120|o2o,-0.28203174824963145,-0.01915844292624222,-0.09864063857306406,0.4444444444444444,18,0.025766612517610688,0.3570514870482891,0.072,False,False,True,True,True,2,False
all|pcr_oi_chg|signth|w252|o2o,-0.2355332264288375,-0.061069185774335566,-0.13406348835759346,0.4444444444444444,18,0.022921690350681014,0.35145506875599614,0.065,False,False,True,True,True,2,False
all|pcr_oi_chg|dev|w20|o2o,-0.042683166074853576,-0.055663811448655905,-0.20040009896104385,0.4444444444444444,18,0.002899435507879511,0.07849043978123467,0.037,False,False,True,True,True,2,False
all|pcr_oi_chg|dev|w60|o2o,-0.10997908509666594,-0.03770757787589076,-0.21548950671115585,0.3888888888888889,18,0.005460077313875174,0.07969626945229667,0.069,False,False,True,True,True,2,False
all|pcr_oi_chg|dev|w120|o2o,-0.13912122336861057,-0.025489195012669004,-0.212190098928043,0.3888888888888889,18,0.006380016220684864,0.08025909860769552,0.079,False,False,True,True,True,2,False
all|pcr_oi_chg|dev|w252|o2o,-0.30879409605970104,0.015111429831737112,-0.08938023191432685,0.4444444444444444,18,0.006886185173497398,0.08075165193764235,0.085,False,False,True,True,True,2,False
all|pcr_far|selfz|w20|o2o,0.22393071329800554,0.189835207760474,0.36837829169177744,0.5555555555555556,18,-0.26606650151016803,0.9635663780302711,-0.276,False,False,True,False,False,1,False
all|pcr_far|selfz|w60|o2o,0.43401457365410573,0.2093936151621868,0.2874750145522424,0.5555555555555556,18,-0.2960706269810828,0.8997116237509504,-0.329,False,False,True,False,False,1,False
all|pcr_far|selfz|w120|o2o,0.24023267447785226,0.16968444145758593,0.2252909004582229,0.5555555555555556,18,-0.3581870602949422,0.8477641685200231,-0.423,False,False,True,False,False,1,False
all|pcr_far|selfz|w252|o2o,0.27777604884801366,0.22462323152091715,0.04618522384189924,0.6111111111111112,18,-0.3330740890937572,0.8012195551767969,-0.416,False,False,True,False,False,1,False
all|pcr_far|robustz|w20|o2o,-0.3479379153575456,0.20551148030045122,-0.48986348794144097,0.3888888888888889,18,-0.5009340899273129,1.3760537062997822,-0.501,False,False,True,False,False,1,False
all|pcr_far|robustz|w60|o2o,-0.35814421640581745,0.2162425989902366,-0.6283607593478654,0.2777777777777778,18,-0.7111378530367716,1.6318554409722608,-0.711,False,False,True,False,False,1,False
all|pcr_far|robustz|w120|o2o,0.31103465055697954,0.3546708750790891,0.473475237791848,0.6111111111111112,18,-0.1297363229934168,1.0467229997765888,-0.13,False,False,True,True,True,2,False
all|pcr_far|robustz|w252|o2o,0.3108591577899048,0.34484816876564167,0.4637011923184765,0.5294117647058824,17,-0.14991217291693426,0.9494026550617312,-0.158,False,False,True,False,True,1,False
all|pcr_far|bdtanh|w20|o2o,0.09974548546378609,0.0116840853293756,0.12356970108276304,0.5555555555555556,18,-0.2256052528068331,0.6244214819964272,-0.361,False,False,True,False,False,1,False
all|pcr_far|bdtanh|w60|o2o,0.1943615189291822,0.014634679743598524,0.047606601164098074,0.5,18,-0.2759421941620272,0.5881321747691756,-0.469,False,False,True,False,False,1,False
all|pcr_far|bdtanh|w120|o2o,0.025595699909255153,-0.04399234522534633,-0.05537974028948642,0.5,18,-0.31068322376699375,0.553005352175279,-0.562,False,False,True,False,False,1,False
all|pcr_far|bdtanh|w252|o2o,0.09588973667583846,-0.0016039697373295052,-0.18080175245435356,0.4444444444444444,18,-0.303691560589608,0.5279744605909771,-0.575,False,False,True,False,False,1,False
all|pcr_far|rankc|w20|o2o,0.24946776399702553,0.1450632291209275,0.2622697482923068,0.6111111111111112,18,-0.13283984252773415,0.5617483811285868,-0.236,False,False,True,False,True,1,False
all|pcr_far|rankc|w60|o2o,0.17848954527036182,0.047830921329750094,0.14014727901170296,0.5,18,-0.22280416841382453,0.541302664188353,-0.412,False,False,True,False,False,1,False
all|pcr_far|rankc|w120|o2o,0.0479739605975782,-0.014936136724900784,0.04800261121189281,0.5555555555555556,18,-0.2750551752087805,0.5317072219622516,-0.517,False,False,True,False,False,1,False
all|pcr_far|rankc|w252|o2o,0.06476072894128043,0.029101205896711443,-0.035156721434236045,0.5555555555555556,18,-0.28975718922063526,0.5291319857312703,-0.548,False,False,True,False,False,1,False
all|pcr_far|signth|w20|o2o,0.008390111354126496,-0.04503351905242304,0.07013505443507471,0.5555555555555556,18,-0.1349282541661041,0.48960665174288454,-0.276,False,False,True,False,True,1,False
all|pcr_far|signth|w60|o2o,0.13372050646079237,-0.011462914828497503,0.06495817975743778,0.4444444444444444,18,-0.1584462404438955,0.4584266069715382,-0.346,False,False,True,False,False,1,False
all|pcr_far|signth|w120|o2o,0.037681508083921594,-0.10196820269532907,-0.05302326693643348,0.4444444444444444,18,-0.16697824986221696,0.42612727854173327,-0.392,False,False,True,False,False,1,False
all|pcr_far|signth|w252|o2o,0.07383634499456411,-0.027222316842339295,-0.18221819857999977,0.4444444444444444,18,-0.16769806625428194,0.4051806843620083,-0.414,False,False,True,False,False,1,False
all|pcr_far|dev|w20|o2o,-0.2582734570920962,0.1565653023576276,-0.23655428300036382,0.3888888888888889,18,2.372883648811857,4.3689387934615,2.373,False,False,True,False,False,1,False
all|pcr_far|dev|w60|o2o,-0.37316332767714533,0.23708896467250312,-0.1802551274192422,0.5555555555555556,18,1.386270180161968,4.690657389450602,1.386,False,False,True,False,False,1,False
all|pcr_far|dev|w120|o2o,-0.412799460076093,0.2635247838587583,-0.2262563337676923,0.4444444444444444,18,1.3241095995089003,4.7055223140610805,1.324,False,False,True,False,False,1,False
all|pcr_far|dev|w252|o2o,-0.5051096641636553,0.25840513734161336,-0.15674927078422654,0.3888888888888889,18,3.081749978703969,3.4828891733169915,3.082,False,False,True,False,False,1,False
all|pcr_atm|selfz|w20|o2o,-0.10147152739093133,-0.1450939240859376,-0.2545695436407345,0.3888888888888889,18,-0.28033113214515964,0.8480227182740383,-0.331,False,False,True,False,False,1,False
all|pcr_atm|selfz|w60|o2o,-0.03339323493629901,-0.11923530535471054,-0.23135044865544477,0.3888888888888889,18,-0.4282872782770347,0.8046692803693518,-0.532,False,False,True,False,False,1,False
all|pcr_atm|selfz|w120|o2o,0.10367017922637348,-0.02271694972127576,-0.09935135489729116,0.3333333333333333,18,0.5012506324785386,0.7536529859701684,0.665,False,False,True,False,False,1,False
all|pcr_atm|selfz|w252|o2o,-0.039183988686219764,-0.07026990914164594,-0.18398823019419436,0.5555555555555556,18,-0.5371978048211491,0.698186249917509,-0.769,False,False,True,False,False,1,False
all|pcr_atm|robustz|w20|o2o,0.2762070278465584,0.0816551976486759,0.07875225801936166,0.5,18,1.0236255152731233,0.9906499585344781,1.033,False,False,True,False,False,1,False
all|pcr_atm|robustz|w60|o2o,0.2597365244778977,0.10028858022648401,0.06426145756968081,0.4444444444444444,18,1.087100722741708,0.9924113394218752,1.095,False,False,True,False,False,1,False
all|pcr_atm|robustz|w120|o2o,0.17355705462171936,0.05184023291294881,0.1278468092973718,0.4444444444444444,18,1.170229034836544,1.0201221657389026,1.17,False,False,True,False,False,1,False
all|pcr_atm|robustz|w252|o2o,0.12686303780868816,0.06901139281220299,0.09633913027375698,0.4117647058823529,17,1.3159673678617068,1.0358229321083123,1.316,False,False,True,False,False,1,False
all|pcr_atm|bdtanh|w20|o2o,-0.04962564405239438,-0.1233965028719764,-0.117856482999846,0.3333333333333333,18,-0.0651129398639953,0.5717381807716997,-0.114,False,False,True,True,True,2,False
all|pcr_atm|bdtanh|w60|o2o,-0.1651768300365866,-0.0543349774700311,-0.0699098943701502,0.4444444444444444,18,-0.10708509147163571,0.5379499173563517,-0.199,False,False,True,False,True,1,False
all|pcr_atm|bdtanh|w120|o2o,-0.0201773073418138,-0.15177018894756292,-0.17951248469740852,0.4444444444444444,18,-0.13942950308196314,0.5114559107585266,-0.273,False,False,True,False,True,1,False
all|pcr_atm|bdtanh|w252|o2o,-0.15012745881908046,-0.13043211284438175,-0.18656813926239468,0.3888888888888889,18,-0.14629102531369564,0.48339070816492796,-0.303,False,False,True,False,True,1,False
