signal,sign,SR_gross,SR_net,held_pct,n_bars,SR_net_oos,SR_gross_oos,SR_net_oos_realcost,n_bars_oos,mean_pos,beta_oos
volume_call_monthly_selftanh20,-1,0.1136870449296091,0.0459360757119464,99.34479934479934,3663,0.5266062326192718,0.5510691296953307,0.4903803358072987,2348,0.06929523224144318,0.1338290409580294
oi_pcr_front_logdev60,1,0.9240417693668296,0.9075743123975316,59.21375921375921,2186,0.5218780948655992,0.5389688454447178,0.4973739473642173,1398,0.007430576171702525,-0.3026207383691063
oi_both_monthly_chg_selftanh60,1,0.124511414833593,0.0712160559622737,99.18099918099918,3663,0.5214567399739312,0.5572092482256072,0.4699275869833856,2348,0.15436042177521872,0.16218246677133272
oi_pcr_front_robust60,1,0.9390721720753336,0.9212693115321507,58.31285831285832,2160,0.5195599334068476,0.5368689495886197,0.494771368037541,1398,0.015182854129758797,-0.29010635914459815
oi_pcr_front_rank120,1,0.8422128079488432,0.8254755614093634,58.58585858585859,2159,0.5113663313162841,0.5284297977447279,0.4869114270436268,1398,0.004437593341675036,-0.26244515411953023
oi_pcr_front_logdev120,1,0.8175934063853979,0.8016344705921074,58.66775866775866,2159,0.505924994542858,0.52236177022477,0.4823124783833457,1398,0.0015207894518960321,-0.2740234674037963
volume_both_monthly_selftanh20,-1,0.0835770729311183,0.0167141744697545,99.18099918099918,3663,0.5042802015753606,0.528458385139828,0.4684273295319887,2348,0.063765300370315,0.14308902577164137
oi_pcr_front_selftanh60,1,0.9388019343433248,0.9222274471331412,59.2956592956593,2186,0.4986342865953812,0.5156501479460929,0.4743061316321456,1398,-0.02622269277123073,-0.32339194416418415
oi_pcr_front_selftanh120,1,0.8234491960165784,0.8071979445087568,58.42205842205842,2159,0.4874038119531314,0.5036993406971202,0.4640234515299524,1398,-0.04152751234264596,-0.289059128170486
oi_put_front_chg_selftanh20,1,0.1926299119255801,0.1237053522545334,58.96805896805897,2186,0.4813134846548436,0.5203516029347176,0.4245570724607293,1398,0.09141645042422698,0.07769293447183276
oi_call_monthly_logdev120,-1,0.1195043618385423,0.1009781251281823,99.29019929019928,3663,0.4801735005438131,0.4966014417935733,0.4564573783072196,2348,-0.032434544308621645,0.05867157242708366
volume_put_monthly_selftanh20,-1,0.017274742650972,-0.0496412608512852,99.26289926289928,3663,0.4765795537448904,0.5009915274758374,0.4403289204739619,2348,0.06069579380742095,0.15120509715618366
volume_call_monthly_chg_selftanh60,1,0.1884725464566427,0.0698809711008668,98.93529893529892,3663,0.4288580146763918,0.5014545458696716,0.3206806660091699,2348,0.02954581277979545,0.06377648050038436
oi_put_monthly_chg_selftanh20,1,0.2284876755198096,0.1686247896526513,99.37209937209936,3663,0.420712229830719,0.4606180139888146,0.3628728241708067,2348,0.14998842219036113,0.15737549469492473
oi_call_all_selftanh120,-1,0.1430702999944683,0.1206882807767475,99.26289926289928,3663,0.4122699027802092,0.4537261529798335,0.3541428811903098,2348,-0.017081917138365516,-0.016741975412359254
oi_pcr_front_signth20,1,0.8309026128127016,0.8117200501616072,44.60824460824461,2186,0.4098262270209143,0.4275942990203965,0.384136101245297,1398,-0.03346238938053098,-0.40027322692096323
volume_pcr_weekly_signth60,-1,0.2643178287316431,0.1623293488185492,13.513513513513514,828,0.3986063440018298,0.4515741765405859,0.322238113630261,2073,0.028955532574974147,0.19829340450930025
volume_pcr_front_chgskew20,-1,0.5123482572088135,0.4882470222399961,58.88615888615889,2186,0.3901789525439633,0.4071212947568763,0.3655003245105658,1398,-0.060051789838050366,-0.05354257057881924
oi_pcr_front_winsor20,1,0.8613589064071685,0.8364951446718816,58.94075894075894,2186,0.3889103020924137,0.4101361578036938,0.3583883428029851,1398,0.01203660840126262,-0.1808414746446187
oi_both_monthly_chg_selftanh20,1,0.1716874007133927,0.1175236090263923,99.18099918099918,3663,0.3879148665273891,0.4235278164503147,0.3364803287033678,2348,0.14901189691483052,0.17329107867574503
oi_pcr_front_robust20,1,0.8180672731162448,0.7944914980683916,58.83155883155883,2186,0.3735603513673658,0.3943633989212144,0.3434583224324312,1398,0.021753843162724593,-0.2703108072069666
oi_call_monthly_chg_selftanh20,1,0.1457934661330861,0.0854201154715427,98.74419874419874,3663,0.371932601476731,0.4119545987127098,0.3138961266119301,2348,0.14345322495723542,0.16743328203717095
oi_pcr_monthly_rank120,1,0.4378029857316704,0.4218606399603983,99.45399945399946,3663,0.3631349697209263,0.3771635977042298,0.3428517211940161,2348,0.02469446144314712,-0.18582421409240396
oi_pcr_front_selftanh20,1,0.8164479090007883,0.7952746886540721,59.48675948675949,2186,0.3594998507454167,0.378973392985018,0.331460922180282,1398,-0.012812908040032215,-0.3436318311449799
volume_put_monthly_robust20,1,0.0963801376084061,0.0266735356742836,98.6895986895987,3663,0.3507591926589133,0.3828988483656561,0.3038683050594501,2348,0.1199214167149562,0.11000596343319557
oi_put_front_chg_selftanh60,1,0.3231727242484468,0.2547968386097212,58.96805896805897,2186,0.3406442873950036,0.3787259357871054,0.2854161876083021,1398,0.09782118216684102,0.052308525266679076
volume_call_front_chg_selftanh20,1,0.0135381876802083,-0.1048949987505402,59.02265902265902,2186,0.3398066586358046,0.3997057060511815,0.2510252268724188,1398,0.042855591031736626,0.0016056088528161737
oi_call_monthly_rank120,-1,0.0811196224131431,0.0619935861680028,99.23559923559924,3663,0.3390194295824602,0.3564238686559169,0.3139022826870065,2348,-0.0637082383289551,-0.01236221551624926
oi_call_all_logdev120,-1,0.1349119414050336,0.1123691561267209,99.42669942669944,3663,0.3371821983940387,0.3794762189404295,0.2779966508785045,2348,-0.05252506739286493,-0.042278420277881715
volume_pcr_weekly_selftanh20,-1,0.1495891091802717,0.0308750833341096,22.22222222222222,819,0.3347099849108779,0.3916999509444924,0.2525670191531817,2073,0.021895035293404953,0.11936677738791855
oi_pcr_monthly_winsor20,1,0.335905969405113,0.3075189713688449,98.44389844389843,3663,0.3314472785957933,0.3544289114542456,0.2983750432498779,2348,0.00992043468084075,-0.15330640361482709
oi_call_all_selftanh60,-1,0.0073960404012135,-0.0176076313933408,99.3993993993994,3663,0.3273969382482861,0.3708693402301813,0.2664727585077968,2348,-0.02439949867652303,-0.06975321366959598
volume_both_monthly_chg_selftanh60,1,0.2067001036764179,0.089449316895219,98.9079989079989,3663,0.3246530631926452,0.3968491372381568,0.2169229410587038,2348,0.029793292502908443,0.07170639079612372
oi_call_monthly_winsor60,-1,0.0424293836651846,0.0202987989298518,98.14359814359814,3663,0.3227897833766444,0.3404579950774982,0.2972971587678579,2348,-0.03050551029872519,-0.02262346616860005
oi_pcr_monthly_logdev120,1,0.475695914643417,0.4611385935333956,99.26289926289928,3663,0.3177849078929238,0.3306235614933271,0.2992389027589907,2348,0.018539677954010444,-0.1980027485237183
oi_call_all_rank120,-1,0.1201653411485152,0.097195564263469,99.18099918099918,3663,0.3169532430476762,0.3591944122115071,0.2577135489865117,2348,-0.05652538181975127,-0.047285247830438686
oi_pcr_all_chgskew20,-1,0.2337529996447435,0.2222571368350685,99.12639912639912,3663,0.3165211983818966,0.3317737205518246,0.2943544676604849,2348,0.13300139674045441,-0.03241237502171095
volume_pcr_weekly_chgskew60,1,0.6100511729084518,0.5918037068751442,21.62162162162162,798,0.3162103720967144,0.3217002217636888,0.3083345003240294,2073,0.07587964279169702,0.2212126540390423
volume_call_front_chg_selftanh60,1,0.0632020979177441,-0.0570272632364925,59.04995904995906,2186,0.3159690087935428,0.3741949739016885,0.2295708267268244,1398,0.034189822999376694,-0.005417864195353158
oi_pcr_monthly_signth20,1,0.214489840158564,0.1933214888171553,76.3035763035763,3663,0.3134152922316443,0.3337620261380142,0.2840917702288182,2348,-0.010047768077746665,-0.3119624675474861
oi_call_monthly_winsor20,-1,0.0363462661857765,0.0099568219561259,97.7886977886978,3663,0.311578654479976,0.3306737152878229,0.2839923948322412,2348,-0.029236694330651045,-0.025192752837196367
volume_both_monthly_logdev120,-1,0.0335673031470983,-0.0221976927560295,99.45399945399946,3663,0.3099065833761411,0.3387561793847174,0.2676149861466489,2348,-0.01444324644345296,0.11345391394497034
volume_pcr_weekly_selftanh120,-1,0.0908002773161252,-0.0261183801749412,20.82992082992083,769,0.3048922486769146,0.3594776991828964,0.2262214027908554,2073,0.01812414774261032,0.1820826395299899
volume_both_all_signth20,-1,0.1240578599794935,0.0538616284764127,63.25416325416325,3663,0.3048741808861919,0.365671736907226,0.2182907148247707,2348,0.06769889639268654,0.07730579549472101
oi_pcr_monthly_selftanh120,1,0.4801132879554261,0.4654278840968955,99.31749931749933,3663,0.2961438387370858,0.3089529754166742,0.2776552045798341,2348,-0.005945119340564396,-0.20883253061751
volume_call_monthly_chg_selftanh20,1,0.1472107353922027,0.0293107472579288,98.85339885339886,3663,0.2897122954899823,0.3614243816729983,0.1829097752060605,2348,0.03477184342520943,0.06417845479947369
volume_call_all_chg_selftanh20,1,0.1500276531551624,0.0289254005577942,98.88069888069889,3663,0.2885027432491267,0.3704097182960902,0.170561392459838,2348,0.017029232149033655,0.04219049811442071
volume_both_front_chg_selftanh20,1,0.0758874752797839,-0.0406479979463669,58.88615888615889,2186,0.2870323690596798,0.3467014612456425,0.1983596967450949,1398,0.044878622936693896,0.012043046494799384
volume_pcr_weekly_rank120,-1,0.0467086326202823,-0.0722259458082859,21.02102102102102,769,0.2838852624945581,0.3372402707843526,0.2074869444240659,2073,-0.01617359076504485,0.14309138689481393
volume_call_monthly_logdev120,-1,0.1534543103570839,0.0969553612966197,99.42669942669944,3663,0.2757470158333113,0.30523793555221,0.2325568935886556,2348,-0.009045606451974119,0.09156805575908836
volume_call_monthly_signth20,-1,0.215481001281492,0.1533437435366938,64.72836472836472,3663,0.2709736314768424,0.3005569357070155,0.2271191046336284,2348,0.11151375391204085,0.13492654265139983
volume_pcr_weekly_selftanh60,-1,0.1593536914977441,0.0423763666938498,21.758121758121757,799,0.2681118324336469,0.3235007246285841,0.1881438288317047,2073,0.021783912643211275,0.17696425129109997
volume_pcr_weekly_logdev120,-1,0.0624472107608288,-0.0536005096081506,20.8026208026208,769,0.2679556776433447,0.3218541964700926,0.1905554180925241,2073,-0.01299698064220007,0.15997336896126566
oi_both_monthly_winsor20,-1,0.0109209455520369,-0.0151378928781302,98.33469833469832,3663,0.2633078625433714,0.2827948506114075,0.2351791181769618,2348,-0.02830732139352666,-0.0037494674221156777
oi_both_front_chg_selftanh60,1,0.0279057876581912,-0.0389473706658785,58.6950586950587,2186,0.2621586637418983,0.2962121195202082,0.2127964838349342,1398,0.0937056973922592,0.08299456687237738
volume_pcr_weekly_robust20,-1,0.3560698255147787,0.2373297662259603,21.94922194922195,810,0.2602360287593674,0.3166338608361493,0.1793956579123022,2073,-0.01870896093007794,0.09441965239183937
volume_both_monthly_robust60,1,0.0587880181810942,-0.0036489268770761,98.55309855309856,3663,0.2600531262339896,0.2904844043266178,0.2156029233149431,2348,0.1358496547146896,0.1482600613322673
oi_call_all_robust60,-1,0.0601292145424969,0.0349382650381002,98.66229866229868,3663,0.2588169098797038,0.3024896616909951,0.1974770184629986,2348,-0.04764192165386744,-0.12895670048078192
oi_put_weekly_signth60,-1,0.3061062067037116,0.209659673593554,13.377013377013377,828,0.2566488690833367,0.301599358036592,0.191695361830419,2073,0.02171664943123061,0.1084933163698881
oi_put_monthly_signth20,-1,0.0069653749762913,-0.0132568487770102,69.94266994266994,3663,0.25578476212548,0.2705476144342948,0.2343915031597415,2348,-0.014659858342941855,0.19755825402017654
volume_both_front_chg_selftanh60,1,0.1027353629381567,-0.0171644391367973,58.91345891345892,2186,0.2539089921704874,0.3116553219740116,0.1680144054458505,1398,0.035423632722156165,0.004127634956214962
volume_put_monthly_chg_selftanh60,1,0.1582906995087238,0.0414290902941,98.989898989899,3663,0.2494886212548698,0.3219955797601251,0.1412218988885117,2348,0.02895427076438343,0.07282972064931735
oi_call_all_logdev60,-1,0.0091834606596434,-0.0162965240620961,99.42669942669944,3663,0.2484468303630966,0.292546742250417,0.1867340573939118,2348,-0.05875253047417232,-0.09476807929461671
volume_call_all_chg_selftanh60,1,0.1891399820754155,0.0672479247815971,99.09909909909908,3663,0.2476620894032797,0.3292158552839191,0.1303808814155348,2348,0.014864339601851791,0.040969464543084755
volume_both_all_chg_selftanh20,1,0.172405834326569,0.053126977334623,99.34479934479934,3663,0.24736475644138,0.3299597356143937,0.1284699402510179,2348,0.01808403464610773,0.05448238307237461
