grid,cand,how,variant,SR,srsr,tilt,beta
daily macro,d:us_real_10y_level|dev|w120,detilt,day,0.26688242771349785,0.18218632226768022,0.0002785771846635584,-0.10660227082195246
daily macro,d:us_real_10y_level|dev|w252,raw,c2c,0.35491720700599644,0.21448060125949167,0.009782804248125295,-0.09297925227842317
daily macro,d:us_real_10y_level|dev|w252,raw,day,0.16620940647282717,0.07994160905802206,0.009782804248125295,-0.11163778332222175
daily macro,d:us_real_10y_level|dev|w252,detilt,c2c,0.3448818833421263,0.20686826767106253,0.0003374850623493395,-0.10242458538126309
daily macro,d:us_real_10y_level|dev|w252,detilt,day,0.1625555713744511,0.0757899876787748,0.0003374850623493395,-0.12108313158684705
daily macro,d:us_breakeven_10y_level|selfz|w60,raw,c2c,-0.05874420602939447,0.12660960532238752,-0.01452021243788177,0.1233109085096106
daily macro,d:us_breakeven_10y_level|selfz|w60,raw,day,0.05845082852835925,0.14331792303557048,-0.01452021243788177,0.09260003898365549
daily macro,d:us_breakeven_10y_level|selfz|w60,detilt,c2c,-0.04128955495585607,0.14763122366019735,0.0002187603622638054,0.13804977458926906
daily macro,d:us_breakeven_10y_level|selfz|w60,detilt,day,0.06492713087724748,0.15339925163790774,0.0002187603622638054,0.10733887566084438
daily macro,d:us_breakeven_10y_level|selfz|w120,raw,c2c,0.09483191945711379,-0.11447876900377349,0.029084365413753702,-0.11486530287288542
daily macro,d:us_breakeven_10y_level|selfz|w120,raw,day,-0.09766311426107187,-0.23237017869456109,0.029084365413753702,-0.0709229897001614
daily macro,d:us_breakeven_10y_level|selfz|w120,detilt,c2c,0.06271437574320342,-0.14575983152841232,5.7193944681418336e-05,-0.14389276778850316
daily macro,d:us_breakeven_10y_level|selfz|w120,detilt,day,-0.1086291930898786,-0.24682462279560966,5.7193944681418336e-05,-0.09995058714831193
daily macro,d:us_breakeven_10y_level|selfz|w252,raw,c2c,-0.05704303281595695,0.17298196340076263,-0.0047877013335412355,0.14545895526973224
daily macro,d:us_breakeven_10y_level|selfz|w252,raw,day,0.07229221261483722,0.14542616042085998,-0.0047877013335412355,0.11592515538406035
daily macro,d:us_breakeven_10y_level|selfz|w252,detilt,c2c,-0.05197857107360405,0.17779174794488026,-1.6414305748083058e-06,0.15024502222464706
daily macro,d:us_breakeven_10y_level|selfz|w252,detilt,day,0.07396586050571387,0.1469536421112601,-1.6414305748083058e-06,0.12071123002163886
daily macro,d:us_breakeven_10y_level|robustz|w60,raw,c2c,-0.11211277973651025,0.007511708745875832,-0.013617153733958096,0.12949775861833304
daily macro,d:us_breakeven_10y_level|robustz|w60,raw,day,0.02969647986273352,0.05869342169611363,-0.013617153733958096,0.0980649295457762
daily macro,d:us_breakeven_10y_level|robustz|w60,detilt,c2c,-0.09511750048405569,0.028555479189860556,0.0001828221945959035,0.14329779116044494
daily macro,d:us_breakeven_10y_level|robustz|w60,detilt,day,0.035665092677076425,0.06840326217503252,0.0001828221945959035,0.11186501161556717
daily macro,d:us_breakeven_10y_level|robustz|w120,raw,c2c,-0.05563948317524749,0.12693435276251938,-0.0056885099977861025,0.14388905350772332
daily macro,d:us_breakeven_10y_level|robustz|w120,raw,day,0.09988227912921432,0.09894165120523998,-0.0056885099977861025,0.10803877316588219
