event,offset,hold,window,cell,sign,SR_IS,SR_OOS,full_SR_net,full_SR_of_SR,full_positive_years,full_yr_sr_min,full_n_years,full_beta,full_abs_exec_w,full_turnover_ann,full_held_pct,full_n_bars,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes
JOLTS,1,1,night,JOLTS|off1|h1|night,-1,0.50892057221441,-0.5397510009871355,-0.3761644741786868,-0.4343642051643191,0.5,-2.21518140503342,10,-0.0565393112656182,0.0485865724381625,24.48763250883392,4.858657243816254,2264,-1.164,False,False,True,False,True,1,False
JOLTS,1,2,c2c,JOLTS|off1|h2|c2c,1,0.1040139030518834,0.4166901579705939,0.2425265157884314,0.4462401312785814,0.7647058823529411,-1.285061839870271,17,0.0605227092718038,0.06108090821874,15.392388871122485,6.108090821874001,6254,0.991,False,True,True,False,True,2,False
JOLTS,1,2,o2o,JOLTS|off1|h2|o2o,-1,0.1006536998497632,-0.356354671623527,-0.1161096984810353,-0.1856195884957091,0.4117647058823529,-2.3912545969650627,17,-0.0444536253575096,0.06108090821874,15.392388871122485,6.108090821874001,6254,-0.728,False,False,True,False,True,1,False
JOLTS,1,2,day,JOLTS|off1|h2|day,-1,0.3332824406722012,0.1756185157787665,0.2510624120482943,0.2967843912399285,0.7058823529411765,-1.6706790024810514,17,-0.0428275480854592,0.0610711430855315,15.389928057553956,6.107114308553157,6255,-0.701,False,True,True,False,True,2,False
JOLTS,1,2,ongap,JOLTS|off1|h2|ongap,1,-0.3451226653369522,-0.1343206954820966,-0.140118141471128,-0.0681204403424734,0.4,-1.392950645839932,10,0.1668412095940876,0.097173144876325,24.598939929328623,9.717314487632509,2264,1.717,False,False,True,False,False,1,False
JOLTS,1,2,night,JOLTS|off1|h2|night,-1,0.3043537122735166,-0.0905717634983892,-0.0447483290683064,-0.227235760362865,0.6,-2.9436810125005435,10,-0.1241024819942295,0.097173144876325,24.598939929328623,9.717314487632509,2264,-1.277,False,False,True,False,True,1,False
JOLTS,2,1,c2c,JOLTS|off2|h1|c2c,1,0.4600898367290484,1.1832399301594188,0.7499744375943498,1.2347438459075313,0.8823529411764706,-0.9581163390266794,17,0.0301355837708462,0.03054045410937,15.392388871122485,3.0540454109370003,6254,0.987,True,True,True,False,True,3,False
JOLTS,2,1,o2o,JOLTS|off2|h1|o2o,1,-0.0345831886374366,0.7478265839771965,0.3255848845186195,0.2847719216998172,0.5294117647058824,-1.5136432569522609,17,0.0170077907069918,0.03054045410937,15.392388871122485,3.0540454109370003,6254,0.557,False,False,True,False,True,1,False
JOLTS,2,1,day,JOLTS|off2|h1|day,-1,0.1755554524498642,0.370529192071659,0.2499597226899025,0.3075571876582283,0.5882352941176471,-1.439835015907145,17,-0.021459711086307,0.0305355715427657,15.389928057553956,3.0535571542765787,6255,-0.703,False,False,True,False,True,1,False
JOLTS,2,1,ongap,JOLTS|off2|h1|ongap,1,-0.4884062489945168,-0.503453317422655,-0.4782493701160318,-0.5001022453076529,0.4,-1.9076229288042448,10,0.1400964414006391,0.0485865724381625,24.598939929328623,4.858657243816254,2264,2.883,False,False,True,False,True,1,False
JOLTS,2,1,night,JOLTS|off2|h1|night,1,0.0421964189893712,-0.4352101647638478,-0.3887562972672064,-0.1623949341307074,0.4,-1.6543182267747552,10,0.0672282350642296,0.0485865724381625,24.598939929328623,4.858657243816254,2264,1.384,False,False,True,False,True,1,False
JOLTS,2,2,c2c,JOLTS|off2|h2|c2c,1,0.3721966401106431,1.1274883130133393,0.6858393293303864,0.6447833471336437,0.7058823529411765,-0.8139652284316731,17,0.0493789083794827,0.06108090821874,15.392388871122485,6.108090821874001,6254,0.808,True,True,True,False,True,3,False
JOLTS,2,2,o2o,JOLTS|off2|h2|o2o,1,0.3283339773875418,0.8097212436091502,0.5198572689193856,0.4875067802348723,0.6470588235294118,-1.1642108673602785,17,0.0327187608493789,0.06108090821874,15.392388871122485,6.108090821874001,6254,0.536,False,False,True,False,True,1,False
JOLTS,2,2,day,JOLTS|off2|h2|day,-1,-0.0579844966594695,-0.1740735816422188,-0.1048784111380103,-0.1937114837163349,0.4117647058823529,-2.0144061341948025,17,-0.0355571394139386,0.0610711430855315,15.389928057553956,6.107114308553157,6255,-0.582,False,False,True,False,True,1,False
JOLTS,2,2,ongap,JOLTS|off2|h2|ongap,1,0.1484964868285568,-0.0520358669986402,-0.0304433391283322,0.1123821885207689,0.5,-1.6690050661653075,10,0.1886862986762317,0.0976148409893992,24.598939929328623,9.76148409893993,2264,1.933,False,False,True,False,False,1,False
JOLTS,2,2,night,JOLTS|off2|h2|night,-1,0.5033190720213535,-0.5788932426873866,-0.4758753987602523,-0.6624625731976177,0.2,-2.249694904752654,10,-0.1708203660038524,0.0976148409893992,24.598939929328623,9.76148409893993,2264,-1.75,False,False,True,False,False,1,False
NFP,-2,1,c2c,NFP|off-2|h1|c2c,1,0.007903764100288,-0.2635699950534501,-0.1221508823393526,0.1769632525006976,0.5882352941176471,-1.7739636953903506,17,0.0430387079451834,0.0318196354333226,16.037096258394627,3.181963543332268,6254,1.353,False,False,True,False,True,1,False
NFP,-2,1,o2o,NFP|off-2|h1|o2o,1,0.0340803647826359,-0.2017252725184214,-0.0812438492138888,0.1863446475706667,0.5294117647058824,-1.3952512268884796,17,0.0341797324245846,0.0318196354333226,16.037096258394627,3.181963543332268,6254,1.074,False,False,True,False,True,1,False
NFP,-2,1,day,NFP|off-2|h1|day,1,-0.0837603309672474,0.053177531048126,-0.0226007151255296,0.0591007852221371,0.4117647058823529,-1.3515037120861912,17,0.0116176995352626,0.0318145483613109,16.03453237410072,3.181454836131095,6255,0.365,False,False,True,False,True,1,False
NFP,-2,1,ongap,NFP|off-2|h1|ongap,1,0.4675738795263924,-0.4319260212047058,-0.348158561000721,-0.2406708888407996,0.5,-2.0348642962101127,10,0.0263270613807545,0.0485865724381625,24.48763250883392,4.858657243816254,2264,0.542,False,False,True,False,True,1,False
NFP,-2,1,night,NFP|off-2|h1|night,1,0.3303991417241911,-0.4505876095221378,-0.3574434427357581,-0.3822269361302376,0.4,-1.5800009248081195,10,0.0373908996301411,0.0485865724381625,24.48763250883392,4.858657243816254,2264,0.77,False,False,True,False,True,1,False
NFP,-2,2,c2c,NFP|off-2|h2|c2c,-1,-0.067854885476208,-0.222248253551703,-0.1332548314775644,-0.2870475345291089,0.4117647058823529,-2.7509467701355907,17,-0.0667073724677166,0.0636392708666453,16.037096258394627,6.363927086664535,6254,-1.048,False,False,True,False,True,1,False
NFP,-2,2,o2o,NFP|off-2|h2|o2o,1,-0.0431405774189195,0.1214073233998854,0.0361239631537455,0.2353913415500644,0.5882352941176471,-1.634498341052719,17,0.0567958104155477,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.892,False,False,True,False,True,1,False
NFP,-2,2,day,NFP|off-2|h2|day,1,-0.0256676811729239,-0.002228509001451,-0.0141780928678621,0.0883985142406969,0.5882352941176471,-1.8102920221404415,17,0.0307046218521318,0.0636290967226219,16.03453237410072,6.36290967226219,6255,0.483,False,False,True,False,True,1,False
NFP,-2,2,ongap,NFP|off-2|h2|ongap,-1,-0.1499706436791972,0.1881587646427579,0.1599635735700586,-0.1962761999809813,0.5,-2.943841055994232,10,-0.2706790695224929,0.097173144876325,24.37632508833922,9.717314487632509,2264,-2.786,False,False,True,False,False,1,False
NFP,-2,2,night,NFP|off-2|h2|night,1,0.5089101889414587,-0.3742099743045199,-0.2809449876615892,0.106086233880325,0.6,-1.3826027861993346,10,0.123103073768018,0.097173144876325,24.37632508833922,9.717314487632509,2264,1.267,False,False,True,False,True,1,False
NFP,-1,1,c2c,NFP|off-1|h1|c2c,-1,0.0131430034438915,-0.6947704958701681,-0.3097157749978125,-0.2909864421529522,0.4705882352941176,-2.403774428144536,17,-0.0237045994426144,0.0318196354333226,16.037096258394627,3.181963543332268,6254,-0.745,False,False,True,False,True,1,False
NFP,-1,1,o2o,NFP|off-1|h1|o2o,-1,-0.0035769022167516,-0.531193076460761,-0.2334638834014603,-0.3168821805703817,0.2941176470588235,-2.5874905562013883,17,-0.0226363861623413,0.0318196354333226,16.037096258394627,3.181963543332268,6254,-0.711,False,False,True,False,True,1,False
NFP,-1,1,day,NFP|off-1|h1|day,1,-0.1071780618016355,-0.1298089374700774,-0.1105119076191897,-0.0390411673146007,0.5294117647058824,-2.005644545410159,17,0.0191011030433061,0.0318145483613109,16.03453237410072,3.181454836131095,6255,0.6,False,False,True,False,True,1,False
NFP,-1,1,ongap,NFP|off-1|h1|ongap,-1,0.4103936458490669,0.1368898857782445,0.1458830839471034,-0.1285956954500146,0.5,-2.4302416028491094,10,-0.2444111451490187,0.0485865724381625,24.37632508833922,4.858657243816254,2264,-5.03,False,False,True,False,False,1,False
NFP,-1,1,night,NFP|off-1|h1|night,1,0.1668428893354227,-0.2320132469282894,-0.1905586282112626,0.2883827884304941,0.5,-1.2042568022880733,10,0.0857797493967862,0.0485865724381625,24.37632508833922,4.858657243816254,2264,1.766,False,False,True,False,True,1,False
NFP,-1,2,c2c,NFP|off-1|h2|c2c,-1,0.0472297532096781,-0.7190351962093063,-0.2744987414505084,-0.3545209760072569,0.4705882352941176,-2.1170878293232223,17,-0.0508730272384665,0.0636392708666453,16.037096258394627,6.363927086664535,6254,-0.799,False,False,True,False,True,1,False
NFP,-1,2,o2o,NFP|off-1|h2|o2o,1,-0.0492304581137328,0.6629327133668199,0.2435623827248353,0.2635781571648772,0.5294117647058824,-1.7831306494078056,17,0.0410604656898838,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.645,False,False,True,False,True,1,False
NFP,-1,2,day,NFP|off-1|h2|day,1,-0.0569290993381463,0.1142504711949307,0.0160648386751345,0.0707221640572118,0.5294117647058824,-1.8488503435106016,17,0.0376434532607284,0.0636290967226219,16.03453237410072,6.36290967226219,6255,0.592,False,False,True,False,True,1,False
NFP,-1,2,ongap,NFP|off-1|h2|ongap,-1,0.8188592737936787,-0.1837663380074747,-0.1191101902836227,-0.3527342920157472,0.3,-1.8346122443861168,10,-0.3045560209684118,0.0967314487632508,24.37632508833922,9.673144876325088,2264,-3.148,False,False,True,False,False,1,False
NFP,-1,2,night,NFP|off-1|h2|night,1,0.3863460005700447,0.151839405613216,0.1712756251147416,0.4300659006742482,0.8,-2.138398282820152,10,0.1611983803410586,0.0967314487632508,24.37632508833922,9.673144876325088,2264,1.666,False,True,True,False,False,2,False
NFP,0,1,c2c,NFP|off0|h1|c2c,-1,-0.030371176059766,-0.3669882867903803,-0.1583177098011057,-0.3079453790040014,0.4117647058823529,-1.328097108998851,17,-0.0271504387236096,0.0318196354333226,16.037096258394627,3.181963543332268,6254,-0.853,False,False,True,False,True,1,False
NFP,0,1,o2o,NFP|off0|h1|o2o,1,0.0209610383903757,0.4745477790851268,0.1899165701417396,0.2686990949803165,0.6470588235294118,-1.209845346228678,17,0.0184052156093088,0.0318196354333226,16.037096258394627,3.181963543332268,6254,0.578,False,False,True,False,True,1,False
NFP,0,1,day,NFP|off0|h1|day,1,-0.1066657796755721,0.2228923085077382,0.0232663777931039,0.0859819225620406,0.6470588235294118,-2.253178717464704,17,0.018521488666138,0.0318145483613109,16.03453237410072,3.181454836131095,6255,0.582,False,False,True,False,True,1,False
NFP,0,1,ongap,NFP|off0|h1|ongap,-1,0.3303467364608886,-0.8422532384417218,-0.7374954374142634,-0.9713270682791576,0.2,-2.222275466588515,10,-0.0604494519400151,0.0481448763250883,24.265017667844525,4.814487632508834,2264,-1.256,False,False,True,False,True,1,False
NFP,0,1,night,NFP|off0|h1|night,1,0.1794839221159925,0.3869041991176049,0.3586780087956816,0.3117714771397374,0.6,-2.227174393738652,10,0.0753288293914451,0.0481448763250883,24.265017667844525,4.814487632508834,2264,1.565,False,False,True,False,True,1,False
NFP,0,2,c2c,NFP|off0|h2|c2c,1,0.1348824613577366,0.6428149794084176,0.3389445642841035,0.4257462556491885,0.6470588235294118,-1.1031178321660031,17,0.0555995121151212,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.874,False,False,True,False,True,1,False
NFP,0,2,o2o,NFP|off0|h2|o2o,1,0.1362456072549697,0.9097468391812212,0.4452978754606835,0.631935848322971,0.7058823529411765,-1.0592827398976026,17,0.0382732180034331,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.601,True,True,True,False,True,3,False
NFP,0,2,day,NFP|off0|h2|day,-1,0.0528637499308404,-0.3253153503094753,-0.0993559202750607,-0.2439981561266758,0.4705882352941176,-2.170954512074992,17,-0.0407133133510641,0.0636290967226219,16.03453237410072,6.36290967226219,6255,-0.64,False,False,True,False,True,1,False
NFP,0,2,ongap,NFP|off0|h2|ongap,-1,0.885478146688019,-0.7264284501388795,-0.310199154292639,-0.4218796387516806,0.4,-1.5509706605570177,10,-0.113015926683262,0.0962897526501766,24.37632508833922,9.628975265017669,2264,-1.174,False,False,True,False,True,1,False
NFP,0,2,night,NFP|off0|h2|night,1,0.5788055485785825,0.5745675195648404,0.567895690167111,0.6197841850419671,0.6,-0.8122130998761878,10,0.1065680462110434,0.0962897526501766,24.37632508833922,9.628975265017669,2264,1.107,True,False,True,False,True,2,False
NFP,1,1,c2c,NFP|off1|h1|c2c,1,0.2659128755843572,0.5868225530756881,0.3899001378833063,0.4100909538160628,0.7647058823529411,-2.058872351025581,17,0.0284310843192692,0.0318196354333226,16.037096258394627,3.181963543332268,6254,0.894,False,True,True,False,True,2,False
NFP,1,1,o2o,NFP|off1|h1|o2o,1,0.0789487538414776,0.7235253626615984,0.3539555677811774,0.4780123109093094,0.6470588235294118,-1.5918103366610217,17,0.0198189651055416,0.0318196354333226,16.037096258394627,3.181963543332268,6254,0.623,False,False,True,False,True,1,False
NFP,1,1,day,NFP|off1|h1|day,-1,0.0905099890621416,-0.1509250845742943,-0.0111635957574624,-0.1053336192216085,0.5294117647058824,-1.6945597229764011,17,-0.0221709631336418,0.0318145483613109,16.03453237410072,3.181454836131095,6255,-0.697,False,False,True,False,True,1,False
NFP,1,1,ongap,NFP|off1|h1|ongap,-1,0.7299584506730293,-0.2527199437499514,0.1470742626096023,-0.0366916042215321,0.6,-0.8805594871994927,10,-0.0520751074365477,0.0481448763250883,24.37632508833922,4.814487632508834,2264,-1.082,False,False,True,False,True,1,False
NFP,1,1,night,NFP|off1|h1|night,1,0.4545786868912102,0.3303049368720279,0.3461029016902207,0.1364163079000666,0.7,-2.1420219540015357,10,0.0311945948841154,0.0481448763250883,24.37632508833922,4.814487632508834,2264,0.648,False,True,True,False,True,2,False
NFP,1,2,c2c,NFP|off1|h2|c2c,1,0.0283247540639816,0.8775490288832126,0.3892205875714967,0.3430515505639247,0.7058823529411765,-2.037276258929896,17,0.0446186821796138,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.701,False,True,True,False,True,2,False
NFP,1,2,o2o,NFP|off1|h2|o2o,1,-0.012017610445769,0.6776521679378743,0.2851036713262399,0.3661809965424089,0.6470588235294118,-2.005745330812771,17,0.0493592217598678,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.776,False,False,True,False,True,1,False
NFP,1,2,day,NFP|off1|h2|day,-1,0.0377823907935773,-0.1133965468208172,-0.0209408931740517,-0.0993650045959179,0.5294117647058824,-2.1395104039142727,17,-0.0386688191968833,0.0636290967226219,16.03453237410072,6.36290967226219,6255,-0.608,False,False,True,False,True,1,False
NFP,1,2,ongap,NFP|off1|h2|ongap,-1,0.4394716108287528,-0.667933000809495,-0.238793243636077,-0.7352899273990678,0.3,-1.5393186988648355,10,-0.0657071838004718,0.0967314487632508,24.37632508833922,9.673144876325088,2264,-0.679,False,False,True,False,True,1,False
NFP,1,2,night,NFP|off1|h2|night,1,1.281946640376462,0.723234815168034,0.7525536990985883,0.8556850550402091,0.8,-0.5073140783684886,10,0.1283848421156409,0.0967314487632508,24.37632508833922,9.673144876325088,2264,1.327,True,True,True,False,True,3,False
NFP,2,1,c2c,NFP|off2|h1|c2c,-1,0.1589318132559441,-0.7710829317805554,-0.222804696928762,-0.2996817787273267,0.4117647058823529,-2.0909584347934547,17,-0.0161543410413205,0.0318196354333226,16.037096258394627,3.181963543332268,6254,-0.508,False,False,True,False,True,1,False
NFP,2,1,o2o,NFP|off2|h1|o2o,-1,-0.0058384199089312,-0.3331630574051915,-0.1454556159458066,-0.3487285427493941,0.2941176470588235,-1.9572564665980208,17,-0.0295398920635441,0.0318196354333226,16.037096258394627,3.181963543332268,6254,-0.928,False,False,True,False,True,1,False
NFP,2,1,day,NFP|off2|h1|day,1,-0.0830100105547035,-0.1312271233168752,-0.0992509352804539,0.0503120178348826,0.6470588235294118,-1.680476089213227,17,0.0164992991774089,0.0318145483613109,16.03453237410072,3.181454836131095,6255,0.519,False,False,True,False,True,1,False
NFP,2,1,ongap,NFP|off2|h1|ongap,1,0.8854657361598349,0.3583363202465162,0.4226050685851712,0.5440481096319071,0.8,-1.0767069594857666,10,0.0138890023585521,0.0485865724381625,24.48763250883392,4.858657243816254,2264,0.286,False,True,True,False,True,2,False
NFP,2,1,night,NFP|off2|h1|night,1,1.234171074010199,0.5717012050061036,0.5859818079221254,0.6354255657324608,0.7,-0.7015847511338239,10,0.0968677075990173,0.0485865724381625,24.48763250883392,4.858657243816254,2264,1.994,True,True,True,False,True,3,False
NFP,2,2,c2c,NFP|off2|h2|c2c,-1,0.0833192495069055,-0.6388045929898314,-0.2092945003420627,-0.262014388979728,0.4705882352941176,-2.503934948961976,17,-0.0326493527594993,0.0636392708666453,16.037096258394627,6.363927086664535,6254,-0.513,False,False,True,False,True,1,False
NFP,2,2,o2o,NFP|off2|h2|o2o,-1,0.0416817575714369,-0.6362712770208975,-0.2499274542175804,-0.4061949968230917,0.2941176470588235,-2.23402130465846,17,-0.0489063509338744,0.0636392708666453,16.037096258394627,6.363927086664535,6254,-0.768,False,False,True,False,True,1,False
NFP,2,2,day,NFP|off2|h2|day,-1,-0.0125925172840291,-0.3369810563618079,-0.1384775475061725,-0.2806747220167618,0.4117647058823529,-2.2855215151328445,17,-0.0345615096783358,0.0636290967226219,16.03453237410072,6.36290967226219,6255,-0.543,False,False,True,False,True,1,False
NFP,2,2,ongap,NFP|off2|h2|ongap,1,-0.1612767080023392,0.0904336727705092,0.0642611160787656,0.1398892728072439,0.5,-0.969622784846654,10,0.0477042840193575,0.097173144876325,24.48763250883392,9.717314487632509,2264,0.491,False,False,True,False,True,1,False
NFP,2,2,night,NFP|off2|h2|night,1,-0.0255156126374082,0.544439064863341,0.4788948486044334,0.6181799521353187,0.7,-1.0291212669682872,10,0.1881068848166945,0.097173144876325,24.48763250883392,9.717314487632509,2264,1.936,True,True,True,False,False,3,False
PCE,-2,1,c2c,PCE|off-2|h1|c2c,1,-0.0654816971854396,0.3408572438319636,0.1396936093433462,0.2109222856449964,0.5882352941176471,-1.763381677968412,17,0.0293917511302542,0.0316597377678285,15.956507834985612,3.165973776782859,6254,0.928,False,False,True,False,True,1,False
PCE,-2,1,o2o,PCE|off-2|h1|o2o,1,0.0264543463484656,-0.2893229268055731,-0.122399700457552,-0.0225644208047791,0.4705882352941176,-1.92628636072836,17,0.0271186791268592,0.0316597377678285,15.956507834985612,3.165973776782859,6254,0.857,False,False,True,False,True,1,False
PCE,-2,1,day,PCE|off-2|h1|day,1,0.004169739451882,-0.7803318658552997,-0.3289486942409324,-0.4622285448151255,0.2941176470588235,-1.5014423128464036,17,0.0157474385917988,0.0316546762589928,15.953956834532374,3.1654676258992804,6255,0.497,False,False,True,False,True,1,False
PCE,-2,1,ongap,PCE|off-2|h1|ongap,1,0.0761445154153946,-0.3346750160726408,-0.2773618898866673,-0.2532363870724983,0.4,-1.4610140637674154,10,0.0357108451105415,0.0485865724381625,24.48763250883392,4.858657243816254,2264,0.735,False,False,True,False,True,1,False
PCE,-2,1,night,PCE|off-2|h1|night,1,0.1740482934184765,0.7170799362412486,0.6477427968684383,0.7782235204731274,0.8,-1.13261828075205,10,0.0438427103129808,0.0485865724381625,24.48763250883392,4.858657243816254,2264,0.902,True,True,True,False,True,3,False
PCE,-2,2,c2c,PCE|off-2|h2|c2c,1,0.0002330518227502,0.7670689173060702,0.3423771792183941,0.4249110043543425,0.7058823529411765,-1.9779091584646384,17,0.0453787360491622,0.0633194755356571,15.956507834985612,6.331947553565718,6254,0.717,False,True,True,False,True,2,False
PCE,-2,2,o2o,PCE|off-2|h2|o2o,1,0.0811922206096346,0.1970789524689554,0.1270183984641773,0.2742012867640336,0.6470588235294118,-1.3267420760365811,17,0.0422085407483409,0.0633194755356571,15.956507834985612,6.331947553565718,6254,0.667,False,False,True,False,True,1,False
PCE,-2,2,day,PCE|off-2|h2|day,1,0.0287988824947441,-0.1646076558670411,-0.0553655681841049,-0.0171478197546459,0.4705882352941176,-1.2360008728882617,17,0.0336082746096536,0.0633093525179856,15.953956834532374,6.330935251798561,6255,0.531,False,False,True,False,True,1,False
PCE,-2,2,ongap,PCE|off-2|h2|ongap,1,0.8512113999668371,0.0579448532162705,0.1131925346461377,0.3622652707362283,0.6,-1.1879703890351463,10,0.1717473486978117,0.097173144876325,24.265017667844525,9.717314487632509,2264,1.767,False,False,True,False,False,1,False
PCE,-2,2,night,PCE|off-2|h2|night,-1,-0.0037743116780893,-0.6670375636571027,-0.5888746378888053,-0.7998644754694291,0.2,-2.3041471178750133,10,-0.1050873084360766,0.097173144876325,24.265017667844525,9.717314487632509,2264,-1.081,False,False,True,False,True,1,False
PCE,-1,1,c2c,PCE|off-1|h1|c2c,1,-0.0438720202427129,0.8749435823126522,0.2939968065588841,0.2772536717099645,0.5882352941176471,-1.2083827260089894,17,0.0159632506278126,0.0316597377678285,15.956507834985612,3.165973776782859,6254,0.504,False,False,True,False,True,1,False
PCE,-1,1,o2o,PCE|off-1|h1|o2o,1,-0.0188033964526755,0.7298485334881165,0.2827333081394586,0.4740751316820233,0.7647058823529411,-1.8822739822576,17,0.0150651765014382,0.0316597377678285,15.956507834985612,3.165973776782859,6254,0.476,False,True,True,False,True,2,False
PCE,-1,1,day,PCE|off-1|h1|day,1,-0.1084628983934592,0.4094744234497487,0.1197409722639691,0.2596669844933109,0.7647058823529411,-1.981476658445471,17,0.0178295386671239,0.0316546762589928,15.953956834532374,3.1654676258992804,6255,0.563,False,True,True,False,True,2,False
PCE,-1,1,ongap,PCE|off-1|h1|ongap,1,0.8489420528627939,0.1248350717142234,0.1478035580108363,0.4882792092706706,0.7,-1.277244103408555,10,0.1357885458607,0.0485865724381625,24.265017667844525,4.858657243816254,2264,2.795,False,True,True,False,True,2,False
PCE,-1,1,night,PCE|off-1|h1|night,-1,0.4486669050667424,-0.1796432036892258,-0.1191308310849744,-0.2808911226271657,0.5,-2.875402508543027,10,-0.0609818595226536,0.0485865724381625,24.265017667844525,4.858657243816254,2264,-1.255,False,False,True,False,True,1,False
PCE,-1,2,c2c,PCE|off-1|h2|c2c,1,0.0577090996301408,1.120268909448817,0.4548867266771537,0.4417779213604454,0.5294117647058824,-1.0369790728249553,17,0.0352638875623618,0.0633194755356571,15.956507834985612,6.331947553565718,6254,0.557,False,False,True,False,True,1,False
PCE,-1,2,o2o,PCE|off-1|h2|o2o,-1,-0.0030155131948663,-1.1601988992912085,-0.4399591227644787,-0.5140167825573136,0.2941176470588235,-2.998125612341008,17,-0.038362452016974,0.0633194755356571,15.956507834985612,6.331947553565718,6254,-0.606,False,False,True,False,True,1,False
PCE,-1,2,day,PCE|off-1|h2|day,1,-0.0754082096458702,0.8034701194665411,0.2819133380347802,0.3337889687633352,0.7058823529411765,-2.127508297459004,17,0.0332939759394288,0.0633093525179856,15.953956834532374,6.330935251798561,6255,0.526,False,True,True,False,True,2,False
PCE,-1,2,ongap,PCE|off-1|h2|ongap,1,0.9342380090616068,0.3026902210523368,0.3451614705221373,0.6344531452382464,0.8,-1.16946474265156,10,0.1552299293296618,0.0962897526501766,24.37632508833922,9.628975265017669,2264,1.612,True,True,True,False,False,3,False
PCE,-1,2,night,PCE|off-1|h2|night,1,-0.1892921264954664,0.1273387251320524,0.0933629982313069,0.1587130143066198,0.4,-1.411657915194168,10,0.0865064161122465,0.0962897526501766,24.37632508833922,9.628975265017669,2264,0.898,False,False,True,False,True,1,False
PCE,0,1,c2c,PCE|off0|h1|c2c,1,0.0269251514489259,0.6463365968465934,0.2626450494267007,0.3659534959425226,0.5882352941176471,-1.2841033480115376,17,0.0192856342429658,0.0316597377678285,15.956507834985612,3.165973776782859,6254,0.609,False,False,True,False,True,1,False
PCE,0,1,o2o,PCE|off0|h1|o2o,-1,0.0615517428742595,-0.832847033484733,-0.2625019172823081,-0.3076770029143906,0.5294117647058824,-2.4890499497736016,17,-0.0232725903954922,0.0316597377678285,15.956507834985612,3.165973776782859,6254,-0.735,False,False,True,False,True,1,False
PCE,0,1,day,PCE|off0|h1|day,-1,-0.1272311303416981,-0.8787614614588832,-0.4054802018686185,-0.4728242212649131,0.4117647058823529,-2.6698145461246887,17,-0.0155536758272651,0.0316546762589928,15.953956834532374,3.1654676258992804,6255,-0.491,False,False,True,False,True,1,False
PCE,0,1,ongap,PCE|off0|h1|ongap,1,0.2671624857953454,0.2737830149425429,0.271997194431183,0.2230544309485812,0.6,-1.3142361559866071,10,0.0192171931608104,0.0477031802120141,24.153710247349824,4.770318021201414,2264,0.403,False,False,True,False,True,1,False
PCE,0,1,night,PCE|off0|h1|night,1,0.5611145230657765,0.0985265860796679,0.1515843984649715,-0.0711786914463075,0.4,-1.3375401491604575,10,0.0253188685500614,0.0477031802120141,24.153710247349824,4.770318021201414,2264,0.531,False,False,True,False,True,1,False
PCE,0,2,c2c,PCE|off0|h2|c2c,1,-0.0368075417334999,0.8481970122833723,0.3337129047425597,0.3846594426450788,0.7058823529411765,-1.34355417882595,17,0.0467246997810049,0.0633194755356571,15.9162136232811,6.331947553565718,6254,0.738,False,True,True,False,True,2,False
PCE,0,2,o2o,PCE|off0|h2|o2o,1,0.0198761897647524,1.0246929625688932,0.4348580164092152,0.3870697588968494,0.6470588235294118,-0.7995940523508362,17,0.0495685447861868,0.0633194755356571,15.9162136232811,6.331947553565718,6254,0.783,False,False,True,False,True,1,False
PCE,0,2,day,PCE|off0|h2|day,1,0.1971647501842984,0.9781656593262148,0.4795182763864246,0.4804969222271509,0.6470588235294118,-1.1798915894152804,17,0.0281187658838599,0.0633093525179856,15.953956834532374,6.330935251798561,6255,0.444,False,False,True,False,True,1,False
PCE,0,2,ongap,PCE|off0|h2|ongap,1,0.0475074943660168,0.3710579644151096,0.3211948289266831,0.4337881881278121,0.6,-0.6023371248696754,10,0.0389487821380805,0.0958480565371024,24.265017667844525,9.584805653710248,2264,0.406,False,False,True,False,True,1,False
PCE,0,2,night,PCE|off0|h2|night,1,0.6102684209914934,0.2398295621398605,0.2760760687190686,0.1681774029606886,0.5,-1.39870328683452,10,0.0698429272713322,0.0958480565371024,24.265017667844525,9.584805653710248,2264,0.729,False,False,True,False,True,1,False
PCE,1,1,c2c,PCE|off1|h1|c2c,-1,-0.0153589371925905,-0.6321102227737394,-0.2861547756244961,-0.3192954072750598,0.4117647058823529,-3.0483294404605434,17,-0.0274502908888958,0.0316597377678285,15.9162136232811,3.165973776782859,6254,-0.867,False,False,True,False,True,1,False
PCE,1,1,o2o,PCE|off1|h1|o2o,1,0.2128908776444602,0.7081442702817496,0.4208247239555997,0.4322662252432632,0.7058823529411765,-1.9699090219978088,17,0.026287365568265,0.0316597377678285,15.9162136232811,3.165973776782859,6254,0.83,False,True,True,False,True,2,False
PCE,1,1,day,PCE|off1|h1|day,1,0.2930059439786264,0.6022872460396754,0.4005727930985631,0.4533851119124616,0.7058823529411765,-1.5494487895834363,17,0.0126036673167191,0.0316546762589928,15.953956834532374,3.1654676258992804,6255,0.398,False,True,True,False,True,2,False
