frac,p,rep,sign,n_bars,SR_gross,SR_net,SR_of_SR,positive_years,yr_sr_min,n_years,beta,mean_exec_w,abs_exec_w,max_dd_pct,max_dd_days,turnover_ann,held_pct,start_date,end_date,mean_abs_w,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes,passes_old
0.2,0.52,16,1,2264,0.1707672898256362,-0.04475510707766728,0.08941853803864101,0.5,-1.62067711427825,10,0.031742788889293834,0.010159010600706713,0.20362190812720848,-21.997259596174043,1022,91.16077738515901,20.362190812720847,2017-05-16,2026-09-01,0.20362190812720848,0.156,False,False,True,False,True,1,False,False
0.2,0.52,17,1,2264,0.5680683683157945,0.38095370473434387,0.18412908696735136,0.6,-1.2453286882565024,10,0.026291291336921905,0.00265017667844523,0.20318021201413428,-18.822840272457654,1601,90.2703180212014,20.318021201413426,2017-05-16,2026-09-01,0.20318021201413428,0.129,False,False,True,True,True,2,False,False
0.2,0.52,18,1,2264,0.4410031185650449,0.21841574785633217,0.5216107688212315,0.7,-0.7638766860713487,10,-0.02125599413502919,0.0030918727915194345,0.20273851590106007,-12.071632368971862,983,89.60247349823321,20.273851590106005,2017-05-16,2026-09-01,0.20273851590106007,-0.105,False,True,True,True,True,3,False,False
0.2,0.52,19,1,2264,0.06600682550448916,-0.1265466647149164,0.15317725556440773,0.8,-1.7008714997843797,10,-0.07359867802139607,-0.012367491166077738,0.20141342756183744,-28.496656777941215,815,92.273851590106,20.141342756183743,2017-05-16,2026-09-01,0.20141342756183744,-0.365,False,True,True,False,True,2,False,False
0.2,0.52,20,1,2264,0.01169375252176791,-0.1890769785053179,-0.2663366968153247,0.4,-3.1566311053286134,10,-0.020411414095127298,0.00265017667844523,0.20053003533568906,-30.697197659997915,1485,92.60777385159011,20.053003533568905,2017-05-16,2026-09-01,0.20053003533568906,-0.102,False,False,True,True,True,2,False,False
0.2,0.52,21,1,2264,-0.09063783598203627,-0.3051151270257594,-0.3871252199953262,0.4,-3.6802192198084716,10,-0.05087904902158367,-0.0066254416961130744,0.2053886925795053,-26.912893888460726,2263,95.2791519434629,20.53886925795053,2017-05-16,2026-09-01,0.2053886925795053,-0.248,False,False,True,False,True,1,False,False
0.2,0.52,22,1,2264,0.8112693160209001,0.6093986903047338,0.2002823298400402,0.6,-2.2318382534779344,10,-0.030334815008973236,0.0035335689045936395,0.21024734982332155,-10.947273455568839,552,95.7243816254417,21.024734982332156,2017-05-16,2026-09-01,0.21024734982332155,-0.144,False,False,True,True,True,2,False,False
0.2,0.52,23,1,2264,-0.3064701960098065,-0.5341203098833864,-0.5707707514015175,0.4,-2.3174807649650977,10,0.012540004377699594,0.005742049469964664,0.20273851590106007,-27.765081072434718,2213,92.273851590106,20.273851590106005,2017-05-16,2026-09-01,0.20273851590106007,0.062,False,False,True,True,True,2,False,False
0.2,0.52,24,1,2264,-0.3350487652975822,-0.5748204023690903,-0.6283883194988339,0.2,-2.2372674336538685,10,-0.012681843750199573,-0.015017667844522967,0.19964664310954064,-38.16129838818677,2263,90.93816254416961,19.964664310954063,2017-05-16,2026-09-01,0.19964664310954064,-0.064,False,False,True,True,True,2,False,False
0.2,0.52,25,1,2264,0.22010593532579614,0.016433188025324383,-0.246986843156212,0.4,-2.6460244811908296,10,-0.001290744619811096,0.0008833922261484099,0.20229681978798586,-27.32136365670063,2129,91.49469964664311,20.229681978798585,2017-05-16,2026-09-01,0.20229681978798586,-0.006,False,False,True,True,True,2,False,False
0.2,0.52,26,1,2264,0.18146228016617857,-0.0458089607361244,0.05202429551370991,0.4,-1.3705406263963527,10,-0.039918728064725066,-0.0030918727915194345,0.1956713780918728,-20.212719180877464,1107,90.7155477031802,19.56713780918728,2017-05-16,2026-09-01,0.1956713780918728,-0.204,False,False,True,False,True,1,False,False
0.2,0.52,27,1,2264,0.26773160218876746,0.04759993814666995,-0.12985803481643268,0.4,-2.124873998171303,10,-0.0285590562829268,-0.01678445229681979,0.19964664310954064,-21.73609347074531,1545,89.37985865724382,19.964664310954063,2017-05-16,2026-09-01,0.19964664310954064,-0.143,False,False,True,True,True,2,False,False
0.2,0.52,28,1,2264,-0.051344321164584206,-0.28631279893725775,-0.4688566022038327,0.4,-1.472034380245579,10,-0.002386616021979649,0.007508833922261484,0.20185512367491165,-18.606041276621074,2207,94.5,20.185512367491164,2017-05-16,2026-09-01,0.20185512367491165,-0.012,False,False,True,True,True,2,False,False
0.2,0.52,29,1,2264,0.6276983594696616,0.3933148618730915,0.2273953699445202,0.7,-1.5921873093341512,10,0.009987803881846826,0.005742049469964664,0.21687279151943462,-8.960229297899392,880,97.0600706713781,21.68727915194346,2017-05-16,2026-09-01,0.21687279151943462,0.046,False,True,True,True,True,3,False,False
0.2,0.52,30,1,2264,0.32150458427445033,0.10014023150410044,-0.01574894169629967,0.5,-1.1233724298638024,10,0.026071743510328423,0.00530035335689046,0.2067137809187279,-13.134028456249242,1056,95.94699646643109,20.671378091872793,2017-05-16,2026-09-01,0.2067137809187279,0.126,False,False,True,True,True,2,False,False
0.2,0.52,31,1,2264,0.10678896168350024,-0.12346101267906158,-0.13682460337646044,0.4,-2.9270871753330594,10,-0.009695653014320682,0.002208480565371025,0.20273851590106007,-14.84848032087798,2194,92.16254416961131,20.273851590106005,2017-05-16,2026-09-01,0.20273851590106007,-0.048,False,False,True,True,True,2,False,False
0.2,0.52,32,1,2264,-0.09673282194737931,-0.30462923944753717,-0.08121189874212881,0.4,-2.4673820237417425,10,-0.02650264450673658,0.009717314487632508,0.20053003533568906,-33.97906314109147,872,91.04946996466431,20.053003533568905,2017-05-16,2026-09-01,0.20053003533568906,-0.132,False,False,True,True,True,2,False,False
0.2,0.52,33,1,2264,-0.18292357406575283,-0.4042970349939168,-0.6557602749982392,0.4,-2.641981479825145,10,0.0194437121227036,-0.0066254416961130744,0.1956713780918728,-26.271150740068023,2263,88.82332155477032,19.56713780918728,2017-05-16,2026-09-01,0.1956713780918728,0.099,False,False,True,True,True,2,False,False
0.2,0.52,34,1,2264,0.469649803374514,0.24498157398254358,0.17027887069207479,0.5,-0.8272496201172449,10,-0.010056791027145457,-0.0030918727915194345,0.21068904593639576,-12.61298064427021,712,93.6095406360424,21.068904593639576,2017-05-16,2026-09-01,0.21068904593639576,-0.048,False,False,True,True,True,2,False,False
0.2,0.52,35,1,2264,-0.11442331759062982,-0.35493750689858655,-0.3875897500337563,0.4,-2.565067457366883,10,-0.03400754870662408,0.0035335689045936395,0.20318021201413428,-26.74693751640743,2031,93.6095406360424,20.318021201413426,2017-05-16,2026-09-01,0.20318021201413428,-0.167,False,False,True,False,True,1,False,False
0.2,0.52,36,1,2264,-0.29103918179661414,-0.496564794031812,-0.44617105758653236,0.4,-2.4221216526941722,10,0.030547239386135218,-0.00441696113074205,0.19169611307420495,-31.786038874252,2205,87.59893992932862,19.169611307420496,2017-05-16,2026-09-01,0.19169611307420495,0.159,False,False,True,False,True,1,False,False
0.2,0.52,37,1,2264,0.025492355808178074,-0.19815148158614157,-0.36246698408664585,0.4,-2.0238011694630678,10,-0.04448218312502706,-0.007067137809187279,0.20759717314487633,-26.42231323448633,1916,94.5,20.759717314487634,2017-05-16,2026-09-01,0.20759717314487633,-0.214,False,False,True,False,True,1,False,False
0.2,0.52,38,1,2264,0.40116992037024557,0.20719395820045386,0.12081029513047144,0.7,-1.6639860770510655,10,0.04061115370500033,0.008392226148409895,0.20008833922261485,-13.188981776283299,1726,89.49116607773853,20.008833922261484,2017-05-16,2026-09-01,0.20008833922261485,0.203,False,True,True,False,True,2,False,False
0.2,0.52,39,1,2264,0.3299255517149672,0.1317857909009965,-0.15766232222173393,0.4,-2.178677248989939,10,0.007352106383715273,-0.0066254416961130744,0.19390459363957596,-23.95529476935849,2203,87.59893992932862,19.390459363957596,2017-05-16,2026-09-01,0.19390459363957596,0.038,False,False,True,True,True,2,False,False
0.2,0.52,40,1,2264,-0.05045388993587211,-0.3006015561979576,-0.7313197219601132,0.2,-1.228727171312353,10,0.009072530083147375,-0.0035335689045936395,0.2049469964664311,-20.72629161749155,2035,92.71908127208481,20.49469964664311,2017-05-16,2026-09-01,0.2049469964664311,0.044,False,False,True,True,True,2,False,False
0.2,0.52,41,1,2264,0.0023270641434924807,-0.20930546886696308,-0.4121266664505248,0.4,-2.1611200065327965,10,0.047210730541963314,0.0008833922261484099,0.19964664310954064,-24.36426266564834,1557,89.60247349823321,19.964664310954063,2017-05-16,2026-09-01,0.19964664310954064,0.236,False,False,True,False,True,1,False,False
0.2,0.52,42,1,2264,0.7359017545222645,0.48326935149695144,0.2617606420535727,0.5,-1.0524273746888908,10,0.005216063785025191,0.001325088339222615,0.2053886925795053,-10.026583088774004,522,93.2756183745583,20.53886925795053,2017-05-16,2026-09-01,0.2053886925795053,0.025,False,False,True,True,True,2,False,False
0.2,0.52,43,1,2264,0.3889255088477962,0.18173947084771674,0.18549245297282732,0.6,-1.692093949438518,10,0.03707247277592926,0.009717314487632508,0.19964664310954064,-10.738666280250317,999,91.04946996466431,19.964664310954063,2017-05-16,2026-09-01,0.19964664310954064,0.186,False,False,True,False,True,1,False,False
0.2,0.52,44,1,2264,0.24218642637480925,0.040311231125086874,0.16497394110084906,0.5,-0.8568318622102243,10,-0.023773178495864022,0.01987632508833922,0.20273851590106007,-17.405176543203655,907,92.16254416961131,20.273851590106005,2017-05-16,2026-09-01,0.20273851590106007,-0.117,False,False,True,True,True,2,False,False
0.2,0.52,45,1,2264,-0.1725984635432649,-0.36810837908529476,-0.6399759451946091,0.1,-1.891758263361898,10,0.05922438348184674,-0.005742049469964664,0.20803886925795054,-28.10720869434705,1907,93.9434628975265,20.803886925795055,2017-05-16,2026-09-01,0.20803886925795054,0.285,False,False,True,False,True,1,False,False
0.2,0.52,46,1,2264,-0.4168932317759841,-0.6529015046558471,-0.6167172570443908,0.2,-1.8394554466703898,10,0.0001733526089681852,-0.00530035335689046,0.20848056537102475,-34.4388897321928,2064,95.3904593639576,20.848056537102476,2017-05-16,2026-09-01,0.20848056537102475,0.001,False,False,True,True,True,2,False,False
0.2,0.52,47,1,2264,0.3519231311864066,0.12923863027138047,0.06108759427264415,0.5,-2.403675495395689,10,-0.011252159726373832,0.0,0.19876325088339222,-21.025286595381164,1567,93.49823321554771,19.87632508833922,2017-05-16,2026-09-01,0.19876325088339222,-0.057,False,False,True,True,True,2,False,False
0.2,0.52,48,1,2264,0.6006470503284828,0.3945072515636674,0.168564621532764,0.5,-1.2776008574410522,10,0.06646344610301216,0.001325088339222615,0.20715547703180212,-17.13976697216088,899,92.8303886925795,20.715547703180214,2017-05-16,2026-09-01,0.20715547703180212,0.321,False,False,True,False,True,1,False,False
0.2,0.52,49,1,2264,0.22150199087371789,0.023157365884236912,-0.09630310616821178,0.3,-1.514891217290415,10,0.01285577755098234,-0.014134275618374558,0.18109540636042404,-13.501618553700713,1522,81.58833922261485,18.109540636042404,2017-05-16,2026-09-01,0.18109540636042404,0.071,False,False,True,True,True,2,False,False
0.2,0.52,50,1,2264,0.5710278273536141,0.3507409264970384,0.10286250252680745,0.5,-2.0141213653415253,10,0.019008169675213564,0.007950530035335688,0.19522968197879859,-14.743183625539801,1316,88.37809187279152,19.52296819787986,2017-05-16,2026-09-01,0.19522968197879859,0.097,False,False,True,True,True,2,False,False
0.2,0.52,51,1,2264,0.24414912885181556,0.014244972719229363,0.1339527440269341,0.6,-1.7226537289650423,10,-0.006612588631177056,-0.009717314487632508,0.19522968197879859,-13.69221128457481,1429,89.26855123674912,19.52296819787986,2017-05-16,2026-09-01,0.19522968197879859,-0.034,False,False,True,True,True,2,False,False
0.2,0.52,52,1,2264,0.5795880875978398,0.35647045910913255,0.15206393555981323,0.5,-1.5806011878093709,10,-0.038814825721308656,0.007067137809187279,0.1978798586572438,-17.40061528362834,1748,89.26855123674912,19.78798586572438,2017-05-16,2026-09-01,0.1978798586572438,-0.196,False,False,True,False,True,1,False,False
0.2,0.52,53,1,2264,0.04449632383908731,-0.199333040449805,-0.07202901846992124,0.4,-1.9663429827173793,10,0.036003986991145494,-0.004858657243816254,0.20097173144876326,-27.63986195969283,2051,90.15901060070671,20.097173144876326,2017-05-16,2026-09-01,0.20097173144876326,0.179,False,False,True,False,True,1,False,False
0.2,0.52,54,1,2264,0.44773950305801424,0.24952894913451185,0.18420906228813902,0.6,-1.801233625395926,10,0.039802709731354,0.007508833922261484,0.20980565371024734,-16.432381206406003,856,94.0547703180212,20.980565371024735,2017-05-16,2026-09-01,0.20980565371024734,0.19,False,False,True,False,True,1,False,False
0.2,0.52,55,1,2264,0.35662920790706665,0.1245855404635229,0.046143378766000796,0.6,-2.268914046480322,10,-0.028098439091157768,0.0008833922261484099,0.21201413427561838,-19.061296683248642,667,95.94699646643109,21.20141342756184,2017-05-16,2026-09-01,0.21201413427561838,-0.133,False,False,True,True,True,2,False,False
0.2,0.52,56,1,2264,0.06233992708385442,-0.1374368095438714,-0.1972375291795881,0.6,-2.4964101890749375,10,0.00405362939846214,0.01060070671378092,0.19522968197879859,-17.137954148362866,1295,87.37632508833923,19.52296819787986,2017-05-16,2026-09-01,0.19522968197879859,0.021,False,False,True,True,True,2,False,False
0.2,0.52,57,1,2264,0.27676709769585284,0.05541479388438292,-0.14481515834739161,0.7,-3.596966585502565,10,0.044128331254282414,-0.002208480565371025,0.2062720848056537,-19.419423373710533,1926,92.60777385159011,20.627208480565372,2017-05-16,2026-09-01,0.2062720848056537,0.214,False,True,True,False,True,2,False,False
0.2,0.52,58,1,2264,-0.004891806191376716,-0.2585407073765171,-0.2682996134325031,0.4,-1.6105802843800048,10,0.0004748206493101314,0.01678445229681979,0.2058303886925795,-20.59172902469774,1298,93.7208480565371,20.58303886925795,2017-05-16,2026-09-01,0.2058303886925795,0.002,False,False,True,True,True,2,False,False
0.2,0.52,59,1,2264,0.42914618774016583,0.21712187926162246,0.07234103529498016,0.5,-1.4281580379498893,10,0.040087943421472996,0.009717314487632508,0.1978798586572438,-17.627821346037013,1364,90.93816254416961,19.78798586572438,2017-05-16,2026-09-01,0.1978798586572438,0.203,False,False,True,False,True,1,False,False
0.2,0.55,0,1,2264,0.768311968470559,0.5774252667030799,0.45143019978463905,0.7,-1.6769966806282866,10,0.061349279288228975,0.00265017667844523,0.20141342756183744,-9.23328118406936,518,90.82685512367492,20.141342756183743,2017-05-16,2026-09-01,0.20141342756183744,0.305,False,True,True,False,True,2,False,False
0.2,0.55,1,1,2264,0.29753909027973396,0.08209613623110018,0.04363189628828772,0.6,-1.9614890915095395,10,-0.026250133171067728,0.003975265017667844,0.2124558303886926,-20.669817080796836,1194,95.94699646643109,21.24558303886926,2017-05-16,2026-09-01,0.2124558303886926,-0.124,False,False,True,True,True,2,False,False
0.2,0.55,2,1,2264,0.23479813234053493,0.053296197255520726,-0.07262037975250343,0.6,-1.9585519486825673,10,0.0737888059823834,-0.0017667844522968198,0.19876325088339222,-17.901751855269616,672,89.7137809187279,19.87632508833922,2017-05-16,2026-09-01,0.19876325088339222,0.371,False,False,True,False,True,1,False,False
0.2,0.55,3,1,2264,0.5606688908621307,0.3770384048527759,0.2736778233990983,0.5,-1.1334193000693407,10,0.10232118098950817,-0.003975265017667844,0.20715547703180212,-13.23984327602191,1045,92.0512367491166,20.715547703180214,2017-05-16,2026-09-01,0.20715547703180212,0.494,False,False,True,False,True,1,False,False
0.2,0.55,4,1,2264,1.1083183959827627,0.8713100218202082,0.7061035029724798,0.7,-0.398203529721757,10,0.010154722872596582,-0.011042402826855124,0.20097173144876326,-6.371689452106932,316,91.49469964664311,20.097173144876326,2017-05-16,2026-09-01,0.20097173144876326,0.051,True,True,True,True,True,4,True,True
0.2,0.55,5,1,2264,0.2878589830053556,0.07510768183502815,0.18899922079112835,0.6,-1.7641145290764912,10,-0.01700294730689626,-0.007067137809187279,0.20318021201413428,-14.053414592642127,391,91.9399293286219,20.318021201413426,2017-05-16,2026-09-01,0.20318021201413428,-0.084,False,False,True,True,True,2,False,False
0.2,0.55,6,1,2264,0.872653997779341,0.6776989311710337,1.489035603650106,1.0,0.16023048839431203,10,0.014036615599768782,0.01060070671378092,0.19699646643109542,-9.401841578456144,476,88.71201413427562,19.699646643109542,2017-05-16,2026-09-01,0.19699646643109542,0.071,True,True,True,True,True,4,True,True
0.2,0.55,7,1,2264,1.092451892803126,0.8764843694003278,0.6770173657289033,0.9,-1.6936239457748863,10,-0.025984679164726604,-0.013250883392226149,0.20141342756183744,-5.974726722758389,334,91.9399293286219,20.141342756183743,2017-05-16,2026-09-01,0.20141342756183744,-0.129,True,True,True,True,True,4,True,True
0.2,0.55,8,1,2264,0.23125883371825745,0.007868791119919987,-0.18424683375532314,0.3,-1.8397793155111253,10,-0.054495520307805426,-0.0017667844522968198,0.2049469964664311,-22.87966232171067,2070,94.2773851590106,20.49469964664311,2017-05-16,2026-09-01,0.2049469964664311,-0.266,False,False,True,False,True,1,False,False
0.2,0.55,9,1,2264,0.8265420274528643,0.6015351359257178,1.0641264468684644,0.9,-0.004305373346415575,10,-0.007779382985144519,0.004858657243816254,0.1956713780918728,-9.943047336688018,913,88.15547703180212,19.56713780918728,2017-05-16,2026-09-01,0.1956713780918728,-0.04,True,True,True,True,True,4,True,True
0.2,0.55,10,1,2264,-0.06720403229853945,-0.2808822784795457,-0.5381105583025806,0.2,-1.010262120940837,10,-0.010278072370777701,-0.006183745583038869,0.2040636042402827,-21.257057957157215,1026,90.49293286219081,20.406360424028268,2017-05-16,2026-09-01,0.2040636042402827,-0.05,False,False,True,True,True,2,False,False
0.2,0.55,11,1,2264,1.0421541602184443,0.8522203368519676,1.1920756569695732,0.8,-0.18834829220932753,10,0.05986217105349611,0.0017667844522968198,0.20141342756183744,-6.433775706950379,314,92.9416961130742,20.141342756183743,2017-05-16,2026-09-01,0.20141342756183744,0.297,True,True,True,False,True,3,False,True
0.2,0.55,12,1,2264,1.1449747139719948,0.9292632247167893,0.6206815819099191,0.8,-1.6530532180014084,10,0.03140031894609537,-0.00044169611307420494,0.19920494699646643,-10.09215296418204,537,92.16254416961131,19.920494699646643,2017-05-16,2026-09-01,0.19920494699646643,0.158,True,True,True,False,True,3,False,True
0.2,0.55,13,1,2264,0.47260596961255924,0.2962611683296252,-0.01542280211975582,0.7,-3.468493276016716,10,-0.018640583996843704,0.0,0.18462897526501768,-12.721383633464534,600,83.92579505300353,18.462897526501767,2017-05-16,2026-09-01,0.18462897526501768,-0.101,False,True,True,True,True,3,False,False
0.2,0.55,14,1,2264,1.203366246702898,0.9648788192438081,1.1421222740488268,0.8,-0.08426602067446046,10,-0.029329435951614333,-0.0008833922261484099,0.2058303886925795,-7.747628294544617,232,91.04946996466431,20.58303886925795,2017-05-16,2026-09-01,0.2058303886925795,-0.142,True,True,True,True,True,4,True,True
0.2,0.55,15,1,2264,0.6548088018524134,0.4681868497558989,0.5650704808818219,0.8,-0.6065883031547283,10,-0.00665790937159564,-0.007508833922261484,0.1965547703180212,-10.800714508886045,458,89.04593639575972,19.65547703180212,2017-05-16,2026-09-01,0.1965547703180212,-0.034,False,True,True,True,True,3,False,False
0.2,0.55,16,1,2264,0.5488737325381959,0.3349613740899821,0.2714579710078442,0.6,-1.2089542960527484,10,-0.026522622688248922,-0.001325088339222615,0.2053886925795053,-14.241711342700606,562,90.49293286219081,20.53886925795053,2017-05-16,2026-09-01,0.2053886925795053,-0.129,False,False,True,True,True,2,False,False
0.2,0.55,17,1,2264,0.4265151030846462,0.22224925542375096,0.23137453169984387,0.7,-2.0801908981543016,10,0.015311612290970493,0.008392226148409895,0.19390459363957596,-19.22823532995351,1440,89.15724381625442,19.390459363957596,2017-05-16,2026-09-01,0.19390459363957596,0.079,False,True,True,True,True,3,False,False
0.2,0.55,18,1,2264,0.5666754916535028,0.3559020257305199,0.18450328071955444,0.4,-1.3375458537855658,10,-0.047783719460848376,0.01678445229681979,0.20318021201413428,-9.032836977650973,1082,92.71908127208481,20.318021201413426,2017-05-16,2026-09-01,0.20318021201413428,-0.235,False,False,True,False,True,1,False,False
0.2,0.55,19,1,2264,0.490184418572136,0.25533908273737715,0.29277733195900013,0.5,-1.1032499555540993,10,-0.028797502565049933,-0.007067137809187279,0.2049469964664311,-17.870111366749892,1831,94.0547703180212,20.49469964664311,2017-05-16,2026-09-01,0.2049469964664311,-0.141,False,False,True,True,True,2,False,False
0.2,0.55,20,1,2264,0.2625710166884658,0.07154432860118967,-0.06518172203669342,0.4,-2.6174058263905002,10,-0.030360024366926412,0.00044169611307420494,0.2062720848056537,-22.994479646886916,1162,93.05300353356891,20.627208480565372,2017-05-16,2026-09-01,0.2062720848056537,-0.147,False,False,True,True,True,2,False,False
0.2,0.55,21,1,2264,0.7264699074242769,0.4865489019418949,0.4136291578361326,0.7,-1.8364458998221826,10,0.014035151097379465,0.009275618374558304,0.20980565371024734,-8.619004525665861,681,91.9399293286219,20.980565371024735,2017-05-16,2026-09-01,0.20980565371024734,0.067,False,True,True,True,True,3,False,False
0.2,0.55,22,1,2264,0.6008380074979103,0.4176717763563978,0.22036003443448732,0.5,-1.07752259843677,10,-0.07806324272645775,0.018992932862190812,0.19920494699646643,-13.506343089049908,835,89.15724381625442,19.920494699646643,2017-05-16,2026-09-01,0.19920494699646643,-0.392,False,False,True,False,True,1,False,False
0.2,0.55,23,1,2264,0.9025839186645703,0.6607164638727917,0.4561821744890703,0.7,-0.9945885874593938,10,-0.008232451307472077,0.00441696113074205,0.19699646643109542,-9.03554882921914,737,89.15724381625442,19.699646643109542,2017-05-16,2026-09-01,0.19699646643109542,-0.042,False,True,True,True,True,3,False,False
0.2,0.55,24,1,2264,0.17777139990312943,-0.01880031997185657,0.043123678456221774,0.6,-1.3496645161347598,10,0.007799509159942291,0.012809187279151944,0.20362190812720848,-27.114061975529463,726,93.16431095406361,20.362190812720847,2017-05-16,2026-09-01,0.20362190812720848,0.038,False,False,True,True,True,2,False,False
0.2,0.55,25,1,2264,0.30999436134745734,0.0718973075743836,-0.10005794215208326,0.4,-1.8076242264868838,10,-0.007678677855357008,0.013692579505300354,0.2053886925795053,-10.823406879681485,693,92.16254416961131,20.53886925795053,2017-05-16,2026-09-01,0.2053886925795053,-0.037,False,False,True,True,True,2,False,False
0.2,0.55,26,1,2264,0.8017652465275881,0.6104697245008285,0.5218987576116043,0.7,-1.2577240605434157,10,-0.03289447188313099,0.014575971731448763,0.21068904593639576,-10.422855067701525,738,95.2791519434629,21.068904593639576,2017-05-16,2026-09-01,0.21068904593639576,-0.156,False,True,True,False,True,2,False,False
0.2,0.55,27,1,2264,0.13215549309677196,-0.1162607800157042,-0.27778191944211444,0.5,-1.8873562896820744,10,0.010750345667121753,0.0035335689045936395,0.2040636042402827,-23.578515872108053,1913,91.8286219081272,20.406360424028268,2017-05-16,2026-09-01,0.2040636042402827,0.053,False,False,True,True,True,2,False,False
0.2,0.55,28,1,2264,1.1565745464324124,0.9266537823236902,0.7843091865353482,0.7,-0.7179718697878699,10,0.03793546349028455,0.022526501766784453,0.1974381625441696,-10.54195223434317,454,90.93816254416961,19.74381625441696,2017-05-16,2026-09-01,0.1974381625441696,0.192,True,True,True,False,True,3,False,True
0.2,0.55,29,1,2264,-0.2491756107968443,-0.4758874923942941,-0.6428617528685128,0.2,-1.6848220834750878,10,0.038301980285292817,0.0008833922261484099,0.20053003533568906,-24.463257476182292,1899,91.16077738515901,20.053003533568905,2017-05-16,2026-09-01,0.20053003533568906,0.191,False,False,True,False,True,1,False,False
0.2,0.55,30,1,2264,0.6522399365341153,0.424346654001657,0.6415507799423346,0.8,-0.7417657031725098,10,-0.018167646527201525,0.003975265017667844,0.2045053003533569,-8.359741105913928,637,91.16077738515901,20.45053003533569,2017-05-16,2026-09-01,0.2045053003533569,-0.089,True,True,True,True,True,4,True,True
0.2,0.55,31,1,2264,0.36410364826032904,0.16503480395961154,0.08762832778205766,0.7,-1.3351153110623968,10,0.04607817027207219,0.0035335689045936395,0.19257950530035337,-14.779070373078188,344,87.04240282685512,19.257950530035338,2017-05-16,2026-09-01,0.19257950530035337,0.239,False,True,True,False,True,2,False,False
0.2,0.55,32,1,2264,-0.11814462563852625,-0.3523095083559242,-0.3739242673909975,0.5,-3.0915419941877103,10,0.008732746689297688,0.0088339222614841,0.19876325088339222,-38.024062391607586,2234,93.2756183745583,19.87632508833922,2017-05-16,2026-09-01,0.19876325088339222,0.044,False,False,True,True,True,2,False,False
0.2,0.55,33,1,2264,1.0157524092528305,0.7987639968072673,0.9929003759715815,0.9,-0.5766849214942605,10,0.0491531046953144,0.006183745583038869,0.19346289752650175,-7.268207501411711,297,88.37809187279152,19.346289752650176,2017-05-16,2026-09-01,0.19346289752650175,0.254,True,True,True,False,True,3,False,True
0.2,0.55,34,1,2264,0.5938963945316685,0.38477585058049957,0.18924848742527126,0.6,-2.4113086547872675,10,-0.008596630005978552,0.00044169611307420494,0.1956713780918728,-14.204059772340925,894,87.82155477031802,19.56713780918728,2017-05-16,2026-09-01,0.1956713780918728,-0.044,False,False,True,True,True,2,False,False
0.2,0.55,35,1,2264,-0.7036724538108097,-0.9061750467970491,-0.5951358306443711,0.3,-1.9951269228698265,10,-0.052562383775193955,0.02120141342756184,0.196113074204947,-53.658947618926724,2127,88.26678445229682,19.6113074204947,2017-05-16,2026-09-01,0.196113074204947,-0.268,False,False,True,False,True,1,False,False
0.2,0.55,36,1,2264,0.39307051295493706,0.20931440857241854,0.19147103758247525,0.5,-1.5692282727524824,10,-0.08157972140077718,0.012367491166077738,0.196113074204947,-21.145407774733798,921,90.04770318021201,19.6113074204947,2017-05-16,2026-09-01,0.196113074204947,-0.416,False,False,True,False,True,1,False,False
0.2,0.55,37,1,2264,0.4975269621291328,0.24377811897993923,0.2478922789637672,0.5,-1.5146028112374834,10,-0.03398990619727274,-0.0017667844522968198,0.2058303886925795,-22.467131905431785,967,93.7208480565371,20.58303886925795,2017-05-16,2026-09-01,0.2058303886925795,-0.165,False,False,True,False,True,1,False,False
0.2,0.55,38,1,2264,0.20788084259891523,-0.010729038336069979,-0.0302070098061101,0.4,-1.0939821694691894,10,-0.004729442486001432,0.0088339222614841,0.19169611307420495,-17.05643454089926,1102,86.26325088339222,19.169611307420496,2017-05-16,2026-09-01,0.19169611307420495,-0.025,False,False,True,True,True,2,False,False
0.2,0.55,39,1,2264,0.24667990786868693,2.0456701423753446e-05,0.12230500017236025,0.6,-1.4553369158573666,10,-0.005443749733409261,0.016342756183745585,0.1894876325088339,-12.833842072815028,1604,86.48586572438163,18.948763250883392,2017-05-16,2026-09-01,0.1894876325088339,-0.029,False,False,True,True,True,2,False,False
0.2,0.55,40,1,2264,0.6330319450304832,0.40190533292962355,0.3221425195972645,0.7,-1.7809555244568793,10,0.0443778960730299,0.006183745583038869,0.19876325088339222,-10.799356616619193,621,90.04770318021201,19.87632508833922,2017-05-16,2026-09-01,0.19876325088339222,0.223,False,True,True,False,True,2,False,False
0.2,0.55,41,1,2264,0.7404625915457871,0.5532340425206762,0.8391752759863443,0.8,-1.2361517640721016,10,0.016215995639626894,0.007067137809187279,0.2058303886925795,-21.842257639226993,331,92.0512367491166,20.58303886925795,2017-05-16,2026-09-01,0.2058303886925795,0.079,True,True,True,True,True,4,True,True
0.2,0.55,42,1,2264,0.9727593789536689,0.7394388274768486,0.8413364985738873,0.9,-1.1295568242725664,10,0.015111325870756273,0.009717314487632508,0.1978798586572438,-7.277166621512503,604,90.04770318021201,19.78798586572438,2017-05-16,2026-09-01,0.1978798586572438,0.076,True,True,True,True,True,4,True,True
