event,field,kwin,hold,shape,variant,cell,sign,SR_IS,SR_OOS,full_SR_net,full_SR_of_SR,full_positive_years,full_yr_sr_min,full_n_years,full_beta,full_mean_exec_w,full_abs_exec_w,full_turnover_ann,full_held_pct,full_max_dd_days,full_n_bars,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes
JOLTS,jolts_openings_thousands,12,3,z,c2c,JOLTS|jolts_openings_thousands|k12|h3|z|c2c,-1,0.110080408646412,-0.1518549963315627,-0.0356493163319225,0.1789309718183212,0.5882352941176471,-1.247345610216519,17,-0.0047744400804743,0.0008642028607088,0.0269517706036974,4.527897461421175,8.826351135273425,3517,6254,-0.177,False,False,True,False,True,1,False
JOLTS,jolts_openings_thousands,12,3,z,o2o,JOLTS|jolts_openings_thousands|k12|h3|z|o2o,-1,0.0794705277468331,-0.1873823035257071,-0.0588918908081953,0.0055726068899749,0.4705882352941176,-2.095526001959009,17,-0.003331268279718,0.0008642028607088,0.0269517706036974,4.527897461421175,8.826351135273425,4046,6254,-0.124,False,False,True,True,True,2,False
JOLTS,jolts_openings_thousands,12,3,z,day,JOLTS|jolts_openings_thousands|k12|h3|z|day,1,0.0494411065054255,0.387089316779905,0.2049575102225377,0.1385011013624541,0.6470588235294118,-1.6722355499138464,17,0.0031592755388251,-0.0008640646987806,0.0269474617674698,4.527173576934937,8.824940047961631,2341,6255,0.117,False,False,True,True,True,2,False
JOLTS,jolts_openings_thousands,12,3,z,ongap,JOLTS|jolts_openings_thousands|k12|h3|z|ongap,1,0.6056775100268792,-0.2087827211748736,-0.1647559861813025,-0.1166187258476988,0.6,-1.7601252517576291,10,-0.0047865055889495,-0.0031096111286431,0.0430752795412719,7.2534320399107,14.045936395759718,1570,2264,-0.111,False,False,True,True,True,2,False
JOLTS,jolts_openings_thousands,12,3,sgn,c2c,JOLTS|jolts_openings_thousands|k12|h3|sgn|c2c,1,0.0956930026665318,-0.0821072372330746,-0.0007144770629712,-0.1138147287117533,0.5,-2.3048796061674683,16,0.0075500917143809,-0.0009593859929645,0.032619123760793,5.480012791813239,3.2619123760793096,2341,6254,0.231,False,False,True,False,True,1,False
JOLTS,jolts_openings_thousands,12,3,sgn,o2o,JOLTS|jolts_openings_thousands|k12|h3|sgn|o2o,1,0.0530898749862864,-0.0147583693430521,0.0164296173007337,0.03741475890416,0.5,-1.90814513174608,16,0.0044161047340452,-0.0009593859929645,0.032619123760793,5.480012791813239,3.2619123760793096,2341,6254,0.135,False,False,True,True,True,2,False
JOLTS,jolts_openings_thousands,12,3,sgn,day,JOLTS|jolts_openings_thousands|k12|h3|sgn|day,1,0.1885693875428535,0.4193529867093776,0.2776897947266378,0.2956973792909612,0.75,-1.8408949902381364,16,0.0052181682472551,-0.0009592326139088,0.0326139088729016,5.479136690647482,3.261390887290168,2341,6255,0.16,False,True,True,False,True,2,False
JOLTS,jolts_openings_thousands,12,3,sgn,ongap,JOLTS|jolts_openings_thousands|k12|h3|sgn|ongap,1,0.7268973137485678,-0.2799255071227515,-0.2144364458750469,0.0176216781263782,0.6666666666666666,-1.990646953777323,9,-0.020063405820716,-0.0026501766784452,0.0503533568904593,8.459363957597175,5.035335689045936,1570,2264,-0.398,False,True,True,False,True,2,False
JOLTS,jolts_openings_thousands,12,10,z,c2c,JOLTS|jolts_openings_thousands|k12|h10|z|c2c,-1,0.2201205342888015,-0.0006331216464446,0.1015599154833232,0.2098040616707595,0.5294117647058824,-1.4177744053166057,17,-0.0091333634272946,0.0028806762023628,0.0898392353456582,4.510870417926133,29.42117045091141,2598,6254,-0.102,False,False,True,True,True,2,False
JOLTS,jolts_openings_thousands,12,10,z,o2o,JOLTS|jolts_openings_thousands|k12|h10|z|o2o,-1,0.1198131289774219,-0.0394268977217786,0.0340676012937302,-0.0149250194638421,0.3529411764705882,-1.9176358660920576,17,-0.0098947200079632,0.0028806762023628,0.0898392353456582,4.510870417926133,29.42117045091141,3298,6254,-0.11,False,False,True,True,True,2,False
