date,fgn_net_k,trust_net_k,dealer_net_k,fgn_gross_k,trust_gross_k,fgn_breadth,trust_breadth
2018-04-09,-834371.0,-137287.0,1526365.0,96590315.0,2156929.0,0.4674698795180723,0.6153846153846154
2018-04-10,657364.0,128611.0,711141.0,85613710.0,2852395.0,0.4469135802469136,0.24632352941176472
2018-04-11,-1097244.0,278185.0,549890.0,69225744.0,2559828.0,0.5482275350370981,0.5030674846625767
2018-04-12,-5663862.0,717172.0,478719.0,60981856.0,3392470.0,0.5617696160267112,0.5504587155963303
2018-04-13,-911778.0,1322562.0,2105214.0,71018179.0,4308163.0,0.5087866108786611,0.5856697819314641
2018-04-16,-823822.0,180798.0,-465563.0,62962001.0,5025600.0,0.4124293785310734,0.5381165919282511
2018-04-17,-9758917.0,-203373.0,-3488181.0,84146846.0,5992231.0,0.3073868149324861,0.5591397849462365
2018-04-18,-1014561.0,356123.0,-375079.0,80055451.0,4235285.0,0.46771523178807944,0.2994011976047904
2018-04-19,4778092.0,635466.0,2503822.0,89714120.0,4462938.0,0.5487394957983194,0.5260663507109005
2018-04-20,-21455653.0,-1266559.0,-1360470.0,98993306.0,4363498.0,0.4704391891891892,0.42297650130548303
2018-04-23,-13030725.0,-522779.0,-2437398.0,72493669.0,4480594.0,0.38532883642495785,0.4701086956521739
2018-04-24,-8568552.0,-558470.0,-2248734.0,83611212.0,4199879.0,0.3395918367346939,0.3667711598746082
2018-04-25,-6771145.0,-1194993.0,756490.0,77268982.0,4798959.0,0.43938161106590723,0.5585106382978723
2018-04-26,-3632111.0,180058.0,-2580793.0,80863776.0,4023074.0,0.3338842975206612,0.5532994923857868
2018-04-27,512207.0,-47365.0,650382.0,71561983.0,3596994.0,0.5500834724540902,0.5024875621890548
2018-04-30,-969887.0,809354.0,2358779.0,69251220.0,3048695.0,0.5221386800334169,0.53125
2018-05-02,-4758247.0,556541.0,-358493.0,82787183.0,3125798.0,0.47068403908794787,0.45789473684210524
2018-05-03,-12142646.0,221897.0,-857243.0,79787781.0,4923726.0,0.3817878028404344,0.563076923076923
2018-05-04,-3875248.0,-342695.0,-467537.0,67480076.0,3648280.0,0.36401673640167365,0.593607305936073
2018-05-07,-3404843.0,763352.0,1395459.0,62609363.0,3796428.0,0.41630901287553645,0.3826530612244898
2018-05-08,-1447920.0,493071.0,858014.0,79015699.0,3608234.0,0.47163420829805247,0.5573770491803278
2018-05-09,509460.0,233892.0,391659.0,71996656.0,3460322.0,0.4148397976391231,0.3609467455621302
2018-05-10,3721660.0,235463.0,586312.0,68647566.0,3894169.0,0.5583333333333333,0.5796460176991151
2018-05-11,9074024.0,-452813.0,41220.0,74734126.0,5443173.0,0.46269907795473597,0.4574468085106383
2018-05-14,11588487.0,351568.0,1779751.0,72155877.0,5055020.0,0.5466556564822461,0.4657534246575342
2018-05-15,-1237406.0,-394381.0,-612611.0,77031673.0,4063023.0,0.4456342668863262,0.457286432160804
2018-05-16,324527.0,-811408.0,129814.0,68925434.0,4495886.0,0.5052888527257934,0.3263888888888889
2018-05-17,-3554278.0,-609141.0,-112557.0,68882951.0,3521889.0,0.46530612244897956,0.45161290322580644
2018-05-18,1404012.0,-1514131.0,506403.0,65657213.0,4026923.0,0.5025041736227045,0.22741433021806853
2018-05-21,2602288.0,-572005.0,2613862.0,59356263.0,2981639.0,0.6306451612903226,0.2857142857142857
2018-05-22,-1396045.0,282682.0,377314.0,54786925.0,3811516.0,0.4186426819296811,0.3081081081081081
2018-05-23,-2402687.0,-336741.0,-486529.0,71818748.0,3138687.0,0.4602132895816243,0.38489208633093525
2018-05-24,475725.0,-598602.0,2469294.0,58189326.0,3406378.0,0.5157807308970099,0.1865671641791045
2018-05-25,-288373.0,-94986.0,1510304.0,58201524.0,2957260.0,0.46390041493775935,0.3229166666666667
2018-05-28,2495070.0,-482691.0,729619.0,55866940.0,4004667.0,0.5554649265905384,0.3316062176165803
2018-05-29,-6335041.0,-65543.0,-1469090.0,58205948.0,4416665.0,0.42632450331125826,0.3163265306122449
2018-05-30,-14908425.0,-1321394.0,-1013042.0,93433130.0,3991299.0,0.4403292181069959,0.18360655737704917
2018-05-31,-2798857.0,-1118695.0,629002.0,231671745.0,3798905.0,0.47906602254428343,0.2927927927927928
2018-06-01,2352150.0,-327950.0,1744748.0,75410345.0,4150492.0,0.615262321144674,0.4551282051282051
2018-06-04,7819961.0,569341.0,3071856.0,78079111.0,3735307.0,0.5838658146964856,0.3584070796460177
2018-06-05,2358274.0,-485580.0,170255.0,76006021.0,4678953.0,0.5166261151662611,0.4222972972972973
2018-06-06,12665279.0,265275.0,4400948.0,85572196.0,4709407.0,0.5918045705279747,0.26071428571428573
2018-06-07,5067690.0,396554.0,-271535.0,85249128.0,4227410.0,0.5339116719242902,0.41509433962264153
2018-06-08,-3015655.0,-427117.0,-2350223.0,76366922.0,4535843.0,0.5081699346405228,0.18241042345276873
2018-06-11,613956.0,-396468.0,1195934.0,71971478.0,4127498.0,0.5219473264166001,0.53125
2018-06-12,-3975795.0,406563.0,239926.0,85733341.0,4545495.0,0.477491961414791,0.41304347826086957
2018-06-13,-429043.0,-1225674.0,44080.0,74388231.0,5648184.0,0.40208667736757625,0.23174603174603176
2018-06-14,-13095748.0,-1065715.0,-1498955.0,82862007.0,4598674.0,0.4305669679539852,0.3870967741935484
2018-06-15,-10107004.0,-72230.0,563225.0,136819356.0,10932193.0,0.4363188167625308,0.5116279069767442
2018-06-19,-21947732.0,-154804.0,-2136071.0,111726374.0,5661321.0,0.36267318663406684,0.5352112676056338
2018-06-20,-7311464.0,-569022.0,-35409.0,91147920.0,3774970.0,0.3821752265861027,0.5376344086021505
2018-06-21,-8422806.0,669890.0,1214516.0,70823050.0,3828039.0,0.4923325262308313,0.5919540229885057
2018-06-22,-11425790.0,-214246.0,-538457.0,84082508.0,3041473.0,0.43591711435149655,0.42168674698795183
2018-06-25,-9852515.0,-216244.0,-1957576.0,70729301.0,3034015.0,0.3696682464454976,0.3888888888888889
2018-06-26,-6811286.0,-378259.0,98060.0,78504517.0,4453438.0,0.44282425172678436,0.5755813953488372
2018-06-27,-11948591.0,428909.0,47387.0,83897850.0,3857788.0,0.40132122213047067,0.4835680751173709
2018-06-28,-9563264.0,-23556.0,-1554267.0,77965126.0,3444432.0,0.5479969765684052,0.4785714285714286
2018-06-29,1843608.0,-212676.0,1380865.0,84048820.0,3435585.0,0.47800829875518674,0.5029761904761905
2018-07-02,-7910062.0,637700.0,-203639.0,74426463.0,4291753.0,0.38424821002386633,0.49370277078085645
2018-07-03,-8262404.0,-68632.0,-1884027.0,80883041.0,4672852.0,0.30647709320695105,0.4943181818181818
2018-07-04,1710348.0,-1208203.0,671719.0,56852320.0,3644485.0,0.4916732751784298,0.21766561514195584
2018-07-05,-5834279.0,-362835.0,-1470924.0,64005195.0,3630828.0,0.34075907590759075,0.47639484978540775
2018-07-06,-3907091.0,-399987.0,1720157.0,90241261.0,3972289.0,0.4969650986342944,0.4948453608247423
2018-07-09,5047239.0,1001276.0,234858.0,81573014.0,2780240.0,0.64,0.5673758865248227
2018-07-10,3260204.0,1577245.0,1655056.0,72704665.0,3523059.0,0.584831899921814,0.5892857142857143
2018-07-11,-8867574.0,802092.0,-1854300.0,90512865.0,2729175.0,0.3877049180327869,0.4716981132075472
2018-07-12,-360016.0,303405.0,2273459.0,76173286.0,3208445.0,0.484297520661157,0.45454545454545453
2018-07-13,1860050.0,1503058.0,1750720.0,77181432.0,4214929.0,0.503655564581641,0.4838709677419355
2018-07-16,-3000799.0,1224813.0,-1064125.0,63018890.0,3771454.0,0.40015785319652725,0.532051282051282
2018-07-17,139711.0,150473.0,-1117836.0,68681113.0,4763574.0,0.39155629139072845,0.4066666666666667
2018-07-18,9243155.0,42219.0,378316.0,88322707.0,5501137.0,0.587792012057272,0.25
2018-07-19,1996093.0,936465.0,-190249.0,78687772.0,4388832.0,0.47463456577815993,0.5059523809523809
2018-07-20,7510744.0,1021971.0,-932709.0,103028119.0,4903448.0,0.45819112627986347,0.47058823529411764
2018-07-23,5436884.0,-733024.0,-1469067.0,79941365.0,4930511.0,0.4279661016949153,0.430939226519337
2018-07-24,-242447.0,559842.0,3882010.0,78835642.0,3404469.0,0.5780590717299579,0.6424581005586593
2018-07-25,-3292862.0,-167910.0,264112.0,70678738.0,3542180.0,0.5177364864864865,0.7236842105263158
2018-07-26,2816901.0,968387.0,-282606.0,79226990.0,3286881.0,0.5262295081967213,0.574468085106383
2018-07-27,7304288.0,469450.0,1244397.0,70059440.0,2993449.0,0.5411073825503355,0.5642458100558659
2018-07-30,-100155.0,-377024.0,-3614611.0,67046028.0,2793944.0,0.35448057097541635,0.2589641434262948
2018-07-31,43779.0,-1466809.0,606623.0,101581440.0,6535747.0,0.5032154340836013,0.5519125683060109
2018-08-01,1575944.0,1155319.0,1761895.0,81570412.0,5701529.0,0.4878240377062058,0.655
2018-08-02,-4641721.0,-874067.0,-4322997.0,69304984.0,5046194.0,0.2697318007662835,0.2912280701754386
2018-08-03,2791233.0,-317504.0,1349559.0,75987435.0,6127545.0,0.47413127413127415,0.4672897196261682
2018-08-06,-1933549.0,1108172.0,178768.0,60390223.0,3864669.0,0.4983974358974359,0.573170731707317
2018-08-07,-1585296.0,-87182.0,569057.0,71671586.0,3451569.0,0.5295031055900621,0.4826388888888889
2018-08-08,8263205.0,281711.0,-101452.0,80734102.0,3594068.0,0.5394088669950738,0.436046511627907
2018-08-09,-2063998.0,-521015.0,-820175.0,66681698.0,5886427.0,0.49228269699431354,0.4830508474576271
2018-08-10,-3073032.0,647288.0,-1904353.0,62588869.0,4854947.0,0.42409638554216866,0.2767527675276753
2018-08-13,-2007119.0,-720054.0,-5402614.0,81518523.0,5510143.0,0.3433874709976798,0.40993788819875776
2018-08-14,457634.0,-325168.0,112812.0,77957073.0,5672421.0,0.5784313725490197,0.5077720207253886
2018-08-15,-2940719.0,419513.0,-3768865.0,72073872.0,5052102.0,0.3848684210526316,0.5660377358490566
2018-08-16,1279355.0,-293016.0,-690258.0,77435531.0,5755044.0,0.5290423861852434,0.5128205128205128
2018-08-17,-7484259.0,1141125.0,-2223598.0,69696272.0,3489539.0,0.4777947932618683,0.4489795918367347
2018-08-20,3885588.0,-156982.0,-1535051.0,66806156.0,4092727.0,0.5774754346182918,0.5111111111111111
2018-08-21,5661098.0,522476.0,1071483.0,64164514.0,3633282.0,0.680365296803653,0.38205980066445183
2018-08-22,-2884735.0,1082542.0,-2249921.0,55371229.0,4073639.0,0.4996022275258552,0.43283582089552236
2018-08-23,3185824.0,61953.0,-728645.0,54590235.0,3851074.0,0.45932621199671325,0.3496932515337423
2018-08-24,-3197064.0,-123814.0,-1286704.0,54611959.0,3449785.0,0.3566666666666667,0.4372093023255814
2018-08-27,9277783.0,201960.0,1200290.0,54959592.0,2633964.0,0.5968543046357616,0.5147058823529411
2018-08-28,7120117.0,1285871.0,26879.0,71631614.0,3600160.0,0.49959709911361805,0.514792899408284
2018-08-29,14364174.0,1174379.0,-1022648.0,69586196.0,3358373.0,0.5276695245518317,0.5569620253164557
2018-08-30,5337709.0,981927.0,-955583.0,69314333.0,2923344.0,0.42643587726199844,0.463768115942029
2018-08-31,3419576.0,-94478.0,-383498.0,95113788.0,3112259.0,0.5803195962994113,0.5142857142857142
2018-09-03,-3050146.0,-557340.0,-2655005.0,57393498.0,3142848.0,0.3436230706742486,0.5316455696202531
2018-09-04,5356649.0,-1126737.0,1164632.0,63491906.0,4629599.0,0.5677210056772101,0.4770992366412214
2018-09-05,-2928625.0,1099720.0,-1707715.0,77131596.0,3117186.0,0.38437253354380424,0.5057471264367817
2018-09-06,1202018.0,-957441.0,-1718761.0,73578884.0,4520988.0,0.43764523625096824,0.39634146341463417
2018-09-07,-388906.0,-1883494.0,-2967535.0,87882981.0,6016123.0,0.27694610778443113,0.4981684981684982
2018-09-10,3948717.0,-1383460.0,-1871279.0,103434891.0,4618492.0,0.49387442572741197,0.36507936507936506
2018-09-11,3292335.0,-898627.0,492341.0,89158458.0,5080817.0,0.6353591160220995,0.48130841121495327
2018-09-12,231884.0,-209943.0,404498.0,84633661.0,4656388.0,0.4782958199356913,0.5572916666666666
2018-09-13,653232.0,-488191.0,430274.0,78662174.0,3848861.0,0.7019519519519519,0.5812807881773399
2018-09-14,10104182.0,930018.0,2313404.0,81189203.0,3775037.0,0.6360211002260738,0.7066115702479339
2018-09-17,-2264007.0,1458374.0,88986.0,52776325.0,3467636.0,0.3973568281938326,0.6804733727810651
2018-09-18,770215.0,-514871.0,-792684.0,71363385.0,5098735.0,0.4564459930313589,0.5185185185185185
2018-09-19,8952347.0,-138525.0,-141849.0,88607994.0,4375746.0,0.668235294117647,0.5477707006369427
2018-09-20,4536491.0,83437.0,-1615111.0,77689023.0,6756290.0,0.4317032040472175,0.5201238390092879
2018-09-21,15175065.0,47303.0,271566.0,130595437.0,6258951.0,0.5409407665505227,0.5065963060686016
2018-09-25,3820268.0,974520.0,1084880.0,74670532.0,2722205.0,0.556045895851721,0.6057142857142858
2018-09-26,-1178075.0,-254255.0,-85008.0,60407128.0,3154319.0,0.5103884372177055,0.536144578313253
2018-09-27,12712012.0,-510627.0,-368444.0,78117091.0,4076947.0,0.5056374674761491,0.5031446540880503
2018-09-28,2495102.0,35458.0,-787779.0,89480215.0,4595702.0,0.30427892234548337,0.56353591160221
2018-10-01,2699901.0,-477032.0,923613.0,46619337.0,3640157.0,0.5856014047410009,0.5207100591715976
2018-10-02,-13187864.0,10590.0,-1397921.0,69032729.0,3297417.0,0.34395973154362414,0.5441860465116279
2018-10-03,-148673.0,-1535663.0,-1735049.0,52227494.0,3937564.0,0.36652719665271966,0.5528846153846154
2018-10-04,-13007480.0,-1037138.0,-873118.0,75100613.0,3583162.0,0.29397590361445786,0.47593582887700536
2018-10-05,-8075035.0,-2220165.0,-1848159.0,87251340.0,6313596.0,0.3350125944584383,0.5119453924914675
2018-10-08,-10971098.0,-1112928.0,468427.0,78081093.0,5009110.0,0.5364842454394693,0.5340909090909091
2018-10-09,-5331156.0,-471821.0,-248211.0,76628627.0,4649842.0,0.4803767660910518,0.49698795180722893
2018-10-11,-29622918.0,-155265.0,-4036750.0,148307941.0,5774539.0,0.4333063864187551,0.4745098039215686
2018-10-12,-4544905.0,-840525.0,1101769.0,106292732.0,4884828.0,0.39600920951650037,0.4391304347826087
2018-10-15,-20142889.0,-215471.0,-1128474.0,86767928.0,3070093.0,0.32542927228127555,0.424390243902439
2018-10-16,-11244511.0,-457152.0,-609922.0,70151552.0,4037060.0,0.3660409556313993,0.5670498084291188
2018-10-17,-4957166.0,947017.0,-1172686.0,70715976.0,3432554.0,0.36893203883495146,0.4864864864864865
2018-10-18,-3751256.0,-568109.0,-957181.0,58030081.0,2117935.0,0.49559859154929575,0.5336134453781513
2018-10-19,-3729075.0,-705337.0,-36243.0,91909034.0,3924384.0,0.4788858939802336,0.47950819672131145
2018-10-22,-3368569.0,-13540.0,496018.0,54313793.0,3773655.0,0.5330316742081448,0.5120772946859904
2018-10-23,-12816959.0,-720268.0,-1869439.0,61359211.0,2472748.0,0.23903312444046554,0.54337899543379
2018-10-24,-6611511.0,-1043179.0,171221.0,71394737.0,4899897.0,0.41009743135518156,0.4719626168224299
2018-10-25,-8997758.0,-2220614.0,-1551755.0,76119574.0,5223943.0,0.37456445993031356,0.5078125
2018-10-26,-2454306.0,-353557.0,-1382135.0,80480902.0,4352477.0,0.38745704467353953,0.5141700404858299
2018-10-29,3283809.0,-720275.0,-46939.0,62618938.0,4281846.0,0.4927536231884058,0.4396135265700483
2018-10-30,297565.0,110598.0,68600.0,64151441.0,3472692.0,0.3330670926517572,0.5051546391752577
2018-10-31,8566591.0,850248.0,1125703.0,96001421.0,3514524.0,0.6194225721784777,0.5722222222222222
2018-11-01,4228774.0,956183.0,800423.0,84819955.0,3765802.0,0.5907504363001745,0.4437869822485207
2018-11-02,5154917.0,629335.0,71000.0,81469951.0,6245613.0,0.5249140893470791,0.48226950354609927
2018-11-05,2099682.0,-328483.0,-1735280.0,76359162.0,2964687.0,0.5108108108108108,0.5113636363636364
2018-11-06,-4512402.0,-597155.0,-1362943.0,74580758.0,2372378.0,0.40625,0.47953216374269003
2018-11-07,6508091.0,737245.0,490227.0,69422414.0,3933282.0,0.6619090098126673,0.6294964028776978
2018-11-08,3670814.0,930381.0,-737659.0,68711417.0,3506347.0,0.5377855887521968,0.6497695852534562
2018-11-09,-5598374.0,-194122.0,-1087624.0,56906575.0,2394871.0,0.4558951965065502,0.542713567839196
2018-11-12,780584.0,-236512.0,100701.0,57695316.0,2987136.0,0.515378221113882,0.4779874213836478
2018-11-13,1836986.0,-656135.0,626262.0,77547456.0,3314128.0,0.5101180438448567,0.44508670520231214
2018-11-14,-1825194.0,390567.0,-237078.0,67133118.0,2682169.0,0.45901639344262296,0.6376811594202898
2018-11-15,3023486.0,-232745.0,-389762.0,62624730.0,3174878.0,0.46880570409982175,0.5721153846153846
2018-11-16,-1706894.0,843413.0,628621.0,74649041.0,2990821.0,0.5978835978835979,0.6
2018-11-19,4326199.0,422754.0,772275.0,65507557.0,2959045.0,0.666083916083916,0.6733668341708543
2018-11-20,-5650827.0,294724.0,-126834.0,59807189.0,2323829.0,0.4472318339100346,0.6844660194174758
2018-11-21,1205073.0,420360.0,1615028.0,69872912.0,3232710.0,0.5514511873350924,0.40076335877862596
2018-11-22,-1731307.0,633972.0,-1418199.0,48689041.0,3293734.0,0.4339622641509434,0.52
2018-11-23,636643.0,-249933.0,-1139130.0,41085620.0,2725415.0,0.4350132625994695,0.5900621118012422
2018-11-26,6779166.0,167294.0,426032.0,61952175.0,2499005.0,0.7592446892210858,0.5398773006134969
2018-11-27,-2882447.0,369447.0,1091831.0,73955409.0,3734890.0,0.5662862159789289,0.6264367816091954
2018-11-28,3688835.0,1922266.0,3024905.0,78162972.0,5339246.0,0.6235489220563848,0.5274725274725275
2018-11-29,-855881.0,1955796.0,-360516.0,85524502.0,6494680.0,0.5114192495921697,0.7051792828685259
2018-11-30,512420.0,646212.0,850799.0,179154352.0,4136681.0,0.5115537848605578,0.5230769230769231
2018-12-03,4774560.0,2387928.0,3147655.0,98994508.0,7669890.0,0.53774385072095,0.6383763837638377
2018-12-04,-4412941.0,1045121.0,-743572.0,97869068.0,5459385.0,0.46732837055417703,0.5601659751037344
2018-12-05,-10125101.0,-2082876.0,-2009712.0,67788621.0,4011511.0,0.4748700173310225,0.34355828220858897
2018-12-06,-20340412.0,-1018538.0,-3998195.0,90086102.0,3300441.0,0.1633435582822086,0.514018691588785
2018-12-07,-5575446.0,166550.0,1483363.0,62932096.0,3347648.0,0.5907441016333939,0.6587677725118484
2018-12-10,-8056920.0,-858767.0,-1089906.0,58098639.0,3647956.0,0.3815789473684211,0.5136612021857924
2018-12-11,-5756390.0,497205.0,1041322.0,60912814.0,2706748.0,0.4145486415425066,0.5983263598326359
2018-12-12,-3008722.0,42598.0,1577724.0,72371735.0,3073084.0,0.5729257641921397,0.5390625
2018-12-13,1992263.0,843613.0,-24320.0,69362453.0,3601487.0,0.5207413945278023,0.5395894428152492
2018-12-14,-6791275.0,-635405.0,-1716702.0,64368475.0,3506738.0,0.4261565836298932,0.5532994923857868
2018-12-17,724431.0,-701494.0,598198.0,43510120.0,2549692.0,0.3882149046793761,0.41397849462365593
2018-12-18,-4808744.0,-494224.0,-306514.0,65741213.0,4470270.0,0.31007067137809186,0.5120772946859904
2018-12-19,3004144.0,-3271.0,768974.0,55303212.0,4064472.0,0.3885017421602787,0.4925373134328358
2018-12-20,-5405633.0,-65765.0,-1784643.0,55853332.0,2948722.0,0.3923145665773012,0.5254237288135594
2018-12-21,-3251159.0,-285033.0,-118892.0,79959521.0,7607857.0,0.4972924187725632,0.3212996389891697
2018-12-22,-1122691.0,91795.0,-625103.0,2214361.0,1764773.0,0.31877729257641924,0.6457142857142857
2018-12-24,-3302479.0,118678.0,431214.0,33256475.0,6362720.0,0.4852941176470588,0.5170454545454546
2018-12-25,-5092263.0,-401520.0,-2024221.0,22963174.0,6051602.0,0.25850965961361544,0.43722943722943725
2018-12-26,-3442470.0,372077.0,-1504790.0,22444373.0,2585425.0,0.3380414312617702,0.5024154589371981
2018-12-27,7744507.0,961952.0,437011.0,42774473.0,3294405.0,0.4763670064874884,0.5921787709497207
2018-12-28,3766614.0,731381.0,-360115.0,48896353.0,1771963.0,0.5271739130434783,0.5833333333333334
2019-01-02,-8791313.0,201741.0,-1559026.0,43616770.0,2198898.0,0.4349408553230209,0.6956521739130435
2019-01-03,-9072112.0,-611522.0,-38113.0,60639727.0,3913099.0,0.42779291553133514,0.441340782122905
2019-01-04,-8977815.0,-1578338.0,846194.0,69844246.0,5467373.0,0.5306946688206785,0.5291970802919708
2019-01-07,9025585.0,1220787.0,653498.0,66208150.0,3497016.0,0.5354609929078015,0.5277777777777778
2019-01-08,-1447120.0,649112.0,436269.0,53264784.0,3931256.0,0.3492442322991249,0.536723163841808
2019-01-09,12288306.0,836887.0,3695243.0,85835937.0,3697155.0,0.6423416198877305,0.5494505494505495
2019-01-10,-219014.0,330746.0,100814.0,61308197.0,2746232.0,0.365814696485623,0.5297619047619048
2019-01-11,6589656.0,199542.0,-5363.0,60345745.0,3202927.0,0.334913112164297,0.5888324873096447
2019-01-14,-4806576.0,-200542.0,-354567.0,48017771.0,2982203.0,0.32930756843800324,0.5061728395061729
2019-01-15,9686945.0,888624.0,2466964.0,71744634.0,4056765.0,0.4492753623188406,0.5476190476190477
2019-01-16,-1674920.0,688633.0,1793743.0,61045430.0,4361016.0,0.38443208895949166,0.5804597701149425
2019-01-17,681681.0,-188757.0,-693518.0,59021581.0,3501689.0,0.37735849056603776,0.4779116465863454
2019-01-18,3761089.0,962806.0,1764247.0,69591480.0,2566207.0,0.5729442970822282,0.5384615384615384
2019-01-21,5404052.0,-1177505.0,628305.0,54124209.0,4883896.0,0.509963768115942,0.29739776951672864
2019-01-22,1787305.0,18414.0,-1655457.0,49110958.0,3756107.0,0.48266423357664234,0.4
2019-01-23,772873.0,29946.0,-318430.0,46509130.0,3937019.0,0.609015639374425,0.39473684210526316
2019-01-24,2292551.0,134823.0,858078.0,64895697.0,3386104.0,0.4600896860986547,0.5990783410138248
2019-01-25,18131938.0,882004.0,1843862.0,82594925.0,3761922.0,0.5302768166089965,0.5597826086956522
2019-01-28,6530132.0,722567.0,-285954.0,60051092.0,3427586.0,0.6372727272727273,0.5469613259668509
2019-01-29,-1387611.0,-665324.0,-888371.0,73625787.0,3676228.0,0.4328888888888889,0.4444444444444444
2019-01-30,2316739.0,463597.0,-564448.0,86985204.0,3522259.0,0.5209471766848816,0.5326460481099656
2019-02-11,13240398.0,272852.0,2424319.0,119120076.0,3946091.0,0.5173310225303293,0.5
2019-02-12,10910183.0,688118.0,2475187.0,81292059.0,5037343.0,0.5993061578490894,0.4129353233830846
2019-02-13,5421637.0,304939.0,309731.0,84992166.0,5347405.0,0.49440137812230833,0.47470817120622566
2019-02-14,-1931768.0,736210.0,513722.0,70400711.0,4294336.0,0.5087565674255692,0.4088397790055249
2019-02-15,-4544727.0,-217733.0,-1378477.0,67332617.0,4314302.0,0.4374453193350831,0.32195121951219513
2019-02-18,4975289.0,184052.0,1234358.0,57392069.0,2791597.0,0.531832298136646,0.49047619047619045
2019-02-19,1108883.0,605457.0,858715.0,51469152.0,3560782.0,0.5369496855345912,0.4954545454545455
2019-02-20,11083777.0,346152.0,1443164.0,76212886.0,4561741.0,0.7130497476568133,0.46153846153846156
2019-02-21,4171005.0,-560256.0,702395.0,68989725.0,3458963.0,0.3793859649122807,0.32954545454545453
2019-02-22,2606618.0,-625786.0,-72362.0,64619357.0,3561931.0,0.46565495207667734,0.35
2019-02-25,9885087.0,201281.0,189736.0,68978078.0,4187710.0,0.5072796934865901,0.3925619834710744
2019-02-26,3709907.0,-154454.0,-605035.0,75986855.0,4467562.0,0.45754716981132076,0.336283185840708
2019-02-27,4690401.0,-1384812.0,-2052456.0,111580214.0,5040911.0,0.46482213438735176,0.28378378378378377
2019-03-04,-3011467.0,-470387.0,810897.0,105119224.0,3562172.0,0.49430523917995445,0.43010752688172044
2019-03-05,-5425804.0,-618057.0,-79367.0,58907059.0,2758880.0,0.3813625685199687,0.4205607476635514
2019-03-06,3646383.0,-437775.0,-909777.0,55293597.0,3479972.0,0.4308300395256917,0.44808743169398907
2019-03-07,-5134829.0,-726862.0,-1837374.0,57910638.0,3351344.0,0.3075768942235559,0.37
2019-03-08,-11916711.0,-739577.0,242734.0,61147601.0,3387521.0,0.48470209339774556,0.425414364640884
2019-03-11,-10447836.0,46062.0,1087896.0,61695778.0,2346426.0,0.43984375,0.44886363636363635
2019-03-12,2734932.0,992636.0,1205091.0,61627567.0,4496331.0,0.4740566037735849,0.4423963133640553
2019-03-13,2188341.0,-150380.0,239910.0,57193776.0,4328935.0,0.4728867623604466,0.4298245614035088
2019-03-14,-2324070.0,238468.0,642863.0,64383134.0,4281235.0,0.44383775351014043,0.42290748898678415
2019-03-15,6835426.0,197665.0,1444095.0,117855902.0,10290950.0,0.5499219968798752,0.3898305084745763
2019-03-18,4170266.0,123494.0,630941.0,57934955.0,4182252.0,0.5130641330166271,0.43776824034334766
2019-03-19,-27407.0,327431.0,705899.0,62647597.0,4893423.0,0.4521400778210117,0.43902439024390244
2019-03-20,5468676.0,401645.0,400244.0,62380016.0,4488426.0,0.6107431935246505,0.44221105527638194
2019-03-21,8454071.0,-714002.0,567238.0,57018863.0,3933878.0,0.41624365482233505,0.4072164948453608
2019-03-22,2957214.0,593001.0,-259329.0,61646135.0,3815514.0,0.4010861132660978,0.4646840148698885
2019-03-25,-6023487.0,-1066101.0,-1941823.0,54848678.0,2871146.0,0.465891472868217,0.27927927927927926
2019-03-26,781980.0,-264936.0,-98301.0,54196464.0,3033540.0,0.440884820747521,0.3368421052631579
2019-03-27,-3198938.0,173512.0,960244.0,58998294.0,4284408.0,0.42709163346613543,0.3283582089552239
2019-03-28,-458690.0,-450903.0,-536498.0,54526675.0,3533185.0,0.42845911949685533,0.3382352941176471
2019-03-29,4410492.0,69947.0,546366.0,82539446.0,3034989.0,0.46796875,0.5
2019-04-01,9205793.0,819877.0,1729381.0,77174114.0,4717624.0,0.4624233128834356,0.4722222222222222
2019-04-02,8764616.0,404197.0,297910.0,69850903.0,4549115.0,0.510654490106545,0.299625468164794
2019-04-03,2445888.0,-298329.0,478593.0,63768485.0,3419118.0,0.5297339593114241,0.2773972602739726
2019-04-08,8058315.0,87293.0,1445218.0,99017143.0,4209659.0,0.5160060975609756,0.4090909090909091
2019-04-09,3899966.0,36260.0,2012856.0,74818608.0,4992437.0,0.5249244712990937,0.4416058394160584
2019-04-10,-941172.0,-572677.0,2657048.0,85396693.0,3956621.0,0.45114503816793894,0.4010989010989011
2019-04-11,-5106978.0,-563615.0,-860789.0,78689416.0,4174786.0,0.37170805116629047,0.27896995708154504
2019-04-12,1073076.0,-598915.0,-1018893.0,66124705.0,3803827.0,0.4230171073094868,0.2747747747747748
2019-04-15,5777805.0,310960.0,1155108.0,62943936.0,3968456.0,0.5518575851393189,0.29152542372881357
2019-04-16,6591773.0,-268701.0,1342195.0,70307462.0,3718141.0,0.47809948032665184,0.3103448275862069
2019-04-17,11361887.0,643923.0,2144765.0,89942180.0,4932592.0,0.645320197044335,0.4429223744292237
2019-04-18,4593756.0,548277.0,-1024935.0,111344422.0,5273827.0,0.23399558498896247,0.34121621621621623
2019-04-19,8781612.0,-644419.0,-680455.0,62622086.0,3908070.0,0.5067945643485212,0.3105022831050228
2019-04-22,-256654.0,-16793.0,642270.0,43321354.0,3876434.0,0.5472972972972973,0.3865546218487395
