cand,family,series,kind,periods,freq,pub_lag_days,transform,window,variant,shift,sign_IS,SR_IS,SR_OOS,SR_net,SR_gross,SR_of_SR,positive_years,yr_sr_min,n_years,beta,mean_exec_w,abs_exec_w,max_dd_pct,max_dd_days,turnover_ann,held_pct,n_bars,start_date,end_date,gate_srsr,gate_posyr,gate_beta,gate_nyr,n_gates
us_stlfsi_level|bdtanh|w120,risk,us_stlfsi,level,0,W,7,bdtanh,120,day,2,1,0.02899789877945193,-0.4763342085491548,-0.09375098063425447,-0.06601194641985332,-0.0716833728606332,0.46153846153846156,-1.4912287249923348,26,0.06279788893466284,-0.0594272102848756,0.6469717143397091,-54.24032233657392,4629,17.101461190046024,99.52707110241357,6132,2001-10-08,2026-08-31,False,False,True,True,2
us_stlfsi_level|bdtanh|w120,risk,us_stlfsi,level,0,W,7,bdtanh,120,o2o,2,-1,0.16487752728470634,0.4468908980461209,0.2420356364664209,0.26294838904411333,0.12354055344460896,0.6153846153846154,-2.1233173059665127,26,-0.08822505888229379,0.0594272102848756,0.6469717143397091,-54.35960547194292,3040,17.101461190046024,99.52707110241357,6132,2001-10-08,2026-08-31,False,False,True,True,2
us_stlfsi_level|bdtanh|w120,risk,us_stlfsi,level,0,W,7,bdtanh,120,ongap,2,1,0.6993221865445607,-0.11024420731488704,0.00417261465101101,0.049701243315476755,-0.034136086812332156,0.4,-1.3408516851964039,10,-0.08047769108453989,-0.044698227649038406,0.6426533653017791,-16.418833734458648,1577,17.416015373489646,99.51391957578436,2263,2017-05-16,2026-08-31,False,False,True,True,2
us_stlfsi_level|bdtanh|w252,risk,us_stlfsi,level,0,W,7,bdtanh,252,c2c,2,-1,0.08905828540449856,0.44712987551427646,0.19611035257763262,0.2136197524358507,0.11584245330090175,0.52,-1.8080547957252624,25,-0.07028457446454923,0.07250819008131248,0.6656013066793521,-68.54644450170024,3473,14.349776640572696,99.5878667985493,6066,2002-01-10,2026-08-31,False,False,True,True,2
us_stlfsi_level|bdtanh|w252,risk,us_stlfsi,level,0,W,7,bdtanh,252,day,2,-1,-0.017011929500688944,0.43876976780123894,0.09779363438468264,0.12050302976811678,0.07727754288375656,0.56,-1.9098128157101313,25,-0.035533632794573514,0.07250819008131248,0.6656013066793521,-63.03508191354537,5484,14.349776640572696,99.5878667985493,6066,2002-01-10,2026-08-31,False,False,True,True,2
us_stlfsi_level|bdtanh|w252,risk,us_stlfsi,level,0,W,7,bdtanh,252,o2o,2,-1,0.16024084748370349,0.5044606420701043,0.25848779711592085,0.27573385837535463,0.15475431093251527,0.56,-1.677849592604028,25,-0.053992719050021364,0.07250819008131248,0.6656013066793521,-72.03610776606062,3473,14.349776640572696,99.5878667985493,6066,2002-01-10,2026-08-31,False,False,True,True,2
us_stlfsi_level|bdtanh|w252,risk,us_stlfsi,level,0,W,7,bdtanh,252,ongap,2,1,0.6302021657960883,-0.37850888114819764,-0.23839535568973794,-0.19731584140647582,-0.2837744492608167,0.3,-1.6191778983316334,10,-0.019320295371842884,-0.05423558113053732,0.6605909907448319,-22.64855508815194,1577,15.680544519927453,99.69067609368095,2263,2017-05-16,2026-08-31,False,False,True,True,2
us_stlfsi_level|rankc|w60,risk,us_stlfsi,level,0,W,7,rankc,60,c2c,2,-1,0.02796556120101542,0.05743716746391317,0.03625286348644354,0.06948101519196613,-0.04981096447269112,0.46153846153846156,-1.2376944627869724,26,-0.09799296062146122,0.02222444190984122,0.630858541804109,-63.3007524342557,3548,26.019175971252533,99.39954560207724,6162,2001-08-21,2026-08-31,False,False,True,True,2
us_stlfsi_level|rankc|w60,risk,us_stlfsi,level,0,W,7,rankc,60,day,2,-1,-0.024667603511385153,0.38079629651348645,0.0709443004376654,0.11388659893777889,0.0917490474255691,0.6923076923076923,-1.894188294581351,26,-0.08301245359402804,0.02222444190984122,0.630858541804109,-53.38820312518302,2687,26.019175971252533,99.39954560207724,6162,2001-08-21,2026-08-31,False,True,True,True,3
us_stlfsi_level|rankc|w60,risk,us_stlfsi,level,0,W,7,rankc,60,o2o,2,-1,0.13772188563435103,0.2133537858869611,0.15700160848549408,0.1891050179292986,0.08190422195860976,0.5769230769230769,-1.466472165380749,26,-0.12136689089936671,0.02222444190984122,0.630858541804109,-60.128422443835106,3548,26.019175971252533,99.39954560207724,6162,2001-08-21,2026-08-31,False,False,True,True,2
us_stlfsi_level|rankc|w60,risk,us_stlfsi,level,0,W,7,rankc,60,ongap,2,1,0.5569879036722799,0.07851025123854934,0.14689360782580846,0.2166805541357537,0.21358716060574906,0.4,-0.7757565744300957,10,0.013486639644871493,-0.004110026981348222,0.6405017228215562,-9.731718303348924,1476,25.979360545107088,99.2929739284136,2263,2017-05-16,2026-08-31,False,False,True,True,2
us_stlfsi_level|rankc|w120,risk,us_stlfsi,level,0,W,7,rankc,120,c2c,2,-1,0.04443536423780872,0.18563931179532997,0.08626220041691222,0.11091518122488433,-0.07915016287100564,0.4230769230769231,-4.34055215236149,26,-0.08352546620885065,0.038941676448736466,0.6410200288377546,-58.70172854028449,3548,19.547453441007463,99.52707110241357,6132,2001-10-08,2026-08-31,False,False,True,True,2
us_stlfsi_level|rankc|w120,risk,us_stlfsi,level,0,W,7,rankc,120,day,2,1,0.04998386985946058,-0.38699427079027054,-0.058605857861090654,-0.026403733976053247,0.005400122998075296,0.4230769230769231,-1.336261596574435,26,0.06763371024305931,-0.038941676448736466,0.6410200288377546,-48.31653976946311,2869,19.547453441007463,99.52707110241357,6132,2001-10-08,2026-08-31,False,False,True,True,2
us_stlfsi_level|rankc|w120,risk,us_stlfsi,level,0,W,7,rankc,120,o2o,2,-1,0.1204303611599339,0.3187639225632611,0.17563606377023766,0.19967626595220409,-0.004996643589741468,0.5384615384615384,-3.54250488001481,26,-0.09579554428223255,0.038941676448736466,0.6410200288377546,-59.34322900772313,3548,19.547453441007463,99.52707110241357,6132,2001-10-08,2026-08-31,False,False,True,True,2
us_stlfsi_level|rankc|w120,risk,us_stlfsi,level,0,W,7,rankc,120,ongap,2,1,0.6610283437987967,-0.007579192839927816,0.08483623958003271,0.13481220450194809,0.041068179229689646,0.4,-1.4851545097870886,10,-0.0974146142666025,-0.012176779541621103,0.6462053871781986,-14.566414626122187,1476,20.00520581437606,99.51391957578436,2263,2017-05-16,2026-08-31,False,False,True,True,2
us_stlfsi_level|rankc|w252,risk,us_stlfsi,level,0,W,7,rankc,252,c2c,2,-1,0.06897838691617317,0.43094568187215654,0.1780525010107483,0.19769917693200545,0.10617522972789266,0.56,-1.9389797046849047,25,-0.08424378566466388,0.044519167979849845,0.6584934294873952,-66.25799273521129,3473,15.81125881551316,99.48895483020112,6066,2002-01-10,2026-08-31,False,False,True,True,2
us_stlfsi_level|rankc|w252,risk,us_stlfsi,level,0,W,7,rankc,252,day,2,1,-0.00034816917945379016,-0.5417006504614956,-0.13862643901210028,-0.11311460527698167,-0.14531715354046634,0.36,-1.5427653017985228,25,0.047088003866675936,-0.044519167979849845,0.6584934294873952,-57.35931778333833,4143,15.81125881551316,99.48895483020112,6066,2002-01-10,2026-08-31,False,False,True,True,2
us_stlfsi_level|rankc|w252,risk,us_stlfsi,level,0,W,7,rankc,252,o2o,2,-1,0.14961127597947552,0.5093303700137743,0.2530837495725237,0.2724072950054663,0.1560186621835226,0.56,-1.6580946224054862,25,-0.07557366496652693,0.044519167979849845,0.6584934294873952,-71.46314844015183,3472,15.81125881551316,99.48895483020112,6066,2002-01-10,2026-08-31,False,False,True,True,2
us_stlfsi_level|rankc|w252,risk,us_stlfsi,level,0,W,7,rankc,252,ongap,2,1,0.6055791631218038,-0.40321078247210057,-0.2550604392119725,-0.20958899135798478,-0.2957453914067168,0.3,-1.6583448743007476,10,0.02621144841092318,-0.0031673511875945993,0.6577333591765033,-23.612365744007626,1577,17.134668546057398,99.60229783473265,2263,2017-05-16,2026-08-31,False,False,True,True,2
us_stlfsi_level|signth|w60,risk,us_stlfsi,level,0,W,7,signth,60,c2c,2,1,0.020173417159681514,-0.11454457581258061,-0.017494899391213965,0.010344993876962388,0.08196826749071974,0.6153846153846154,-1.7936602105781996,26,0.09644500285648411,-0.03551903537623581,0.6454388151679833,-81.40570317192672,4445,21.712082514580953,99.11161363269262,6191,2001-07-10,2026-08-31,False,False,True,True,2
us_stlfsi_level|signth|w60,risk,us_stlfsi,level,0,W,7,signth,60,day,2,1,0.06660630983180069,-0.3547970985060308,-0.031118556342526405,0.004583711911768428,-0.048804936836409525,0.4230769230769231,-1.1926525025672063,26,0.07643090290002386,-0.03551903537623581,0.6454388151679833,-50.78107949777954,5063,21.712082514580953,99.11161363269262,6191,2001-07-10,2026-08-31,False,False,True,True,2
us_stlfsi_level|signth|w60,risk,us_stlfsi,level,0,W,7,signth,60,o2o,2,-1,0.09192539907002258,0.2429261098880529,0.13086440523117124,0.15783155975655383,-0.004907814902126055,0.5384615384615384,-2.013585427171636,26,-0.10174051598750974,0.03551903537623581,0.6454388151679833,-65.63567109761273,3388,21.712082514580953,99.11161363269262,6191,2001-07-10,2026-08-31,False,False,True,True,2
us_stlfsi_level|signth|w60,risk,us_stlfsi,level,0,W,7,signth,60,ongap,2,1,0.4803140033463881,0.20899021926403671,0.2468839123429444,0.2996937972083495,0.3340613539598328,0.5,-0.8329961315490276,10,0.03148041688767239,-0.01810947461247039,0.6502588080275233,-11.157217430647231,1419,19.87008714901376,99.11621741051701,2263,2017-05-16,2026-08-31,False,False,True,True,2
us_stlfsi_level|signth|w120,risk,us_stlfsi,level,0,W,7,signth,120,c2c,2,-1,-0.005100224614213506,0.327742230659327,0.08923830789917143,0.10923387926509509,0.05700598322782568,0.5,-2.2141671837595274,26,-0.09016006133839845,0.057945609213103814,0.6436961011039616,-72.87167377201715,2709,15.97716467943588,99.48312065902117,6191,2001-07-10,2026-08-31,False,False,True,True,2
