signal,dim,window,state_a,state_b,SR_a,SR_b,dSR,n_a,n_b,ep_a,ep_b,hit_a,hit_b,beta_a,beta_b,pos_a,pos_b,enabled,dSR_ci_lo,dSR_ci_hi,p_dSR_gt0,welch_t
us_sox_spy_rollcorr_w60_rz_w120,igrea,OOS,igrea_high,igrea_low,0.5089708171659998,0.3202813649117402,0.1886894522542596,987,873,11,11,0.5462012320328542,0.5017301038062284,-0.10119424774952683,0.17578944180250083,0.013757575785363362,0.01210051067780412,True,,,,
us_sox_spy_rollcorr_w60_rz_w120,stlfsi,full,stress_on,stress_off,0.43320349388602664,-0.1011381583820651,0.5343416522680917,2298,3755,109,110,0.5248474280732345,0.5010764262648009,0.27365076626177726,-0.11600276495279963,0.20901294802699402,-0.0919672023077095,True,-0.09525987098828252,1.1338290040391772,0.956,1.3244322638645065
us_sox_spy_rollcorr_w60_rz_w120,stlfsi,IS,stress_on,stress_off,0.3058115336768507,-0.22807435109948263,0.5338858847763334,1573,2620,74,74,0.5111536010197578,0.49884615384615383,0.23554059578773728,-0.08606159809549942,0.15705164318252662,-0.05198847249901068,True,,,,
us_sox_spy_rollcorr_w60_rz_w120,stlfsi,OOS,stress_on,stress_off,0.7391553485402447,0.16145560240504112,0.5776997461352036,725,1135,36,36,0.5544827586206896,0.5062724014336918,0.37985474820135684,-0.18010831957183013,0.32175106184816255,-0.1842529045973931,True,,,,
us_sox_spy_rollcorr_w60_rz_w120,epu,full,epu_high,epu_low,0.20707484948222232,0.07046730015788108,0.13660754932434124,2827,3226,50,51,0.5071123755334281,0.5128205128205128,0.21005128643620144,-0.08703659608279622,0.13479522734171726,-0.07628369429462234,True,-0.6432219125075073,0.8438957341797243,0.6225,0.3541226070034994
us_sox_spy_rollcorr_w60_rz_w120,epu,IS,epu_high,epu_low,0.06763989422371947,-0.03567954023988884,0.1033194344636083,1988,2205,34,34,0.49519959575543204,0.510958904109589,0.20942946901134693,-0.10230545649393133,0.1635007746437007,-0.0971460785546352,True,,,,
us_sox_spy_rollcorr_w60_rz_w120,epu,OOS,epu_high,epu_low,0.5639662407221029,0.28046741435362843,0.28349882636847445,839,1021,17,17,0.5354141656662665,0.5168650793650794,0.21183922896463075,-0.05843562375803448,0.06677779225668373,-0.0312283002756915,True,,,,
us_sox_spy_rollcorr_w60_rz_w120,nfci,full,nfci_tight,nfci_loose,0.5100208616088054,-0.2784404897947413,0.7884613514035468,2725,3328,36,37,0.5170118343195266,0.5045372050816697,0.17982721966845447,-0.08291676146866303,0.12093905017527848,-0.058468750548993635,True,0.1343486840461842,1.421400706604242,0.99,1.9570390335349526
us_sox_spy_rollcorr_w60_rz_w120,nfci,IS,nfci_tight,nfci_loose,0.30534026325350644,-0.3265318120169865,0.6318720752704929,1940,2253,24,24,0.5049248315189218,0.5022321428571429,0.15744923545388737,-0.041370712848576414,0.09766969556797814,-0.03490757772888203,True,,,,
us_sox_spy_rollcorr_w60_rz_w120,nfci,OOS,nfci_tight,nfci_loose,1.010141079824523,-0.18112433914300477,1.1912654189675278,785,1075,13,13,0.5470967741935484,0.5093808630393997,0.2328594704690039,-0.1849223365143867,0.17844548066975313,-0.10784858530593451,True,,,,
us_sox_spy_rollcorr_w60_rz_w120,stlfsi_lvl,full,stress_on_lvl,stress_off_lvl,-0.0011748961593097001,0.24477201220082434,-0.24594690836013405,2012,4041,42,42,0.5012481278082875,0.5145994509608186,0.10554641090360962,0.03780356323772402,0.01395505098232488,0.026453191616962475,True,-0.940442344939395,0.5847490685875941,0.228,-0.41767365814284996
us_sox_spy_rollcorr_w60_rz_w120,stlfsi_lvl,IS,stress_on_lvl,stress_off_lvl,-0.13250968229614937,0.2035161912469735,-0.33602587354312285,1747,2446,28,27,0.49252013808975836,0.5113122171945701,0.060861677294846,0.10561748606260458,-0.02953053346234645,0.06640322107008405,True,,,,
us_sox_spy_rollcorr_w60_rz_w120,stlfsi_lvl,OOS,stress_on_lvl,stress_off_lvl,0.9513450267869925,0.2975496532089847,0.6537953735780078,265,1595,15,15,0.5584905660377358,0.5196700507614214,0.4814905806999299,-0.03181716881590018,0.3006317152270071,-0.034811869224627104,True,,,,
us_sox_spy_rollcorr_w60_rz_w120,nfci_lvl,full,nfci_tight_lvl,nfci_loose_lvl,0.2689568286673555,0.11392585481054629,0.1550309738568092,591,5462,3,4,0.48639455782312924,0.5127259313906307,0.027765707572133338,0.08759935884204605,-0.06646790217164895,0.031903595767855654,True,-0.45947438057598444,4.421328163643926,0.651,0.31505943063622294
us_sox_spy_rollcorr_w60_rz_w120,nfci_lvl,IS,nfci_tight_lvl,nfci_loose_lvl,0.01712203051429497,0.01685817610086178,0.0002638544134331913,554,3639,2,3,0.47549909255898365,0.507739082365948,-0.0109236300023479,0.11982318972794918,-0.1173155911650626,0.048316920660662566,True,,,,
us_sox_spy_rollcorr_w60_rz_w120,nfci_lvl,OOS,nfci_tight_lvl,nfci_loose_lvl,4.263797825794795,0.27968980604838134,3.9841080197464134,37,1823,1,2,0.6486486486486487,0.5227272727272727,0.7680294970558557,0.03334057162955313,0.6948731708648691,-0.0008600297312800482,True,,,,
_EW_enabled,igrea,full,igrea_high,igrea_low,1.3527693359463664,0.84187906696743,0.5108902689789364,3361,2833,36,36,0.5322085889570553,0.5199709513435004,0.1126252487549927,0.11806282236923918,0.13307678528857522,0.11611974392095621,True,-0.33515853396563333,1.3818098234388367,0.886,0.9227407096763304
_EW_enabled,igrea,IS,igrea_high,igrea_low,1.019136377016381,0.30707144435614986,0.7120649326602312,2374,1960,25,26,0.5225303292894281,0.5086614173228347,0.12390104000161045,0.12230157486021409,0.13442303237446676,0.10677176413575147,True,,,,
_EW_enabled,igrea,OOS,igrea_high,igrea_low,2.467125295703345,2.2542102767352152,0.21291501896812992,987,873,11,11,0.555672268907563,0.5453474676089517,0.07448416216307052,0.10793942807242628,0.12983869959262134,0.1371071899450127,True,,,,
_EW_enabled,stlfsi,full,stress_on,stress_off,1.00433083975251,1.182665043373426,-0.17833420362091612,2373,3821,113,114,0.5323834196891192,0.5229853975121688,0.10976479770056079,0.12102569909069161,0.13923069318494424,0.11668251111099126,True,-1.1103222341864476,0.749222007032016,0.397,0.0678111268989217
_EW_enabled,stlfsi,IS,stress_on,stress_off,0.5756725057099416,0.7666621233656081,-0.19098961765566658,1648,2686,78,78,0.5270690728064716,0.5095932463545664,0.11502331843248453,0.1316745155029379,0.12770093090250792,0.11836999346080564,True,,,,
_EW_enabled,stlfsi,OOS,stress_on,stress_off,2.364582446217508,2.3243948931817653,0.04018755303574251,725,1135,36,36,0.5444287729196051,0.554945054945055,0.09272675313730264,0.09554119397324945,0.16543903558695128,0.11268905067786227,True,,,,
_EW_enabled,epu,full,epu_high,epu_low,1.0244127528213707,1.174803460032629,-0.15039070721125825,2914,3280,52,53,0.5207226354941552,0.5318082105922908,0.10205208963607929,0.13134120836665175,0.1221512228323593,0.12813708736264492,True,-1.024286976626382,0.7811154253252275,0.387,-0.20874677821834925
_EW_enabled,epu,IS,epu_high,epu_low,0.5098714117104536,0.8374517565088736,-0.32758034479842,2075,2259,36,36,0.5034791252485089,0.5279418446160836,0.08962851763449449,0.16820238925138428,0.10960712936391669,0.13322626964715797,True,,,,
_EW_enabled,epu,OOS,epu_high,epu_low,2.479193345110684,2.2229883223785443,0.25620502273213974,839,1021,17,17,0.5635018495684341,0.5404040404040404,0.14340087363946108,0.05355617041405517,0.15317505352010474,0.11687708463912386,True,,,,
_EW_enabled,nfci,full,nfci_tight,nfci_loose,1.1174223080770735,1.0943351641933774,0.02308714388369615,2810,3384,37,38,0.5277777777777778,0.5256253813300793,0.10092237100933299,0.13747793221198026,0.1237163127577976,0.12665350798864036,True,-0.8398298150934306,1.0476882328020842,0.552,0.5433508658408489
_EW_enabled,nfci,IS,nfci_tight,nfci_loose,0.6014930327772826,0.7631733784495592,-0.16168034567227663,2025,2309,25,25,0.516979219462747,0.515625,0.10347271386612,0.15286190771956257,0.11429150754202665,0.12860659757057297,True,,,,
_EW_enabled,nfci,OOS,nfci_tight,nfci_loose,2.7151037831177596,2.027424989078875,0.6876787940388844,785,1075,13,13,0.5557011795543906,0.5472061657032755,0.09374472621354404,0.09592328448438285,0.14802870837809845,0.12245845324940097,True,,,,
_EW_enabled,stlfsi_lvl,full,stress_on_lvl,stress_off_lvl,0.618250371485248,1.4640448484779953,-0.8457944769927473,2212,4041,42,42,0.5272981801213252,0.5248407643312102,0.1350645385769093,0.10449591026880059,0.14269111156329242,0.12499519205765094,True,-1.612751185224962,1.2741386106837143,0.139,-0.5990816171014113
_EW_enabled,stlfsi_lvl,IS,stress_on_lvl,stress_off_lvl,0.4340827086024846,0.9027270090209853,-0.46864430041850075,1947,2446,28,27,0.5201698513800425,0.5111204364246748,0.14595473211526863,0.09796593689878998,0.1442828715242097,0.11936802359175004,True,,,,
_EW_enabled,stlfsi_lvl,OOS,stress_on_lvl,stress_off_lvl,3.0155661048779767,2.2289417490015393,0.7866243558764374,265,1595,15,15,0.5791505791505791,0.5460440985732814,0.022467413861889992,0.11069091055049078,0.1309961808315716,0.13362469304046823,True,,,,
_EW_enabled,nfci_lvl,full,nfci_tight_lvl,nfci_loose_lvl,0.4588792092681147,1.1069482887792021,-0.6480690795110875,591,5662,3,4,0.5404929577464789,0.5241818181818182,0.10287898250150035,0.12705070926463902,0.11291703811595455,0.13316925827559895,True,-1.8602128941689888,3.093897194670669,0.3185,-0.430263662414828
_EW_enabled,nfci_lvl,IS,nfci_tight_lvl,nfci_loose_lvl,0.3123787234263511,0.6514543792700399,-0.3390756558436888,554,3839,2,3,0.5329566854990584,0.5125802997858673,0.1060441338314843,0.141824855436872,0.10738368217589102,0.13373336197906052,True,,,,
_EW_enabled,nfci_lvl,OOS,nfci_tight_lvl,nfci_loose_lvl,3.750296550439764,2.3066872060078514,1.4436093444319127,37,1823,1,2,0.6486486486486487,0.5487528344671202,0.03515210141640926,0.0967200559433496,0.19576782705636525,0.1319813295221217,True,,,,
_buy_and_hold,igrea,full,igrea_high,igrea_low,1.1468848604161397,0.3116655994557221,0.8352192609604177,3361,2833,36,36,0.5498363582267183,0.5266501941404871,0.9999999999999999,0.9999999999999999,1.0,1.0,True,0.15646517696184548,1.5464984510870823,0.991,1.8002486228677714
_buy_and_hold,igrea,IS,igrea_high,igrea_low,0.873019241088688,0.15568056230795727,0.7173386787807308,2374,1960,25,26,0.5417017691659646,0.5178571428571429,0.9999999999999994,0.9999999999999999,1.0,1.0,True,,,,
_buy_and_hold,igrea,OOS,igrea_high,igrea_low,1.935914359809469,0.6634097256370046,1.2725046341724644,987,873,11,11,0.569402228976697,0.5463917525773195,0.9999999999999998,1.0000000000000002,1.0,1.0,True,,,,
_buy_and_hold,stlfsi,full,stress_on,stress_off,0.5794501646169633,0.8618359108549801,-0.2823857462380168,2373,3821,113,114,0.5398230088495575,0.5388641716828055,1.0000000000000002,0.9999999999999999,1.0,1.0,True,-0.9910056289724496,0.5679169486927547,0.271,-0.2905391737579023
_buy_and_hold,stlfsi,IS,stress_on,stress_off,0.4372113959147475,0.6140394185014193,-0.1768280225866718,1648,2686,78,78,0.5297330097087378,0.5316455696202531,1.0,0.9999999999999999,1.0,1.0,True,,,,
_buy_and_hold,stlfsi,OOS,stress_on,stress_off,0.9665380375174427,1.4455301251722386,-0.47899208765479584,725,1135,36,36,0.5627586206896552,0.5559471365638766,0.9999999999999993,0.9999999999999997,1.0,1.0,True,,,,
_buy_and_hold,epu,full,epu_high,epu_low,0.5746170025307256,0.9013462414229397,-0.32672923889221417,2914,3280,52,53,0.5305422100205902,0.5469512195121952,0.9999999999999999,1.0,1.0,1.0,True,-1.0987692031970546,0.6003612330328243,0.246,-0.5470459305476602
_buy_and_hold,epu,IS,epu_high,epu_low,0.27325857051357444,0.8219274690166404,-0.5486688985030659,2075,2259,36,36,0.5142168674698795,0.5462594068171758,0.9999999999999998,0.9999999999999999,1.0,1.0,True,,,,
_buy_and_hold,epu,OOS,epu_high,epu_low,1.457143838189311,1.072589028118871,0.3845548100704399,839,1021,17,17,0.5709177592371871,0.5484818805093046,1.0000000000000002,1.0,1.0,1.0,True,,,,
_buy_and_hold,nfci,full,nfci_tight,nfci_loose,0.44126411904673196,1.0785166996890718,-0.6372525806423399,2810,3384,37,38,0.5263345195729537,0.5499408983451537,1.0000000000000002,1.0000000000000002,1.0,1.0,True,-1.2687319330212048,0.189754140422871,0.063,-0.9973858212606366
_buy_and_hold,nfci,IS,nfci_tight,nfci_loose,0.38231600961964163,0.7118380912204632,-0.3295220816008215,2025,2309,25,25,0.5160493827160494,0.5439584235599827,0.9999999999999998,1.0,1.0,1.0,True,,,,
_buy_and_hold,nfci,OOS,nfci_tight,nfci_loose,0.5971949659617176,1.9642329662303848,-1.3670380002686673,785,1075,13,13,0.5528662420382165,0.5627906976744186,1.0,1.0000000000000002,1.0,1.0,True,,,,
_buy_and_hold,stlfsi_lvl,full,stress_on_lvl,stress_off_lvl,0.6628607745002801,0.7646588156223054,-0.10179804112202528,2212,4041,42,42,0.5311934900542495,0.5414501361049245,0.999987308080221,1.0000000000000004,1.0,1.0,True,-0.6149756946237533,1.019771268881562,0.4655,0.4292922917638022
_buy_and_hold,stlfsi_lvl,IS,stress_on_lvl,stress_off_lvl,0.5546790273542946,0.4417724759612136,0.11290655139308103,1947,2446,28,27,0.522342064714946,0.5343417825020441,0.9999860137672065,1.0000000000000002,1.0,1.0,True,,,,
_buy_and_hold,stlfsi_lvl,OOS,stress_on_lvl,stress_off_lvl,1.6075306388772563,1.1784759079166958,0.42905473096056057,265,1595,15,15,0.5962264150943396,0.5523510971786834,1.0,1.0,1.0,1.0,True,,,,
_buy_and_hold,nfci_lvl,full,nfci_tight_lvl,nfci_loose_lvl,0.5711361861760116,0.739771819069233,-0.16863563289322137,591,5662,3,4,0.5482233502538071,0.5367361356411162,1.0000000000000004,0.9999907854603675,1.0,1.0,True,-0.7964928469058439,3.8363255635091673,0.4205,0.19376852940304984
_buy_and_hold,nfci_lvl,IS,nfci_tight_lvl,nfci_loose_lvl,0.34358646445649016,0.5390906838691073,-0.19550421941261714,554,3839,2,3,0.5415162454873647,0.5272206303724928,0.9999999999999998,0.9999861482076944,1.0,1.0,True,,,,
_buy_and_hold,nfci_lvl,OOS,nfci_tight_lvl,nfci_loose_lvl,4.513899100505068,1.1541628872557588,3.3597362132493087,37,1823,1,2,0.6486486486486487,0.5567745474492595,0.9999999999999999,0.9999999999999999,1.0,1.0,True,,,,
