cand,variant,mine,ref,diff
us_real_10y|dev|w60,day,0.1813,0.1859,-0.0046
us_real_10y|dev|w120,day,0.2518,0.2603,-0.0085
us_real_10y|dev|w252,day,0.1624,0.1719,-0.0095
us_breakeven_10y|selfz|w60,day,0.0575,0.0643,-0.0068
us_breakeven_10y|selfz|w120,day,0.0231,0.0217,0.0014
us_breakeven_10y|selfz|w252,day,0.0648,0.0648,0.0
us_breakeven_10y|robustz|w60,day,0.0177,0.0237,-0.006
us_breakeven_10y|robustz|w120,day,0.0971,0.0961,0.001
us_breakeven_10y|robustz|w252,day,-0.0103,-0.0093,-0.001
us_breakeven_10y|bdtanh|w60,day,0.0914,0.0994,-0.008
us_breakeven_10y|bdtanh|w120,day,0.0118,0.0094,0.0024
us_breakeven_10y|bdtanh|w252,day,0.0799,0.0795,0.0004
us_breakeven_10y|rankc|w60,day,0.0504,0.0573,-0.0069
us_breakeven_10y|rankc|w120,day,0.0602,0.0588,0.0015
us_breakeven_10y|rankc|w252,day,0.0583,0.0594,-0.0011
us_breakeven_10y|signth|w60,day,0.1528,0.1613,-0.0085
us_breakeven_10y|signth|w120,day,0.0532,0.0541,-0.001
us_breakeven_10y|signth|w252,day,0.0265,0.0281,-0.0016
us_breakeven_10y|dev|w60,day,0.0637,0.0703,-0.0066
us_breakeven_10y|dev|w120,day,0.0075,0.0058,0.0017
us_breakeven_10y|dev|w252,day,0.1163,0.1161,0.0002
us_breakeven_5y5y|selfz|w60,day,0.228,0.2369,-0.0088
us_breakeven_5y5y|selfz|w120,day,0.1739,0.1831,-0.0092
us_breakeven_5y5y|selfz|w252,day,0.1604,0.1707,-0.0103
us_breakeven_5y5y|robustz|w60,day,0.145,0.1558,-0.0108
us_breakeven_5y5y|robustz|w120,day,0.1728,0.1824,-0.0096
us_breakeven_5y5y|robustz|w252,day,0.1136,0.1237,-0.0101
us_breakeven_5y5y|bdtanh|w60,day,0.2877,0.2968,-0.0091
us_breakeven_5y5y|bdtanh|w120,day,0.2496,0.2586,-0.009
us_breakeven_5y5y|bdtanh|w252,day,0.2434,0.2532,-0.0098
us_breakeven_5y5y|rankc|w60,day,0.261,0.2697,-0.0087
us_breakeven_5y5y|rankc|w120,day,0.2806,0.2897,-0.0091
us_breakeven_5y5y|rankc|w252,day,0.2292,0.2388,-0.0096
us_breakeven_5y5y|signth|w60,day,0.2904,0.2991,-0.0087
