panel,feature,transform,window,variant,cell,sign,SR_IS,SR_OOS,full_SR_net,full_SR_of_SR,full_positive_years,full_yr_sr_min,full_n_years,full_beta,full_mean_exec_w,full_abs_exec_w,full_turnover_ann,full_held_pct,full_max_dd_days,full_n_bars
monthly,put_oi_total,rankc,20,day,monthly|put_oi_total|rankc|w20|day,-1,0.26064398373849745,-0.3797643147517685,-0.055434765037626066,-0.09194529581724739,0.5,-3.612489637878411,18,-0.13264162110138092,-0.16441618497109825,0.5285780346820809,45.30756069364162,95.44508670520231,1897,4325
monthly,put_oi_total,rankc,60,c2c,monthly|put_oi_total|rankc|w60|c2c,-1,-0.06139992147709446,0.11528534614389778,0.039792789809592055,0.0032726881369401083,0.4444444444444444,-2.593547097380416,18,-0.017358773369937904,-0.0522227385377943,0.5129104708798017,43.0460966542751,98.69888475836431,3616,4304
monthly,put_oi_total,rankc,60,o2o,monthly|put_oi_total|rankc|w60|o2o,-1,-0.039075860937468655,-0.08098533331805834,-0.06281334260923895,-0.08167180724199756,0.4444444444444444,-3.894768955329109,18,-0.03899285159465083,-0.0522227385377943,0.5129104708798017,43.0460966542751,98.69888475836431,2843,4304
monthly,put_oi_total,rankc,60,day,monthly|put_oi_total|rankc|w60|day,-1,0.4143446816884144,-0.3946635452086082,-0.013599395329203531,-0.023944634074279672,0.6111111111111112,-3.3505854801003636,18,-0.019230649155495765,-0.05207897793263647,0.5129229578010066,43.038048780487806,98.69918699186991,1911,4305
monthly,put_oi_total,rankc,120,c2c,monthly|put_oi_total|rankc|w120|c2c,-1,0.013025691901411715,0.1716452351459703,0.10734600401782066,0.05549874914525905,0.5,-2.519063435108873,18,0.051657211147753804,-0.0035524879114022783,0.5124668538449539,41.33373888628919,99.18109499298082,3616,4274
monthly,put_oi_total,rankc,120,o2o,monthly|put_oi_total|rankc|w120|o2o,-1,0.10423749926441858,0.005275404346533094,0.045944480710970195,-0.008452770105731734,0.3888888888888889,-3.5637952961916683,18,0.029168155712773154,-0.0035524879114022783,0.5124668538449539,41.33373888628919,99.18109499298082,3083,4274
monthly,put_oi_total,rankc,120,day,monthly|put_oi_total|rankc|w120|day,-1,0.4359500691159527,-0.4512612488575403,-0.05051295301086201,-0.04995390757939546,0.6111111111111112,-3.0590924781131497,18,0.04520528173028825,-0.0033684210526315804,0.5125302144249513,41.32505263157894,99.18128654970761,1911,4275
monthly,put_oi_total,rankc,252,c2c,monthly|put_oi_total|rankc|w252|c2c,-1,0.002162737725448653,0.2283679906577379,0.14115270239933436,0.10504603439684804,0.5,-1.8779266497717757,18,0.11599362493763157,0.0398636007001026,0.5255824129398273,39.21958174904943,99.07319391634981,1983,4208
monthly,put_oi_total,rankc,252,o2o,monthly|put_oi_total|rankc|w252|o2o,-1,0.10937672720359022,0.08419934194063688,0.09331980430388752,0.05756151584026122,0.4444444444444444,-2.8803716202169376,18,0.0829453173732089,0.0398636007001026,0.5255824129398273,39.21958174904943,99.07319391634981,1865,4208
monthly,put_oi_total,rankc,252,day,monthly|put_oi_total|rankc|w252|day,-1,0.3889838237956106,-0.48584433550604916,-0.11093924589448434,-0.09766944331346025,0.6666666666666666,-3.0482348541584487,18,0.09315108514528656,0.04006343172415873,0.5256668439134583,39.21073889284865,99.07341411261582,2723,4209
monthly,put_oi_total,signth,20,c2c,monthly|put_oi_total|signth|w20|c2c,-1,0.09315949418809047,0.263457006325306,0.17113596895927705,0.2488705266095664,0.5555555555555556,-1.283950539090095,18,0.04921182972416984,0.028781579788935082,0.46082507195394945,34.45155100735529,46.082507195394946,1931,6254
monthly,put_oi_total,signth,20,o2o,monthly|put_oi_total|signth|w20|o2o,-1,0.15073845245183032,0.25268583713852577,0.195143743640237,0.22605082392184528,0.4444444444444444,-1.8120250618664022,18,0.031991544401042495,0.028781579788935082,0.46082507195394945,34.45155100735529,46.082507195394946,1932,6254
monthly,put_oi_total,signth,20,day,monthly|put_oi_total|signth|w20|day,-1,0.21376582559190474,-0.12001712910252967,0.07061183398961142,0.1098826996815406,0.5555555555555556,-2.441404373265509,18,0.025765652693932366,0.028936850519584334,0.46091127098321344,34.44604316546763,46.091127098321344,1932,6255
monthly,put_oi_total,signth,60,c2c,monthly|put_oi_total|signth|w60|c2c,-1,0.05388195774045442,0.33080387150373036,0.18651517887338023,0.21635019162032715,0.5555555555555556,-1.9074688998985223,18,0.06493880311214117,0.055164694595458905,0.4584266069715382,34.0486088903102,45.84266069715382,1950,6254
monthly,put_oi_total,signth,60,o2o,monthly|put_oi_total|signth|w60|o2o,-1,0.044924053383930254,0.23207701855018498,0.13308741775345478,0.13801313895588174,0.4444444444444444,-2.681428981220826,18,0.04032982987680564,0.055164694595458905,0.4584266069715382,34.0486088903102,45.84266069715382,1949,6254
monthly,put_oi_total,signth,60,day,monthly|put_oi_total|signth|w60|day,-1,0.16327718667886917,-0.10399018262539136,0.0432133348921233,0.09387568633004069,0.5555555555555556,-2.5082741280707377,18,0.04355286604767776,0.055315747402078334,0.45851318944844127,34.043165467625904,45.851318944844124,1949,6255
monthly,put_oi_total,signth,120,c2c,monthly|put_oi_total|signth|w120|c2c,-1,0.09391378057636361,0.3922316324479675,0.2379383510636384,0.25593872397075984,0.6666666666666666,-1.736608027287027,18,0.07813949986935904,0.07419251678925488,0.45187080268628077,32.75919411576591,45.18708026862808,1980,6254
monthly,put_oi_total,signth,120,o2o,monthly|put_oi_total|signth|w120|o2o,-1,0.050009750430123776,0.27529609015544954,0.1572307308634255,0.12402477194494602,0.6111111111111112,-2.568163983718158,18,0.06560000744321956,0.07419251678925488,0.45187080268628077,32.75919411576591,45.18708026862808,1979,6254
monthly,put_oi_total,signth,120,day,monthly|put_oi_total|signth|w120|day,-1,0.20358662892648902,-0.2501511651592717,-0.0031577945421453197,-0.003938524178783056,0.6666666666666666,-2.505394756175239,18,0.06544063115423146,0.07434052757793765,0.4519584332533973,32.753956834532374,45.19584332533973,2723,6255
monthly,put_oi_total,signth,252,c2c,monthly|put_oi_total|signth|w252|c2c,1,-0.03208887926541112,-0.589873705207376,-0.31486236415198493,-0.36516261716456766,0.4444444444444444,-2.2075450176255003,18,-0.11512972467679995,-0.09194115765909817,0.4555484489926447,31.066837224176528,45.55484489926447,2214,6254
monthly,put_oi_total,signth,252,o2o,monthly|put_oi_total|signth|w252|o2o,-1,-0.05335849415233814,0.4011098339783221,0.1759781995872188,0.1640747215561752,0.6111111111111112,-1.6353324343119904,18,0.08649458705685108,0.09194115765909817,0.4555484489926447,31.066837224176528,45.55484489926447,2051,6254
monthly,put_oi_total,signth,252,day,monthly|put_oi_total|signth|w252|day,-1,0.1957922730050927,-0.314405889277658,-0.04941252696640139,-0.04035490419230196,0.5555555555555556,-1.9042787734048936,18,0.07361884423892544,0.0920863309352518,0.4556354916067146,31.061870503597124,45.563549160671464,2723,6255
monthly,put_oi_total,dev,20,c2c,monthly|put_oi_total|dev|w20|c2c,-1,0.06597089808515287,0.1346612602721304,0.09648568939864668,0.07113228958402422,0.6111111111111112,-1.5858585094047184,18,3124.451670138485,423.427833604371,85894.99919401239,8307999.285083257,100.0,3616,4324
monthly,put_oi_total,dev,20,o2o,monthly|put_oi_total|dev|w20|o2o,-1,0.09394846092306286,0.08589200805566814,0.08875877146451494,0.010706511703344194,0.4444444444444444,-3.003992643710715,18,4292.019331872564,423.427833604371,85894.99919401239,8307999.285083257,100.0,2843,4324
monthly,put_oi_total,dev,20,day,monthly|put_oi_total|dev|w20|day,-1,0.3253489306554034,-0.14060073691256994,0.12099097527833953,-0.007938295081819835,0.5,-2.9295719040236654,18,4439.724058401516,427.11616242897145,85878.92530980568,8306176.197572255,100.0,2691,4325
monthly,put_oi_total,dev,60,c2c,monthly|put_oi_total|dev|w60|c2c,-1,-0.08527535084267654,0.2489626864155642,0.07587543390105049,0.05407810373639245,0.5555555555555556,-1.915222512928655,18,3563.017044250649,1521.246757533764,89653.50904297404,8412594.78678306,100.0,3616,4304
