event,offset,window,n_ev,mean_bps,base_bps,diff_bps,t,p,pos_years,n_years,ann_SR_if_traded
JOLTS,0,night,109,19.00815301885574,5.04673584491737,13.96141717393837,1.8575119343570041,0.06568816278518552,0.8,10,3.948731544540812
trade_balance,-1,ongap,110,-3.7282011901107572,1.7374116148876988,-5.4656128049984565,-1.8481181457619273,0.06670649401826928,0.3,10,-2.029032090312169
PPI,1,night,110,17.721617686777048,5.105954725769142,12.615662961007907,1.839429514950871,0.06824348089509931,0.7,10,4.039497113062838
housing_starts,0,night,108,-6.428273741815994,6.327392388204237,-12.755666130020233,-1.8311213809638633,0.0695380201838067,0.5,10,-1.4543710858406582
GDP_advance,-1,day,67,-18.965502039880523,1.0991648254008537,-20.064666865281374,-1.830894971403244,0.07151251745932655,0.29411764705882354,17,-3.378598083275249
retail_sales,-1,c2c,200,19.35716450053833,6.07427467259882,13.282889827939512,1.8040770580090224,0.07254063615519407,0.5882352941176471,17,3.0524812158353
JOLTS,2,ongap,110,7.274236732190137,1.175541526005109,6.098695206185028,1.7962769852283622,0.07475963911606258,0.8,10,3.3940881213192022
JOLTS,1,night,110,17.97081710546193,5.0932286644621145,12.877588440999816,1.7770852074718544,0.07804106379751946,0.8,10,3.862980156331786
durable_goods,-2,ongap,111,7.269393903171371,1.1729585528582898,6.096435350313081,1.773478111559811,0.0784674972449362,0.9,10,3.330951114525159
JOLTS,1,day,191,-10.06444766909331,1.3015581740971116,-11.366005843190422,-1.762181422752027,0.07952380323477636,0.47058823529411764,17,-1.8283311894260612
trade_balance,-1,c2c,199,-7.484686044845324,7.45260444051627,-14.937290485361594,-1.7252499033669768,0.08590123780386894,0.5294117647058824,17,-0.9962380057795449
umich_sentiment,1,c2c,197,18.341072122073932,6.136023802529694,12.20504831954424,1.6960553936713456,0.09125358291214991,0.5882352941176471,17,2.9866919690991742
CPI,0,c2c,199,21.238568067399036,5.981323213145195,15.25724485425384,1.6876710424278352,0.09291839866981959,0.7647058823529411,17,2.701605960874055
CPI,0,ongap,110,9.816043709794325,1.0457370842518774,8.770306625542448,1.6652076001701543,0.09854784152718116,0.7,10,2.871136979663303
claims,2,c2c,518,14.863355466658463,5.54253998787224,9.320815478786225,1.6470867180172666,0.10001470953732391,0.8181818181818182,11,1.950080471974771
umich_sentiment,-1,day,197,-8.646637089517434,1.2472456839717436,-9.893882773489178,-1.645795625910889,0.10126689783976758,0.29411764705882354,17,-1.6648740862658917
housing_starts,2,night,108,-4.5767772912928875,6.234645812760593,-10.811423104053482,-1.587930691374794,0.1148904063573657,0.3,10,-1.061119844229133
PCE,-1,night,110,16.669903605412014,5.159663430017124,11.51024017539489,1.5773306907815214,0.1173079624745843,0.8,10,3.556879833591114
housing_starts,0,ongap,108,8.939282517608884,1.0977921965000743,7.841490321108811,1.5691890598041458,0.11933223354023943,0.6,10,2.7871843795850593
NFP,-1,night,110,-4.385397941482557,6.234910955624553,-10.62030889710711,-1.5539992773431266,0.1227300309008412,0.4,10,-1.0034283446635923
GDP_advance,2,c2c,67,25.377398781707832,6.41364949218498,18.963749289522852,1.5327913796010817,0.12989804298580576,0.7058823529411765,17,4.022884939768425
FOMC,-2,day,94,-11.872544684915049,1.06783851311911,-12.940383198034159,-1.5233719577638072,0.13091072696425893,0.3333333333333333,12,-2.314197551809285
trade_balance,-1,day,199,-7.6272778575472895,1.2001247775071158,-8.827402635054405,-1.4859687533575696,0.13873397382555464,0.35294117647058826,17,-1.4795889568187401
trade_balance,1,day,199,8.222418601696384,0.388261303790387,7.834157297905998,1.4797812443429927,0.14033900793563694,0.7058823529411765,17,1.801830213251999
PCE,-2,night,110,-4.028261530643597,6.216672791654133,-10.24493432229773,-1.483862084920041,0.1403869122525371,0.4,10,-0.9117152721428753
case_shiller,2,ongap,111,-4.230010373795248,1.765821476566276,-5.995831850361524,-1.4835448992750049,0.1404536330393477,0.3,10,-1.6271901028200817
claims,1,night,480,1.0014943505522549,6.9881654353066835,-5.9866710847544296,-1.4636058387357382,0.14371922476419152,0.7,10,0.19954922382768372
industrial_production,0,day,198,8.402993512899236,0.38107662156695443,8.021916891332282,1.4632460367679967,0.14482379182713379,0.47058823529411764,17,1.7787540643746131
FOMC,2,ongap,75,-6.134450032857656,1.732465162183757,-7.866915195041414,-1.4548177601223833,0.14967475737008232,0.4,10,-2.1146759981452523
NFP,1,ongap,109,8.295922836746131,1.1266946164039868,7.169228220342145,1.4318770142230248,0.15484845790376633,0.8,10,2.5694890502654184
JOLTS,-1,night,110,-6.556297180667435,6.345773962268164,-12.902071142935599,-1.4188677379233503,0.15859773714726325,0.5,10,-1.1106375433131959
umich_sentiment,1,ongap,107,5.907241092181131,1.251834812560287,4.655406279620844,1.4051691375372595,0.16238632930055608,0.7,10,2.870850299004225
trade_balance,1,ongap,109,7.889523211213749,1.147250328321866,6.742272882891883,1.3904008670827248,0.16703483595818527,0.7,10,2.5266822817147414
NFP,2,ongap,109,-4.707999592047191,1.7844336162826282,-6.492433208329819,-1.3860661950302504,0.16833395358255954,0.3,10,-1.5634891238873794
JOLTS,1,c2c,191,-6.761800485610993,7.386442235097147,-14.14824272070814,-1.3801629919594007,0.16905479473688043,0.6470588235294118,17,-0.7702701228285881
claims,-1,night,480,10.09585653953208,4.541251841859197,5.554604697672884,1.3618447288377082,0.17365283516533334,1.0,10,2.019492694112648
CPI,-1,night,110,19.215269067765746,5.029677264344463,14.185591803421282,1.3686532612721367,0.17377806014901298,0.8,10,2.843207419252203
NFP,-2,day,199,-5.726998615025369,1.1027874366417714,-6.82978605166714,-1.3590035278840185,0.1754949321320105,0.35294117647058826,17,-1.3268466565554315
trade_balance,2,ongap,109,-5.027770962452194,1.800607667036292,-6.828378629488486,-1.3454083576012486,0.1811043513173932,0.6,10,-1.535368082790415
industrial_production,0,c2c,198,15.807583544572967,6.261969682618642,9.545613861954324,1.3395941858995417,0.18171305776813862,0.7647058823529411,17,2.5949889697698327
GDP_advance,-1,c2c,67,-13.809897692627528,7.0672588682816855,-20.877156560909217,-1.329164260802312,0.18824671558833286,0.35294117647058826,17,-1.7169013590868758
PCE,1,day,198,7.84236460074101,0.409641862073215,7.432722738667795,1.3137815001904805,0.19029482783667218,0.5294117647058824,17,1.6056865131804714
CPI,1,ongap,111,5.889784273016853,1.244085663377171,4.645698609639683,1.2950033426527028,0.19762658982908687,0.8,10,2.576036689642273
FOMC,-2,c2c,94,-6.7573687299356635,7.042383054911138,-13.7997517848468,-1.2954507698362154,0.19818126720342608,0.4166666666666667,12,-1.0546580016345433
JOLTS,0,ongap,109,7.169926889304992,1.1836475436759515,5.986279345629041,1.2933139697905445,0.1984164290912564,0.6,10,2.4110333454284603
PCE,-2,c2c,198,-3.2575983167841365,7.233381419249807,-10.490979736033943,-1.2820634285186647,0.2011738138738323,0.5294117647058824,17,-0.4613591063595899
NFP,-1,c2c,199,-2.962618101753214,7.22097213146213,-10.183590233215343,-1.2805867264656476,0.2016753789826093,0.4117647058823529,17,-0.43140117137865547
case_shiller,-2,night,111,-3.029009773741614,6.169913845674652,-9.198923619416266,-1.2700987317812995,0.20643911591762162,0.5,10,-0.6485457475476062
JOLTS,-1,day,191,7.324696459073538,0.44840468617523455,6.876291772898303,1.2654507035039588,0.20709129666582551,0.7647058823529411,17,1.5935671912196905
GDP_advance,1,night,37,-9.537462610905232,5.972380126383341,-15.509842737288574,-1.2813996326611514,0.20793514813915442,0.5,10,-2.0765350438709635
case_shiller,0,ongap,111,-4.96924070201328,1.803933212020155,-6.7731739140334355,-1.2623870656094123,0.20930498444904405,0.5,10,-1.4193392014890283
GDP_advance,0,c2c,67,33.07769368748455,6.285215397415989,26.79247829006856,1.2559526700795602,0.2134971149230557,0.6470588235294118,17,3.018168457015399
case_shiller,-2,day,140,8.529749607320202,0.49454653193164444,8.035203075388557,1.2353059687041998,0.21864398053706768,0.6153846153846154,13,1.7941142990004613
PCE,1,ongap,108,4.971154059830945,1.2965667203590807,3.6745873394718642,1.2340199125861366,0.2193207580484624,0.9,10,2.709178314424767
umich_sentiment,-1,c2c,197,-2.8530561048085192,7.210179516626901,-10.063235621435421,-1.228886088455495,0.22043823182048478,0.47058823529411764,17,-0.4047746095418866
new_home_sales,-2,c2c,195,-2.899716869274075,7.207343923371028,-10.107060792645104,-1.2154883821121085,0.2255115564951172,0.5294117647058824,17,-0.40686189156020336
trade_balance,0,night,110,14.792204086810386,5.255553377578025,9.536650709232363,1.2163498047542125,0.22623705390271887,0.7,10,2.9257192266909087
durable_goods,-1,ongap,111,4.396226876006804,1.3210874613651482,3.0751394146416566,1.2083964215947134,0.2287395584513571,0.7,10,2.835505907196914
PCE,-1,day,198,-5.779778903270927,1.103719168762449,-6.883498072033376,-1.206842661033895,0.22879755255138692,0.35294117647058826,17,-1.1732546334488319
trade_balance,2,c2c,199,-3.319310400170768,7.2392428566577784,-10.558553256828548,-1.196554591622767,0.2327863268987453,0.5294117647058824,17,-0.43308470142397804
umich_sentiment,0,ongap,109,9.67386075992395,1.0569984523082177,8.616862307615733,1.1983807644489382,0.23330156019415657,0.7,10,2.0637157723972512
PCE,-2,day,198,-5.595122604529352,1.0943105359392808,-6.689433140468633,-1.1754262103235047,0.2411027111716677,0.5882352941176471,17,-1.1384386713043233
FOMC,2,day,94,-11.21999908993364,1.0524652585005003,-12.272464348434141,-1.1787579258555037,0.2414150277516741,0.4166666666666667,12,-1.7774842943128604
